source_system,source_db,owner,table_name,table_comment,num_rows_stats,blocks,last_analyzed,tablespace_name,inferred_domain,table_role,include_status,exclude_reason
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,ZDP_1000000006IDCW,,11,5,2026-06-16 15:00:35,NNC_DATA01,其他,candidate,candidate,非重点 HRP 业务表，保留候选
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,ZDP_1000000006IDCY,,11,5,2026-06-16 15:00:44,NNC_DATA01,其他,candidate,candidate,非重点 HRP 业务表，保留候选
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,ZDP_1000000006IDD0,,11,5,2026-06-16 15:00:13,NNC_DATA01,其他,candidate,candidate,非重点 HRP 业务表，保留候选
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,ZDP_1000000006IDD2,,10,5,2026-06-16 15:00:27,NNC_DATA01,其他,candidate,candidate,非重点 HRP 业务表，保留候选
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,ZDP_1000000006IDD4,,11,5,2026-06-16 15:01:34,NNC_DATA01,其他,candidate,candidate,非重点 HRP 业务表，保留候选
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,ZDP_1000000006IDD6,,11,5,2026-06-16 15:00:55,NNC_DATA01,其他,candidate,candidate,非重点 HRP 业务表，保留候选
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,ZDP_1000000006IDD8,,10,5,2026-06-16 15:00:01,NNC_DATA01,其他,candidate,candidate,非重点 HRP 业务表，保留候选
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,ZDP_1000000006IDDA,,10,5,2026-06-16 15:00:57,NNC_DATA01,其他,candidate,candidate,非重点 HRP 业务表，保留候选
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,ZDP_1000000006IDDC,,11,5,2026-06-16 15:00:45,NNC_DATA01,其他,candidate,candidate,非重点 HRP 业务表，保留候选
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,ZDP_1000000006IDDE,,10,5,2026-06-16 15:00:29,NNC_DATA01,其他,candidate,candidate,非重点 HRP 业务表，保留候选
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,ZDP_1000000006IDDG,,10,5,2026-06-16 15:00:46,NNC_DATA01,其他,candidate,candidate,非重点 HRP 业务表，保留候选
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,ZDP_1000000006IDDI,,10,5,2026-06-16 15:00:30,NNC_DATA01,其他,candidate,candidate,非重点 HRP 业务表，保留候选
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,ZDP_1000000006IDDK,,13,5,2026-06-16 14:59:37,NNC_DATA01,其他,candidate,candidate,非重点 HRP 业务表，保留候选
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,ZDP_1000000006IDDM,,11,5,2026-06-16 15:00:38,NNC_DATA01,其他,candidate,candidate,非重点 HRP 业务表，保留候选
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,ZDP_1000000006IDDO,,10,5,2026-06-16 15:00:39,NNC_DATA01,其他,candidate,candidate,非重点 HRP 业务表，保留候选
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,ZDP_1000000006IDDQ,,122,5,2026-04-22 14:33:23,NNC_DATA01,其他,candidate,candidate,非重点 HRP 业务表，保留候选
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,ZDP_1000000006IDDS,,122,5,2026-04-22 14:32:40,NNC_DATA01,其他,candidate,candidate,非重点 HRP 业务表，保留候选
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,ZDP_1000000006IDDU,,122,5,2026-04-22 14:33:05,NNC_DATA01,其他,candidate,candidate,非重点 HRP 业务表，保留候选
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,ZDP_1000000006IDDW,,122,5,2026-04-22 14:33:13,NNC_DATA01,其他,candidate,candidate,非重点 HRP 业务表，保留候选
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,ZDP_1000000006IDDY,,122,5,2026-04-22 14:33:25,NNC_DATA01,其他,candidate,candidate,非重点 HRP 业务表，保留候选
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,ZDP_1000000006IDE0,,122,5,2026-04-22 14:32:27,NNC_DATA01,其他,candidate,candidate,非重点 HRP 业务表，保留候选
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,ZDP_1000000006IDE2,,122,5,2026-04-22 14:32:29,NNC_DATA01,其他,candidate,candidate,非重点 HRP 业务表，保留候选
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,ZDP_1000000006IDE4,,122,5,2026-04-22 14:33:06,NNC_DATA01,其他,candidate,candidate,非重点 HRP 业务表，保留候选
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,ZDP_1000000006IDE6,,122,5,2026-04-22 14:33:16,NNC_DATA01,其他,candidate,candidate,非重点 HRP 业务表，保留候选
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,ZDP_1000000006IDE8,,122,5,2026-04-22 14:32:56,NNC_DATA01,其他,candidate,candidate,非重点 HRP 业务表，保留候选
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,ZDP_1000000006IDEA,,122,5,2026-04-22 14:32:44,NNC_DATA01,其他,candidate,candidate,非重点 HRP 业务表，保留候选
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,ZDP_1000000006IDEE,,122,5,2026-04-22 14:32:32,NNC_DATA01,其他,candidate,candidate,非重点 HRP 业务表，保留候选
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,ZDP_1000000006IDEG,,122,5,2026-04-22 14:33:28,NNC_DATA01,其他,candidate,candidate,非重点 HRP 业务表，保留候选
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,ZDP_1000000006IDEI,,122,5,2026-04-22 14:32:10,NNC_DATA01,其他,candidate,candidate,非重点 HRP 业务表，保留候选
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,ZDP_1000000006IDEK,,122,5,2026-04-22 14:32:58,NNC_DATA01,其他,candidate,candidate,非重点 HRP 业务表，保留候选
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,ZDP_1000000006IDEM,,122,5,2026-04-22 14:33:10,NNC_DATA01,其他,candidate,candidate,非重点 HRP 业务表，保留候选
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,ZDP_1000000006IDEO,,122,5,2026-04-22 14:33:18,NNC_DATA01,其他,candidate,candidate,非重点 HRP 业务表，保留候选
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,ZDP_1000000006IDEQ,,122,5,2026-04-22 14:32:47,NNC_DATA01,其他,candidate,candidate,非重点 HRP 业务表，保留候选
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,ZDP_1000000006IDES,,122,5,2026-04-22 14:32:59,NNC_DATA01,其他,candidate,candidate,非重点 HRP 业务表，保留候选
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,ZDP_1000000006IDEU,,122,5,2026-04-22 14:33:00,NNC_DATA01,其他,candidate,candidate,非重点 HRP 业务表，保留候选
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,ZDP_1000000006IDEW,,122,5,2026-04-22 14:33:31,NNC_DATA01,其他,candidate,candidate,非重点 HRP 业务表，保留候选
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,ZDP_1000000006IDEY,,122,5,2026-04-22 14:32:35,NNC_DATA01,其他,candidate,candidate,非重点 HRP 业务表，保留候选
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,ZDP_1000000006IDF0,,122,5,2026-04-22 14:33:32,NNC_DATA01,其他,candidate,candidate,非重点 HRP 业务表，保留候选
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,ZDP_1000000006IDF2,,122,5,2026-04-22 14:33:20,NNC_DATA01,其他,candidate,candidate,非重点 HRP 业务表，保留候选
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,ZDP_1000000006IDF4,,122,5,2026-04-22 14:33:00,NNC_DATA01,其他,candidate,candidate,非重点 HRP 业务表，保留候选
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,ZDP_1000000006IDF6,,122,5,2026-04-22 14:33:21,NNC_DATA01,其他,candidate,candidate,非重点 HRP 业务表，保留候选
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,ZDP_1000000006IDF8,,122,5,2026-04-22 14:33:02,NNC_DATA01,其他,candidate,candidate,非重点 HRP 业务表，保留候选
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,ZDP_1000000006IDFA,,122,5,2026-04-22 14:32:14,NNC_DATA01,其他,candidate,candidate,非重点 HRP 业务表，保留候选
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,ZDP_1000000006IDFC,,122,5,2026-04-22 14:33:12,NNC_DATA01,其他,candidate,candidate,非重点 HRP 业务表，保留候选
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,ZDP_1000000006IDFE,,122,5,2026-04-22 14:33:12,NNC_DATA01,其他,candidate,candidate,非重点 HRP 业务表，保留候选
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,ZDP_1000000006IDFN,,13,5,2026-06-16 14:59:26,NNC_DATA01,其他,candidate,candidate,非重点 HRP 业务表，保留候选
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,ZDP_1000000006IDFP,,13,5,2026-06-16 14:59:48,NNC_DATA01,其他,candidate,candidate,非重点 HRP 业务表，保留候选
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,ZDP_1000000006IDFR,,13,5,2026-06-16 15:00:18,NNC_DATA01,其他,candidate,candidate,非重点 HRP 业务表，保留候选
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,ZDP_1000000006IDFT,,13,5,2026-06-16 14:59:48,NNC_DATA01,其他,candidate,candidate,非重点 HRP 业务表，保留候选
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,ZDP_1000000006IDFV,,13,5,2026-06-16 15:01:42,NNC_DATA01,其他,candidate,candidate,非重点 HRP 业务表，保留候选
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,ZDP_1000000006IDFX,,13,5,2026-06-16 15:00:39,NNC_DATA01,其他,candidate,candidate,非重点 HRP 业务表，保留候选
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,ZDP_1000000006IDFZ,,13,5,2026-06-16 15:00:20,NNC_DATA01,其他,candidate,candidate,非重点 HRP 业务表，保留候选
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,ZDP_1000000006IDG1,,13,5,2026-06-16 15:01:43,NNC_DATA01,其他,candidate,candidate,非重点 HRP 业务表，保留候选
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,ZDP_1000000006IDG3,,13,5,2026-06-16 14:59:52,NNC_DATA01,其他,candidate,candidate,非重点 HRP 业务表，保留候选
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,ZDP_1000000006IDG5,,13,5,2026-06-16 15:01:43,NNC_DATA01,其他,candidate,candidate,非重点 HRP 业务表，保留候选
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,ZDP_1000000006IDG9,,13,5,2026-06-16 14:59:54,NNC_DATA01,其他,candidate,candidate,非重点 HRP 业务表，保留候选
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,ZDP_1000000006IDGB,,13,5,2026-06-16 14:59:53,NNC_DATA01,其他,candidate,candidate,非重点 HRP 业务表，保留候选
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,ZDP_1000000006IDGD,,13,5,2026-06-16 14:59:31,NNC_DATA01,其他,candidate,candidate,非重点 HRP 业务表，保留候选
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,ZDP_1000000006IDGF,,13,5,2026-06-16 14:59:54,NNC_DATA01,其他,candidate,candidate,非重点 HRP 业务表，保留候选
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,ZDP_1000000006IDGH,,13,5,2026-06-16 14:59:31,NNC_DATA01,其他,candidate,candidate,非重点 HRP 业务表，保留候选
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,ZDP_1000000006IDGJ,,13,5,2026-06-16 14:59:54,NNC_DATA01,其他,candidate,candidate,非重点 HRP 业务表，保留候选
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,ZDP_1000000006IDGL,,13,5,2026-06-16 15:01:44,NNC_DATA01,其他,candidate,candidate,非重点 HRP 业务表，保留候选
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,ZDP_1000000006IDGN,,13,5,2026-06-16 14:59:31,NNC_DATA01,其他,candidate,candidate,非重点 HRP 业务表，保留候选
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,ZDP_1000000006IDGP,,13,5,2026-06-16 15:00:23,NNC_DATA01,其他,candidate,candidate,非重点 HRP 业务表，保留候选
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,ZDP_1000000006IDGR,,13,5,2026-06-16 14:59:55,NNC_DATA01,其他,candidate,candidate,非重点 HRP 业务表，保留候选
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,ZDP_1000000006IDGT,,13,5,2026-06-16 14:59:32,NNC_DATA01,其他,candidate,candidate,非重点 HRP 业务表，保留候选
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,ZDP_1000000006IDGV,,13,5,2026-06-16 15:01:03,NNC_DATA01,其他,candidate,candidate,非重点 HRP 业务表，保留候选
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,ZDP_1000000006IDGX,,14,32,2026-06-22 22:28:43,NNC_DATA01,其他,candidate,candidate,非重点 HRP 业务表，保留候选
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,ZDP_1000000006IDGZ,,13,5,2026-06-16 14:59:58,NNC_DATA01,其他,candidate,candidate,非重点 HRP 业务表，保留候选
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,ZDP_1000000006IDH1,,13,5,2026-06-16 14:59:33,NNC_DATA01,其他,candidate,candidate,非重点 HRP 业务表，保留候选
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,ZDP_1000000006IDH3,,13,5,2026-06-16 14:59:58,NNC_DATA01,其他,candidate,candidate,非重点 HRP 业务表，保留候选
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,ZDP_1000000006IDH5,,13,5,2026-06-16 15:00:43,NNC_DATA01,其他,candidate,candidate,非重点 HRP 业务表，保留候选
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,ZDP_1000000006IDH7,,13,5,2026-06-16 15:01:45,NNC_DATA01,其他,candidate,candidate,非重点 HRP 业务表，保留候选
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,ZDP_1000000006IDH9,,13,5,2026-06-16 15:01:45,NNC_DATA01,其他,candidate,candidate,非重点 HRP 业务表，保留候选
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,ZDP_1000000006IDHB,,13,5,2026-06-16 14:59:34,NNC_DATA01,其他,candidate,candidate,非重点 HRP 业务表，保留候选
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,ZDP_1000000006IDHD,,13,5,2026-06-16 15:00:26,NNC_DATA01,其他,candidate,candidate,非重点 HRP 业务表，保留候选
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,ZDP_1000000006IDHF,,13,5,2026-06-16 15:01:46,NNC_DATA01,其他,candidate,candidate,非重点 HRP 业务表，保留候选
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,ZDP_1000000006IDHH,,13,5,2026-06-16 15:01:46,NNC_DATA01,其他,candidate,candidate,非重点 HRP 业务表，保留候选
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,ZDP_1000000006IDHJ,,13,5,2026-06-16 15:00:27,NNC_DATA01,其他,candidate,candidate,非重点 HRP 业务表，保留候选
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,ZDP_1000000006IDHL,,13,5,2026-06-16 14:59:36,NNC_DATA01,其他,candidate,candidate,非重点 HRP 业务表，保留候选
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,ZDP_1000000006IDHN,,13,5,2026-06-16 15:00:01,NNC_DATA01,其他,candidate,candidate,非重点 HRP 业务表，保留候选
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,ZDP_1000000006IDHP,,13,5,2026-06-16 15:00:29,NNC_DATA01,其他,candidate,candidate,非重点 HRP 业务表，保留候选
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,ZDP_1000000006IDHR,,13,5,2026-06-16 15:00:03,NNC_DATA01,其他,candidate,candidate,非重点 HRP 业务表，保留候选
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,ZDP_1000000006IDHT,,13,5,2026-06-16 15:00:02,NNC_DATA01,其他,candidate,candidate,非重点 HRP 业务表，保留候选
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,ZDP_1000000006IDHV,,13,5,2026-06-16 15:01:48,NNC_DATA01,其他,candidate,candidate,非重点 HRP 业务表，保留候选
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,ZDP_1000000006IDHX,,13,5,2026-06-16 15:00:03,NNC_DATA01,其他,candidate,candidate,非重点 HRP 业务表，保留候选
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,ZDP_1000000006IDHZ,,13,5,2026-06-16 14:59:37,NNC_DATA01,其他,candidate,candidate,非重点 HRP 业务表，保留候选
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,ZDP_1000000006IDI1,,13,5,2026-06-16 14:59:38,NNC_DATA01,其他,candidate,candidate,非重点 HRP 业务表，保留候选
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,ZDP_1000000006IDI3,,13,5,2026-06-16 14:59:39,NNC_DATA01,其他,candidate,candidate,非重点 HRP 业务表，保留候选
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,ZDP_1000000006IDI5,,13,5,2026-06-16 15:00:06,NNC_DATA01,其他,candidate,candidate,非重点 HRP 业务表，保留候选
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,ZDP_1000000006IDI7,,13,5,2026-06-16 15:00:49,NNC_DATA01,其他,candidate,candidate,非重点 HRP 业务表，保留候选
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,ZDP_1000000006IDI9,,13,5,2026-06-16 14:59:39,NNC_DATA01,其他,candidate,candidate,非重点 HRP 业务表，保留候选
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,ZDP_1000000006IDIB,,11,5,2026-06-16 15:00:07,NNC_DATA01,其他,candidate,candidate,非重点 HRP 业务表，保留候选
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,ZDP_1000000006IDID,,13,5,2026-06-16 14:59:39,NNC_DATA01,其他,candidate,candidate,非重点 HRP 业务表，保留候选
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,ZDP_1000000006IDIF,,13,5,2026-06-16 15:01:50,NNC_DATA01,其他,candidate,candidate,非重点 HRP 业务表，保留候选
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,ZDP_1000000006IDIH,,13,5,2026-06-16 15:00:10,NNC_DATA01,其他,candidate,candidate,非重点 HRP 业务表，保留候选
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,ZDP_1000000006IDIJ,,13,5,2026-06-16 14:59:41,NNC_DATA01,其他,candidate,candidate,非重点 HRP 业务表，保留候选
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,ZDP_1000000006IDIL,,13,5,2026-06-16 15:00:10,NNC_DATA01,其他,candidate,candidate,非重点 HRP 业务表，保留候选
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,ZDP_1000000006IDIN,,11,5,2026-06-16 15:00:50,NNC_DATA01,其他,candidate,candidate,非重点 HRP 业务表，保留候选
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,ZDP_1000000006IDIP,,13,5,2026-06-16 14:59:42,NNC_DATA01,其他,candidate,candidate,非重点 HRP 业务表，保留候选
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,ZDP_1000000006IDIR,,13,5,2026-06-16 15:01:53,NNC_DATA01,其他,candidate,candidate,非重点 HRP 业务表，保留候选
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,ZDP_1000000006IDIT,,13,5,2026-06-16 15:00:12,NNC_DATA01,其他,candidate,candidate,非重点 HRP 业务表，保留候选
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,ZDP_1000000006IDIV,,13,5,2026-06-16 14:59:44,NNC_DATA01,其他,candidate,candidate,非重点 HRP 业务表，保留候选
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,ZDP_1000000006IDIX,,13,5,2026-06-16 15:00:12,NNC_DATA01,其他,candidate,candidate,非重点 HRP 业务表，保留候选
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,ZDP_1000000006IDIZ,,13,5,2026-06-16 15:00:35,NNC_DATA01,其他,candidate,candidate,非重点 HRP 业务表，保留候选
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,ZDP_1000000006IDJ1,,13,5,2026-06-16 15:01:55,NNC_DATA01,其他,candidate,candidate,非重点 HRP 业务表，保留候选
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,ZDP_1000000006IDJ3,,13,5,2026-06-16 15:00:55,NNC_DATA01,其他,candidate,candidate,非重点 HRP 业务表，保留候选
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,ZDP_1000000006IDJ5,,13,5,2026-06-16 15:00:14,NNC_DATA01,其他,candidate,candidate,非重点 HRP 业务表，保留候选
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,ZDP_1000000006IDJ7,,13,5,2026-06-16 15:00:15,NNC_DATA01,其他,candidate,candidate,非重点 HRP 业务表，保留候选
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,ZDP_1000000006IDJ9,,13,5,2026-06-16 14:59:44,NNC_DATA01,其他,candidate,candidate,非重点 HRP 业务表，保留候选
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,ZDP_1000000006IDJB,,13,5,2026-06-16 15:01:14,NNC_DATA01,其他,candidate,candidate,非重点 HRP 业务表，保留候选
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,ZDP_1000000006IDJD,,13,5,2026-06-16 15:00:17,NNC_DATA01,其他,candidate,candidate,非重点 HRP 业务表，保留候选
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,ZDP_1000000006IDJF,,13,5,2026-06-16 15:00:18,NNC_DATA01,其他,candidate,candidate,非重点 HRP 业务表，保留候选
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,ZDP_1000000006IDJH,,13,5,2026-06-16 14:59:46,NNC_DATA01,其他,candidate,candidate,非重点 HRP 业务表，保留候选
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,ZDP_1000000006IDJJ,,13,5,2026-06-16 15:00:18,NNC_DATA01,其他,candidate,candidate,非重点 HRP 业务表，保留候选
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,ZDP_1000000006IDJL,,13,5,2026-06-16 14:59:46,NNC_DATA01,其他,candidate,candidate,非重点 HRP 业务表，保留候选
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,ZDP_1000000006IDJN,,13,5,2026-06-16 14:59:47,NNC_DATA01,其他,candidate,candidate,非重点 HRP 业务表，保留候选
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,ZDP_1000000006IDJP,,2,32,2026-04-22 22:17:37,NNC_DATA01,其他,candidate,candidate,非重点 HRP 业务表，保留候选
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,ZDP_1000000006IDJR,,2,32,2026-04-22 22:17:37,NNC_DATA01,其他,candidate,candidate,非重点 HRP 业务表，保留候选
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,ZDP_1000000006IDJT,,3,32,2026-04-22 22:18:15,NNC_DATA01,其他,candidate,candidate,非重点 HRP 业务表，保留候选
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,ZDP_1000000006IDJV,,2,32,2026-04-22 22:17:37,NNC_DATA01,其他,candidate,candidate,非重点 HRP 业务表，保留候选
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,ZDP_1000000006IDJZ,,2,32,2026-04-22 22:17:37,NNC_DATA01,其他,candidate,candidate,非重点 HRP 业务表，保留候选
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,ZDP_1000000006IDK1,,3,32,2026-04-22 22:18:15,NNC_DATA01,其他,candidate,candidate,非重点 HRP 业务表，保留候选
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,ZDP_1000000006IDK3,,2,32,2026-04-22 22:17:37,NNC_DATA01,其他,candidate,candidate,非重点 HRP 业务表，保留候选
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,ZDP_1000000006IDK7,,2,32,2026-04-22 22:17:37,NNC_DATA01,其他,candidate,candidate,非重点 HRP 业务表，保留候选
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,ZDP_1000000006IDKF,,4,32,2026-04-22 22:18:15,NNC_DATA01,其他,candidate,candidate,非重点 HRP 业务表，保留候选
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,ZDP_1000000006IDKH,,2,32,2026-04-22 22:17:37,NNC_DATA01,其他,candidate,candidate,非重点 HRP 业务表，保留候选
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,ZDP_1000000006IDKJ,,2,32,2026-04-22 22:17:38,NNC_DATA01,其他,candidate,candidate,非重点 HRP 业务表，保留候选
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,ZDP_1000000006IDKL,,3,32,2026-04-22 22:18:15,NNC_DATA01,其他,candidate,candidate,非重点 HRP 业务表，保留候选
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,ZDP_1000000006IDKP,,2,32,2026-04-22 22:17:38,NNC_DATA01,其他,candidate,candidate,非重点 HRP 业务表，保留候选
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,ZDP_1000000006IDKR,,4,32,2026-04-22 22:18:16,NNC_DATA01,其他,candidate,candidate,非重点 HRP 业务表，保留候选
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,ZDP_1000000006IDKT,,3,32,2026-04-22 22:18:16,NNC_DATA01,其他,candidate,candidate,非重点 HRP 业务表，保留候选
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,ZDP_1000000006IDKV,,2,32,2026-04-22 22:17:38,NNC_DATA01,其他,candidate,candidate,非重点 HRP 业务表，保留候选
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,ZDP_1000000006IDKX,,3,32,2026-04-22 22:18:16,NNC_DATA01,其他,candidate,candidate,非重点 HRP 业务表，保留候选
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,ZDP_1000000006IDKZ,,2,32,2026-04-22 22:17:38,NNC_DATA01,其他,candidate,candidate,非重点 HRP 业务表，保留候选
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,ZDP_1000000006IDL1,,2,32,2026-04-22 22:17:38,NNC_DATA01,其他,candidate,candidate,非重点 HRP 业务表，保留候选
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,ZDP_1000000006IDL3,,121,5,2026-04-22 14:32:10,NNC_DATA01,其他,candidate,candidate,非重点 HRP 业务表，保留候选
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,ZDP_1000000006IDL5,,4,32,2026-04-22 22:18:16,NNC_DATA01,其他,candidate,candidate,非重点 HRP 业务表，保留候选
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,ZDP_1000000006IDL7,,3,32,2026-04-22 22:18:16,NNC_DATA01,其他,candidate,candidate,非重点 HRP 业务表，保留候选
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,ZDP_1000000006IDL9,,95,5,2024-08-20 10:22:56,NNC_DATA01,其他,candidate,candidate,非重点 HRP 业务表，保留候选
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,ZDP_1000000006IDLB,,95,5,2024-08-20 10:22:57,NNC_DATA01,其他,candidate,candidate,非重点 HRP 业务表，保留候选
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,ZDP_1000000006IDLD,,2,32,2026-04-22 22:17:38,NNC_DATA01,其他,candidate,candidate,非重点 HRP 业务表，保留候选
