owner,table_name,constraint_name,constraint_type,column_name,ref_owner,ref_table_name,ref_column_name
HRPSEY656,IUFO_DIS_CHECKDIR_V,SYS_C0013276,C,PK_TASK,,,
HRPSEY656,IUFO_DIS_CHECKDIR_V,SYS_C0013277,C,RECEIVERID,,,
HRPSEY656,IUFO_DIS_CHECKDIR_V,SYS_C0013278,C,SENDERID,,,
HRPSEY656,IUFO_DIS_CHECK_V,SYS_C0013267,C,PK_ITEM,,,
HRPSEY656,IUFO_DIS_CHECK_V,SYS_C0013268,C,PK_TASK,,,
HRPSEY656,IUFO_DIS_CHECK_V,SYS_C0013269,C,RECEIVERID,,,
HRPSEY656,IUFO_DIS_CHECK_V,SYS_C0013270,C,SENDERID,,,
HRPSEY656,IUFO_DIS_CHKRST,PK_DIS_CHKRST,P,SENDERID,,,
HRPSEY656,IUFO_DIS_CHKRST,PK_DIS_CHKRST,P,RECEIVERID,,,
HRPSEY656,IUFO_DIS_CHKRST,PK_DIS_CHKRST,P,PK_ITEM,,,
HRPSEY656,IUFO_DIS_CHKRST,PK_DIS_CHKRST,P,PK_TASK,,,
HRPSEY656,IUFO_DIS_CHKRST,SYS_C0013279,C,PK_ITEM,,,
HRPSEY656,IUFO_DIS_CHKRST,SYS_C0013280,C,PK_TASK,,,
HRPSEY656,IUFO_DIS_CHKRST,SYS_C0013281,C,RECEIVERID,,,
HRPSEY656,IUFO_DIS_CHKRST,SYS_C0013282,C,SENDERID,,,
HRPSEY656,IUFO_DIS_CHKRST_V,SYS_C0013283,C,PK_ITEM,,,
HRPSEY656,IUFO_DIS_CHKRST_V,SYS_C0013284,C,PK_TASK,,,
HRPSEY656,IUFO_DIS_CHKRST_V,SYS_C0013285,C,RECEIVERID,,,
HRPSEY656,IUFO_DIS_CHKRST_V,SYS_C0013286,C,SENDERID,,,
HRPSEY656,IUFO_DIS_CNVTBLC,PK_FOC_CNVTB,P,SENDERID,,,
HRPSEY656,IUFO_DIS_CNVTBLC,PK_FOC_CNVTB,P,RECEIVERID,,,
HRPSEY656,IUFO_DIS_CNVTBLC,PK_FOC_CNVTB,P,PK_ITEM,,,
HRPSEY656,IUFO_DIS_CNVTBLC,PK_FOC_CNVTB,P,PK_TASK,,,
HRPSEY656,IUFO_DIS_CNVTBLC,SYS_C0013555,C,PK_ITEM,,,
HRPSEY656,IUFO_DIS_CNVTBLC,SYS_C0013556,C,PK_TASK,,,
HRPSEY656,IUFO_DIS_CNVTBLC,SYS_C0013557,C,RECEIVERID,,,
HRPSEY656,IUFO_DIS_CNVTBLC,SYS_C0013558,C,SENDERID,,,
HRPSEY656,IUFO_DIS_CNVTBLC_V,SYS_C0013559,C,PK_ITEM,,,
HRPSEY656,IUFO_DIS_CNVTBLC_V,SYS_C0013560,C,PK_TASK,,,
HRPSEY656,IUFO_DIS_CNVTBLC_V,SYS_C0013561,C,RECEIVERID,,,
HRPSEY656,IUFO_DIS_CNVTBLC_V,SYS_C0013562,C,SENDERID,,,
HRPSEY656,IUFO_DIS_COMVOUCH,PK_FOC_COMVOUCH,P,SENDERID,,,
HRPSEY656,IUFO_DIS_COMVOUCH,PK_FOC_COMVOUCH,P,RECEIVERID,,,
HRPSEY656,IUFO_DIS_COMVOUCH,PK_FOC_COMVOUCH,P,PK_ITEM,,,
HRPSEY656,IUFO_DIS_COMVOUCH,PK_FOC_COMVOUCH,P,PK_TASK,,,
HRPSEY656,IUFO_DIS_COMVOUCH,SYS_C0013563,C,PK_ITEM,,,
HRPSEY656,IUFO_DIS_COMVOUCH,SYS_C0013564,C,PK_TASK,,,
HRPSEY656,IUFO_DIS_COMVOUCH,SYS_C0013565,C,RECEIVERID,,,
HRPSEY656,IUFO_DIS_COMVOUCH,SYS_C0013566,C,SENDERID,,,
HRPSEY656,IUFO_DIS_COMVOUCH_V,SYS_C0013567,C,PK_ITEM,,,
HRPSEY656,IUFO_DIS_COMVOUCH_V,SYS_C0013568,C,PK_TASK,,,
HRPSEY656,IUFO_DIS_COMVOUCH_V,SYS_C0013569,C,RECEIVERID,,,
HRPSEY656,IUFO_DIS_COMVOUCH_V,SYS_C0013570,C,SENDERID,,,
HRPSEY656,IUFO_DIS_COMVOUSORT,PK_FOC_COMVOUSORT,P,SENDERID,,,
HRPSEY656,IUFO_DIS_COMVOUSORT,PK_FOC_COMVOUSORT,P,RECEIVERID,,,
HRPSEY656,IUFO_DIS_COMVOUSORT,PK_FOC_COMVOUSORT,P,PK_ITEM,,,
HRPSEY656,IUFO_DIS_COMVOUSORT,PK_FOC_COMVOUSORT,P,PK_TASK,,,
HRPSEY656,IUFO_DIS_COMVOUSORT,SYS_C0013571,C,PK_ITEM,,,
HRPSEY656,IUFO_DIS_COMVOUSORT,SYS_C0013572,C,PK_TASK,,,
HRPSEY656,IUFO_DIS_COMVOUSORT,SYS_C0013573,C,RECEIVERID,,,
HRPSEY656,IUFO_DIS_COMVOUSORT,SYS_C0013574,C,SENDERID,,,
HRPSEY656,IUFO_DIS_COMVOUSORT_V,SYS_C0013575,C,PK_ITEM,,,
HRPSEY656,IUFO_DIS_COMVOUSORT_V,SYS_C0013576,C,PK_TASK,,,
HRPSEY656,IUFO_DIS_COMVOUSORT_V,SYS_C0013577,C,RECEIVERID,,,
HRPSEY656,IUFO_DIS_COMVOUSORT_V,SYS_C0013578,C,SENDERID,,,
HRPSEY656,IUFO_DIS_DATATYPE,PK_DIS_DATATYPE,P,SENDERID,,,
HRPSEY656,IUFO_DIS_DATATYPE,PK_DIS_DATATYPE,P,RECEIVERID,,,
HRPSEY656,IUFO_DIS_DATATYPE,PK_DIS_DATATYPE,P,PK_ITEM,,,
HRPSEY656,IUFO_DIS_DATATYPE,PK_DIS_DATATYPE,P,PK_TASK,,,
HRPSEY656,IUFO_DIS_DATATYPE,SYS_C0013287,C,PK_ITEM,,,
HRPSEY656,IUFO_DIS_DATATYPE,SYS_C0013288,C,PK_TASK,,,
HRPSEY656,IUFO_DIS_DATATYPE,SYS_C0013289,C,RECEIVERID,,,
HRPSEY656,IUFO_DIS_DATATYPE,SYS_C0013290,C,SENDERID,,,
HRPSEY656,IUFO_DIS_DATATYPE_V,SYS_C0013291,C,PK_ITEM,,,
HRPSEY656,IUFO_DIS_DATATYPE_V,SYS_C0013292,C,PK_TASK,,,
HRPSEY656,IUFO_DIS_DATATYPE_V,SYS_C0013293,C,RECEIVERID,,,
HRPSEY656,IUFO_DIS_DATATYPE_V,SYS_C0013294,C,SENDERID,,,
HRPSEY656,IUFO_DIS_DAYRATE,PK_FOC_DAYRATE,P,SENDERID,,,
HRPSEY656,IUFO_DIS_DAYRATE,PK_FOC_DAYRATE,P,RECEIVERID,,,
HRPSEY656,IUFO_DIS_DAYRATE,PK_FOC_DAYRATE,P,PK_ITEM,,,
HRPSEY656,IUFO_DIS_DAYRATE,PK_FOC_DAYRATE,P,PK_TASK,,,
HRPSEY656,IUFO_DIS_DAYRATE,SYS_C0013579,C,PK_ITEM,,,
HRPSEY656,IUFO_DIS_DAYRATE,SYS_C0013580,C,PK_TASK,,,
HRPSEY656,IUFO_DIS_DAYRATE,SYS_C0013581,C,RECEIVERID,,,
HRPSEY656,IUFO_DIS_DAYRATE,SYS_C0013582,C,SENDERID,,,
HRPSEY656,IUFO_DIS_DAYRATE_V,SYS_C0013583,C,PK_ITEM,,,
HRPSEY656,IUFO_DIS_DAYRATE_V,SYS_C0013584,C,PK_TASK,,,
HRPSEY656,IUFO_DIS_DAYRATE_V,SYS_C0013585,C,RECEIVERID,,,
HRPSEY656,IUFO_DIS_DAYRATE_V,SYS_C0013586,C,SENDERID,,,
HRPSEY656,IUFO_DIS_DISCHEME,PK_DIS_DISCHEME,P,SENDERID,,,
HRPSEY656,IUFO_DIS_DISCHEME,PK_DIS_DISCHEME,P,RECEIVERID,,,
HRPSEY656,IUFO_DIS_DISCHEME,PK_DIS_DISCHEME,P,PK_ITEM,,,
HRPSEY656,IUFO_DIS_DISCHEME,PK_DIS_DISCHEME,P,PK_TASK,,,
HRPSEY656,IUFO_DIS_DISCHEME,SYS_C0013295,C,PK_ITEM,,,
HRPSEY656,IUFO_DIS_DISCHEME,SYS_C0013296,C,PK_TASK,,,
HRPSEY656,IUFO_DIS_DISCHEME,SYS_C0013297,C,RECEIVERID,,,
HRPSEY656,IUFO_DIS_DISCHEME,SYS_C0013298,C,SENDERID,,,
HRPSEY656,IUFO_DIS_DISCHEME_V,SYS_C0013299,C,PK_ITEM,,,
HRPSEY656,IUFO_DIS_DISCHEME_V,SYS_C0013300,C,PK_TASK,,,
HRPSEY656,IUFO_DIS_DISCHEME_V,SYS_C0013301,C,RECEIVERID,,,
HRPSEY656,IUFO_DIS_DISCHEME_V,SYS_C0013302,C,SENDERID,,,
HRPSEY656,IUFO_DIS_DISDIR,PK_DIS_DISDIR,P,SENDERID,,,
HRPSEY656,IUFO_DIS_DISDIR,PK_DIS_DISDIR,P,RECEIVERID,,,
HRPSEY656,IUFO_DIS_DISDIR,PK_DIS_DISDIR,P,PK_ITEM,,,
HRPSEY656,IUFO_DIS_DISDIR,PK_DIS_DISDIR,P,PK_TASK,,,
HRPSEY656,IUFO_DIS_DISDIR,SYS_C0013303,C,PK_ITEM,,,
HRPSEY656,IUFO_DIS_DISDIR,SYS_C0013304,C,PK_TASK,,,
HRPSEY656,IUFO_DIS_DISDIR,SYS_C0013305,C,RECEIVERID,,,
HRPSEY656,IUFO_DIS_DISDIR,SYS_C0013306,C,SENDERID,,,
HRPSEY656,IUFO_DIS_DISDIR_V,SYS_C0013307,C,PK_ITEM,,,
HRPSEY656,IUFO_DIS_DISDIR_V,SYS_C0013308,C,PK_TASK,,,
HRPSEY656,IUFO_DIS_DISDIR_V,SYS_C0013309,C,RECEIVERID,,,
HRPSEY656,IUFO_DIS_DISDIR_V,SYS_C0013310,C,SENDERID,,,
HRPSEY656,IUFO_DIS_DXRELA,PK_FOC_DXRELA,P,SENDERID,,,
HRPSEY656,IUFO_DIS_DXRELA,PK_FOC_DXRELA,P,RECEIVERID,,,
HRPSEY656,IUFO_DIS_DXRELA,PK_FOC_DXRELA,P,PK_ITEM,,,
HRPSEY656,IUFO_DIS_DXRELA,PK_FOC_DXRELA,P,PK_TASK,,,
HRPSEY656,IUFO_DIS_DXRELA,SYS_C0013587,C,PK_ITEM,,,
HRPSEY656,IUFO_DIS_DXRELA,SYS_C0013588,C,PK_TASK,,,
HRPSEY656,IUFO_DIS_DXRELA,SYS_C0013589,C,RECEIVERID,,,
HRPSEY656,IUFO_DIS_DXRELA,SYS_C0013590,C,SENDERID,,,
HRPSEY656,IUFO_DIS_DXRELASORT,PK_FOC_DXRELASORT,P,SENDERID,,,
HRPSEY656,IUFO_DIS_DXRELASORT,PK_FOC_DXRELASORT,P,RECEIVERID,,,
HRPSEY656,IUFO_DIS_DXRELASORT,PK_FOC_DXRELASORT,P,PK_ITEM,,,
HRPSEY656,IUFO_DIS_DXRELASORT,PK_FOC_DXRELASORT,P,PK_TASK,,,
HRPSEY656,IUFO_DIS_DXRELASORT,SYS_C0013595,C,PK_ITEM,,,
HRPSEY656,IUFO_DIS_DXRELASORT,SYS_C0013596,C,PK_TASK,,,
HRPSEY656,IUFO_DIS_DXRELASORT,SYS_C0013597,C,RECEIVERID,,,
HRPSEY656,IUFO_DIS_DXRELASORT,SYS_C0013598,C,SENDERID,,,
HRPSEY656,IUFO_DIS_DXRELASORT_V,SYS_C0013599,C,PK_ITEM,,,
HRPSEY656,IUFO_DIS_DXRELASORT_V,SYS_C0013600,C,PK_TASK,,,
HRPSEY656,IUFO_DIS_DXRELASORT_V,SYS_C0013601,C,RECEIVERID,,,
HRPSEY656,IUFO_DIS_DXRELASORT_V,SYS_C0013602,C,SENDERID,,,
HRPSEY656,IUFO_DIS_DXRELA_V,SYS_C0013591,C,PK_ITEM,,,
HRPSEY656,IUFO_DIS_DXRELA_V,SYS_C0013592,C,PK_TASK,,,
HRPSEY656,IUFO_DIS_DXRELA_V,SYS_C0013593,C,RECEIVERID,,,
HRPSEY656,IUFO_DIS_DXRELA_V,SYS_C0013594,C,SENDERID,,,
HRPSEY656,IUFO_DIS_DXRULE,PK_FOC_DXRULE,P,SENDERID,,,
HRPSEY656,IUFO_DIS_DXRULE,PK_FOC_DXRULE,P,RECEIVERID,,,
HRPSEY656,IUFO_DIS_DXRULE,PK_FOC_DXRULE,P,PK_ITEM,,,
HRPSEY656,IUFO_DIS_DXRULE,PK_FOC_DXRULE,P,PK_TASK,,,
HRPSEY656,IUFO_DIS_DXRULE,SYS_C0013603,C,PK_ITEM,,,
HRPSEY656,IUFO_DIS_DXRULE,SYS_C0013604,C,PK_TASK,,,
HRPSEY656,IUFO_DIS_DXRULE,SYS_C0013605,C,RECEIVERID,,,
HRPSEY656,IUFO_DIS_DXRULE,SYS_C0013606,C,SENDERID,,,
HRPSEY656,IUFO_DIS_DXRULE_V,SYS_C0013607,C,PK_ITEM,,,
HRPSEY656,IUFO_DIS_DXRULE_V,SYS_C0013608,C,PK_TASK,,,
HRPSEY656,IUFO_DIS_DXRULE_V,SYS_C0013609,C,RECEIVERID,,,
HRPSEY656,IUFO_DIS_DXRULE_V,SYS_C0013610,C,SENDERID,,,
HRPSEY656,IUFO_DIS_DXSEMSORT,PK_FOC_DXSEMSORT,P,SENDERID,,,
HRPSEY656,IUFO_DIS_DXSEMSORT,PK_FOC_DXSEMSORT,P,RECEIVERID,,,
HRPSEY656,IUFO_DIS_DXSEMSORT,PK_FOC_DXSEMSORT,P,PK_ITEM,,,
HRPSEY656,IUFO_DIS_DXSEMSORT,PK_FOC_DXSEMSORT,P,PK_TASK,,,
HRPSEY656,IUFO_DIS_DXSEMSORT,SYS_C0013611,C,PK_ITEM,,,
HRPSEY656,IUFO_DIS_DXSEMSORT,SYS_C0013612,C,PK_TASK,,,
HRPSEY656,IUFO_DIS_DXSEMSORT,SYS_C0013613,C,RECEIVERID,,,
HRPSEY656,IUFO_DIS_DXSEMSORT,SYS_C0013614,C,SENDERID,,,
HRPSEY656,IUFO_DIS_DXSEMSORT_V,SYS_C0013615,C,PK_ITEM,,,
HRPSEY656,IUFO_DIS_DXSEMSORT_V,SYS_C0013616,C,PK_TASK,,,
HRPSEY656,IUFO_DIS_DXSEMSORT_V,SYS_C0013617,C,RECEIVERID,,,
HRPSEY656,IUFO_DIS_DXSEMSORT_V,SYS_C0013618,C,SENDERID,,,
HRPSEY656,IUFO_DIS_DXTYPE,PK_DIS_DXTYPE,P,SENDERID,,,
HRPSEY656,IUFO_DIS_DXTYPE,PK_DIS_DXTYPE,P,RECEIVERID,,,
HRPSEY656,IUFO_DIS_DXTYPE,PK_DIS_DXTYPE,P,PK_ITEM,,,
HRPSEY656,IUFO_DIS_DXTYPE,PK_DIS_DXTYPE,P,PK_TASK,,,
HRPSEY656,IUFO_DIS_DXTYPE,SYS_C0013619,C,PK_ITEM,,,
HRPSEY656,IUFO_DIS_DXTYPE,SYS_C0013620,C,PK_TASK,,,
HRPSEY656,IUFO_DIS_DXTYPE,SYS_C0013621,C,RECEIVERID,,,
HRPSEY656,IUFO_DIS_DXTYPE,SYS_C0013622,C,SENDERID,,,
HRPSEY656,IUFO_DIS_DXTYPE_V,SYS_C0013623,C,PK_ITEM,,,
HRPSEY656,IUFO_DIS_DXTYPE_V,SYS_C0013624,C,PK_TASK,,,
HRPSEY656,IUFO_DIS_DXTYPE_V,SYS_C0013625,C,RECEIVERID,,,
HRPSEY656,IUFO_DIS_DXTYPE_V,SYS_C0013626,C,SENDERID,,,
HRPSEY656,IUFO_DIS_HBDATA,PK_FOC_HBDATA,P,SENDERID,,,
HRPSEY656,IUFO_DIS_HBDATA,PK_FOC_HBDATA,P,RECEIVERID,,,
HRPSEY656,IUFO_DIS_HBDATA,PK_FOC_HBDATA,P,PK_ITEM,,,
HRPSEY656,IUFO_DIS_HBDATA,PK_FOC_HBDATA,P,PK_TASK,,,
HRPSEY656,IUFO_DIS_HBDATA,PK_FOC_HBDATA,P,PK_REPORT,,,
HRPSEY656,IUFO_DIS_HBDATA,SYS_C0013627,C,PK_ITEM,,,
HRPSEY656,IUFO_DIS_HBDATA,SYS_C0013628,C,PK_REPORT,,,
HRPSEY656,IUFO_DIS_HBDATA,SYS_C0013629,C,PK_TASK,,,
HRPSEY656,IUFO_DIS_HBDATA,SYS_C0013630,C,RECEIVERID,,,
HRPSEY656,IUFO_DIS_HBDATA,SYS_C0013631,C,SENDERID,,,
HRPSEY656,IUFO_DIS_HBDATA_V,SYS_C0013632,C,PK_ITEM,,,
HRPSEY656,IUFO_DIS_HBDATA_V,SYS_C0013633,C,PK_TASK,,,
HRPSEY656,IUFO_DIS_HBDATA_V,SYS_C0013634,C,RECEIVERID,,,
HRPSEY656,IUFO_DIS_HBDATA_V,SYS_C0013635,C,SENDERID,,,
HRPSEY656,IUFO_DIS_HBSCHEMEINFO,PK_FOC_HBSEMINFO,P,SENDERID,,,
HRPSEY656,IUFO_DIS_HBSCHEMEINFO,PK_FOC_HBSEMINFO,P,RECEIVERID,,,
HRPSEY656,IUFO_DIS_HBSCHEMEINFO,PK_FOC_HBSEMINFO,P,PK_ITEM,,,
HRPSEY656,IUFO_DIS_HBSCHEMEINFO,PK_FOC_HBSEMINFO,P,PK_TASK,,,
HRPSEY656,IUFO_DIS_HBSCHEMEINFO,SYS_C0013636,C,PK_ITEM,,,
HRPSEY656,IUFO_DIS_HBSCHEMEINFO,SYS_C0013637,C,PK_TASK,,,
HRPSEY656,IUFO_DIS_HBSCHEMEINFO,SYS_C0013638,C,RECEIVERID,,,
HRPSEY656,IUFO_DIS_HBSCHEMEINFO,SYS_C0013639,C,SENDERID,,,
HRPSEY656,IUFO_DIS_HBSCHEMEINFO_V,SYS_C0013640,C,PK_ITEM,,,
HRPSEY656,IUFO_DIS_HBSCHEMEINFO_V,SYS_C0013641,C,PK_TASK,,,
HRPSEY656,IUFO_DIS_HBSCHEMEINFO_V,SYS_C0013642,C,RECEIVERID,,,
HRPSEY656,IUFO_DIS_HBSCHEMEINFO_V,SYS_C0013643,C,SENDERID,,,
HRPSEY656,IUFO_DIS_KEY,PK_DIS_KEY,P,SENDERID,,,
HRPSEY656,IUFO_DIS_KEY,PK_DIS_KEY,P,RECEIVERID,,,
HRPSEY656,IUFO_DIS_KEY,PK_DIS_KEY,P,PK_ITEM,,,
HRPSEY656,IUFO_DIS_KEY,PK_DIS_KEY,P,PK_TASK,,,
HRPSEY656,IUFO_DIS_KEY,SYS_C0013311,C,PK_ITEM,,,
HRPSEY656,IUFO_DIS_KEY,SYS_C0013312,C,PK_TASK,,,
HRPSEY656,IUFO_DIS_KEY,SYS_C0013313,C,RECEIVERID,,,
HRPSEY656,IUFO_DIS_KEY,SYS_C0013314,C,SENDERID,,,
HRPSEY656,IUFO_DIS_KEYGROUP,PK_DIS_KEYGROUP,P,SENDERID,,,
HRPSEY656,IUFO_DIS_KEYGROUP,PK_DIS_KEYGROUP,P,RECEIVERID,,,
HRPSEY656,IUFO_DIS_KEYGROUP,PK_DIS_KEYGROUP,P,PK_ITEM,,,
HRPSEY656,IUFO_DIS_KEYGROUP,PK_DIS_KEYGROUP,P,PK_TASK,,,
HRPSEY656,IUFO_DIS_KEYGROUP,SYS_C0013319,C,PK_ITEM,,,
HRPSEY656,IUFO_DIS_KEYGROUP,SYS_C0013320,C,PK_TASK,,,
HRPSEY656,IUFO_DIS_KEYGROUP,SYS_C0013321,C,RECEIVERID,,,
HRPSEY656,IUFO_DIS_KEYGROUP,SYS_C0013322,C,SENDERID,,,
HRPSEY656,IUFO_DIS_KEYGROUP_V,SYS_C0013323,C,PK_ITEM,,,
HRPSEY656,IUFO_DIS_KEYGROUP_V,SYS_C0013324,C,PK_TASK,,,
HRPSEY656,IUFO_DIS_KEYGROUP_V,SYS_C0013325,C,RECEIVERID,,,
HRPSEY656,IUFO_DIS_KEYGROUP_V,SYS_C0013326,C,SENDERID,,,
HRPSEY656,IUFO_DIS_KEY_V,SYS_C0013315,C,PK_ITEM,,,
HRPSEY656,IUFO_DIS_KEY_V,SYS_C0013316,C,PK_TASK,,,
HRPSEY656,IUFO_DIS_KEY_V,SYS_C0013317,C,RECEIVERID,,,
HRPSEY656,IUFO_DIS_KEY_V,SYS_C0013318,C,SENDERID,,,
HRPSEY656,IUFO_DIS_MEET,PK_FOC_MEET,P,SENDERID,,,
HRPSEY656,IUFO_DIS_MEET,PK_FOC_MEET,P,RECEIVERID,,,
HRPSEY656,IUFO_DIS_MEET,PK_FOC_MEET,P,PK_ITEM,,,
HRPSEY656,IUFO_DIS_MEET,PK_FOC_MEET,P,PK_TASK,,,
HRPSEY656,IUFO_DIS_MEET,SYS_C0013644,C,PK_ITEM,,,
HRPSEY656,IUFO_DIS_MEET,SYS_C0013645,C,PK_TASK,,,
HRPSEY656,IUFO_DIS_MEET,SYS_C0013646,C,RECEIVERID,,,
HRPSEY656,IUFO_DIS_MEET,SYS_C0013647,C,SENDERID,,,
HRPSEY656,IUFO_DIS_MEET_V,SYS_C0013648,C,PK_ITEM,,,
HRPSEY656,IUFO_DIS_MEET_V,SYS_C0013649,C,PK_TASK,,,
HRPSEY656,IUFO_DIS_MEET_V,SYS_C0013650,C,RECEIVERID,,,
HRPSEY656,IUFO_DIS_MEET_V,SYS_C0013651,C,SENDERID,,,
HRPSEY656,IUFO_DIS_PRINT,PK_DIS_PRINT,P,SENDERID,,,
HRPSEY656,IUFO_DIS_PRINT,PK_DIS_PRINT,P,RECEIVERID,,,
HRPSEY656,IUFO_DIS_PRINT,PK_DIS_PRINT,P,PK_ITEM,,,
HRPSEY656,IUFO_DIS_PRINT,PK_DIS_PRINT,P,PK_TASK,,,
HRPSEY656,IUFO_DIS_PRINT,SYS_C0013327,C,PK_ITEM,,,
HRPSEY656,IUFO_DIS_PRINT,SYS_C0013328,C,PK_TASK,,,
HRPSEY656,IUFO_DIS_PRINT,SYS_C0013329,C,RECEIVERID,,,
HRPSEY656,IUFO_DIS_PRINT,SYS_C0013330,C,SENDERID,,,
HRPSEY656,IUFO_DIS_PRINT_V,SYS_C0013331,C,PK_ITEM,,,
HRPSEY656,IUFO_DIS_PRINT_V,SYS_C0013332,C,PK_TASK,,,
HRPSEY656,IUFO_DIS_PRINT_V,SYS_C0013333,C,RECEIVERID,,,
HRPSEY656,IUFO_DIS_PRINT_V,SYS_C0013334,C,SENDERID,,,
HRPSEY656,IUFO_DIS_PROJ,PK_FOC_PROJ,P,SENDERID,,,
HRPSEY656,IUFO_DIS_PROJ,PK_FOC_PROJ,P,RECEIVERID,,,
HRPSEY656,IUFO_DIS_PROJ,PK_FOC_PROJ,P,PK_ITEM,,,
HRPSEY656,IUFO_DIS_PROJ,PK_FOC_PROJ,P,PK_TASK,,,
HRPSEY656,IUFO_DIS_PROJ,SYS_C0013652,C,PK_ITEM,,,
HRPSEY656,IUFO_DIS_PROJ,SYS_C0013653,C,PK_TASK,,,
HRPSEY656,IUFO_DIS_PROJ,SYS_C0013654,C,RECEIVERID,,,
HRPSEY656,IUFO_DIS_PROJ,SYS_C0013655,C,SENDERID,,,
HRPSEY656,IUFO_DIS_PROJSORT,PK_FOC_PROJSORT,P,SENDERID,,,
HRPSEY656,IUFO_DIS_PROJSORT,PK_FOC_PROJSORT,P,RECEIVERID,,,
HRPSEY656,IUFO_DIS_PROJSORT,PK_FOC_PROJSORT,P,PK_ITEM,,,
HRPSEY656,IUFO_DIS_PROJSORT,PK_FOC_PROJSORT,P,PK_TASK,,,
HRPSEY656,IUFO_DIS_PROJSORT,SYS_C0013660,C,PK_ITEM,,,
HRPSEY656,IUFO_DIS_PROJSORT,SYS_C0013661,C,PK_TASK,,,
HRPSEY656,IUFO_DIS_PROJSORT,SYS_C0013662,C,RECEIVERID,,,
HRPSEY656,IUFO_DIS_PROJSORT,SYS_C0013663,C,SENDERID,,,
HRPSEY656,IUFO_DIS_PROJSORT_V,SYS_C0013664,C,PK_ITEM,,,
HRPSEY656,IUFO_DIS_PROJSORT_V,SYS_C0013665,C,PK_TASK,,,
HRPSEY656,IUFO_DIS_PROJSORT_V,SYS_C0013666,C,RECEIVERID,,,
HRPSEY656,IUFO_DIS_PROJSORT_V,SYS_C0013667,C,SENDERID,,,
HRPSEY656,IUFO_DIS_PROJ_V,SYS_C0013656,C,PK_ITEM,,,
HRPSEY656,IUFO_DIS_PROJ_V,SYS_C0013657,C,PK_TASK,,,
HRPSEY656,IUFO_DIS_PROJ_V,SYS_C0013658,C,RECEIVERID,,,
HRPSEY656,IUFO_DIS_PROJ_V,SYS_C0013659,C,SENDERID,,,
HRPSEY656,IUFO_DIS_PUBDATA,PK_DIS_PUBDATA,P,SENDERID,,,
HRPSEY656,IUFO_DIS_PUBDATA,PK_DIS_PUBDATA,P,RECEIVERID,,,
HRPSEY656,IUFO_DIS_PUBDATA,PK_DIS_PUBDATA,P,PK_ITEM,,,
HRPSEY656,IUFO_DIS_PUBDATA,PK_DIS_PUBDATA,P,PK_TASK,,,
HRPSEY656,IUFO_DIS_PUBDATA,SYS_C0013335,C,PK_ITEM,,,
HRPSEY656,IUFO_DIS_PUBDATA,SYS_C0013336,C,PK_TASK,,,
HRPSEY656,IUFO_DIS_PUBDATA,SYS_C0013337,C,RECEIVERID,,,
HRPSEY656,IUFO_DIS_PUBDATA,SYS_C0013338,C,SENDERID,,,
HRPSEY656,IUFO_DIS_PUBDATA_V,SYS_C0013339,C,PK_ITEM,,,
HRPSEY656,IUFO_DIS_PUBDATA_V,SYS_C0013340,C,PK_TASK,,,
HRPSEY656,IUFO_DIS_PUBDATA_V,SYS_C0013341,C,RECEIVERID,,,
HRPSEY656,IUFO_DIS_PUBDATA_V,SYS_C0013342,C,SENDERID,,,
HRPSEY656,IUFO_DIS_RATERULE,PK_FOC_RATERULE,P,SENDERID,,,
HRPSEY656,IUFO_DIS_RATERULE,PK_FOC_RATERULE,P,RECEIVERID,,,
HRPSEY656,IUFO_DIS_RATERULE,PK_FOC_RATERULE,P,PK_ITEM,,,
HRPSEY656,IUFO_DIS_RATERULE,PK_FOC_RATERULE,P,PK_TASK,,,
HRPSEY656,IUFO_DIS_RATERULE,SYS_C0013668,C,PK_ITEM,,,
HRPSEY656,IUFO_DIS_RATERULE,SYS_C0013669,C,PK_TASK,,,
HRPSEY656,IUFO_DIS_RATERULE,SYS_C0013670,C,RECEIVERID,,,
HRPSEY656,IUFO_DIS_RATERULE,SYS_C0013671,C,SENDERID,,,
HRPSEY656,IUFO_DIS_RATERULE_V,SYS_C0013672,C,PK_ITEM,,,
HRPSEY656,IUFO_DIS_RATERULE_V,SYS_C0013673,C,PK_TASK,,,
HRPSEY656,IUFO_DIS_RATERULE_V,SYS_C0013674,C,RECEIVERID,,,
HRPSEY656,IUFO_DIS_RATERULE_V,SYS_C0013675,C,SENDERID,,,
HRPSEY656,IUFO_DIS_REPCMT,PK_DIS_REPCMT,P,SENDERID,,,
HRPSEY656,IUFO_DIS_REPCMT,PK_DIS_REPCMT,P,RECEIVERID,,,
HRPSEY656,IUFO_DIS_REPCMT,PK_DIS_REPCMT,P,PK_ITEM,,,
HRPSEY656,IUFO_DIS_REPCMT,PK_DIS_REPCMT,P,PK_TASK,,,
HRPSEY656,IUFO_DIS_REPCMT,SYS_C0013343,C,PK_ITEM,,,
HRPSEY656,IUFO_DIS_REPCMT,SYS_C0013344,C,PK_TASK,,,
HRPSEY656,IUFO_DIS_REPCMT,SYS_C0013345,C,RECEIVERID,,,
HRPSEY656,IUFO_DIS_REPCMT,SYS_C0013346,C,SENDERID,,,
HRPSEY656,IUFO_DIS_REPCMTREC,PK_DIS_REPCMTREC,P,SENDERID,,,
