owner,table_name,index_name,uniqueness,column_name,column_position
HRPSEY656,IUFO_MEASURE_DATA_RTZ9L4T6,PK_IUFO_MEASURE_DATA_RTZ9L4T6,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_RU1BK741,PK_IUFO_MEASURE_DATA_RU1BK741,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_RU1D3BCG,PK_IUFO_MEASURE_DATA_RU1D3BCG,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_RU2K8OB9,PK_IUFO_MEASURE_DATA_RU2K8OB9,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_RU4LZQR1,PK_IUFO_MEASURE_DATA_RU4LZQR1,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_RU5X2AK1,PK_IUFO_MEASURE_DATA_RU5X2AK1,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_RUA6X2EF,PK_IUFO_MEASURE_DATA_RUA6X2EF,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_RUA9Y913,PK_IUFO_MEASURE_DATA_RUA9Y913,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_RUBUGV01,PK_IUFO_MEASURE_DATA_RUBUGV01,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_RUDIDG39,PK_IUFO_MEASURE_DATA_RUDIDG39,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_RUEIJT2E,PK_IUFO_MEASURE_DATA_RUEIJT2E,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_RUEPLN9V,PK_IUFO_MEASURE_DATA_RUEPLN9V,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_RUFBTXCZ,PK_IUFO_MEASURE_DATA_RUFBTXCZ,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_RUH73CC7,PK_IUFO_MEASURE_DATA_RUH73CC7,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_RULS4JJG,PK_IUFO_MEASURE_DATA_RULS4JJG,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_RUMNT304,PK_IUFO_MEASURE_DATA_RUMNT304,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_RUOJV395,PK_IUFO_MEASURE_DATA_RUOJV395,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_RUPQPRF8,PK_IUFO_MEASURE_DATA_RUPQPRF8,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_RURBLDH1,PK_IUFO_MEASURE_DATA_RURBLDH1,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_RURG267N,PK_IUFO_MEASURE_DATA_RURG267N,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_RURPGZ5A,PK_IUFO_MEASURE_DATA_RURPGZ5A,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_RURYI5SF,PK_IUFO_MEASURE_DATA_RURYI5SF,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_RUT28XTJ,PK_IUFO_MEASURE_DATA_RUT28XTJ,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_RUUUEIX5,PK_IUFO_MEASURE_DATA_RUUUEIX5,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_RUXD5Q8M,PK_IUFO_MEASURE_DATA_RUXD5Q8M,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_RUXJ2NMY,PK_IUFO_MEASURE_DATA_RUXJ2NMY,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_RV21DSHC,PK_IUFO_MEASURE_DATA_RV21DSHC,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_RV22D7IQ,PK_IUFO_MEASURE_DATA_RV22D7IQ,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_RV3K5I24,PK_IUFO_MEASURE_DATA_RV3K5I24,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_RV43BPN4,PK_IUFO_MEASURE_DATA_RV43BPN4,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_RV6REA0N,PK_IUFO_MEASURE_DATA_RV6REA0N,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_RV6W1908,PK_IUFO_MEASURE_DATA_RV6W1908,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_RV7TLERP,PK_IUFO_MEASURE_DATA_RV7TLERP,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_RV8N0AD4,PK_IUFO_MEASURE_DATA_RV8N0AD4,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_RV9P1TXJ,PK_IUFO_MEASURE_DATA_RV9P1TXJ,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_RVA9VWFE,PK_IUFO_MEASURE_DATA_RVA9VWFE,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_RVBLPAFV,PK_IUFO_MEASURE_DATA_RVBLPAFV,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_RVC4PZMJ,PK_IUFO_MEASURE_DATA_RVC4PZMJ,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_RVDMH35V,PK_IUFO_MEASURE_DATA_RVDMH35V,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_RVFKSXC3,PK_IUFO_MEASURE_DATA_RVFKSXC3,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_RVFSZRVM,PK_IUFO_MEASURE_DATA_RVFSZRVM,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_RVG5J4TU,PK_IUFO_MEASURE_DATA_RVG5J4TU,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_RVI5BOOL,PK_IUFO_MEASURE_DATA_RVI5BOOL,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_RVJQWO25,PK_IUFO_MEASURE_DATA_RVJQWO25,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_RVNAF555,PK_IUFO_MEASURE_DATA_RVNAF555,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_RVP1OMQV,PK_IUFO_MEASURE_DATA_RVP1OMQV,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_RVP3KKLZ,PK_IUFO_MEASURE_DATA_RVP3KKLZ,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_RVPJAAS8,PK_IUFO_MEASURE_DATA_RVPJAAS8,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_RVT5BCSF,PK_IUFO_MEASURE_DATA_RVT5BCSF,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_RVT66DZP,PK_IUFO_MEASURE_DATA_RVT66DZP,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_RVVWFHCW,PK_IUFO_MEASURE_DATA_RVVWFHCW,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_RVWJ27N9,PK_IUFO_MEASURE_DATA_RVWJ27N9,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_RVWU3VYX,PK_IUFO_MEASURE_DATA_RVWU3VYX,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_RW2VW3LV,PK_IUFO_MEASURE_DATA_RW2VW3LV,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_RW5DORZ4,PK_IUFO_MEASURE_DATA_RW5DORZ4,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_RW5JLUVQ,PK_IUFO_MEASURE_DATA_RW5JLUVQ,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_RW5YJ44G,PK_IUFO_MEASURE_DATA_RW5YJ44G,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_RW6K7KNT,PK_IUFO_MEASURE_DATA_RW6K7KNT,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_RWKC88G5,PK_IUFO_MEASURE_DATA_RWKC88G5,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_RWUZFAYG,PK_IUFO_MEASURE_DATA_RWUZFAYG,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_RWVA03VF,PK_IUFO_MEASURE_DATA_RWVA03VF,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_RX18XDE4,PK_IUFO_MEASURE_DATA_RX18XDE4,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_RX2UNTIE,PK_IUFO_MEASURE_DATA_RX2UNTIE,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_RX39X2XQ,PK_IUFO_MEASURE_DATA_RX39X2XQ,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_RX645VVK,PK_IUFO_MEASURE_DATA_RX645VVK,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_RX74CSJD,PK_IUFO_MEASURE_DATA_RX74CSJD,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_RX78BAZK,PK_IUFO_MEASURE_DATA_RX78BAZK,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_RX7R9PQB,PK_IUFO_MEASURE_DATA_RX7R9PQB,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_RX8MSEG1,PK_IUFO_MEASURE_DATA_RX8MSEG1,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_RX9GDZID,PK_IUFO_MEASURE_DATA_RX9GDZID,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_RXG4N9RV,PK_IUFO_MEASURE_DATA_RXG4N9RV,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_RXGUUZES,PK_IUFO_MEASURE_DATA_RXGUUZES,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_RXJZO2OD,PK_IUFO_MEASURE_DATA_RXJZO2OD,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_RXPJPCIN,PK_IUFO_MEASURE_DATA_RXPJPCIN,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_RXTO7B4H,PK_IUFO_MEASURE_DATA_RXTO7B4H,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_RXX2ZQBO,PK_IUFO_MEASURE_DATA_RXX2ZQBO,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_RXXAYF4P,PK_IUFO_MEASURE_DATA_RXXAYF4P,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_RXZ07N6F,PK_IUFO_MEASURE_DATA_RXZ07N6F,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_RY0O0SDN,PK_IUFO_MEASURE_DATA_RY0O0SDN,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_RY28XOW9,PK_IUFO_MEASURE_DATA_RY28XOW9,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_RY2M0J3D,PK_IUFO_MEASURE_DATA_RY2M0J3D,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_RY5SHYBH,PK_IUFO_MEASURE_DATA_RY5SHYBH,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_RY81H0HJ,PK_IUFO_MEASURE_DATA_RY81H0HJ,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_RY8G4NS6,PK_IUFO_MEASURE_DATA_RY8G4NS6,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_RYBCOWVI,PK_IUFO_MEASURE_DATA_RYBCOWVI,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_RYBSSNT7,PK_IUFO_MEASURE_DATA_RYBSSNT7,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_RYEDM4KC,PK_IUFO_MEASURE_DATA_RYEDM4KC,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_RYEIW1W8,PK_IUFO_MEASURE_DATA_RYEIW1W8,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_RYFV5ZIN,PK_IUFO_MEASURE_DATA_RYFV5ZIN,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_RYFXT9YB,PK_IUFO_MEASURE_DATA_RYFXT9YB,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_RYL9XD62,PK_IUFO_MEASURE_DATA_RYL9XD62,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_RYLGXSWI,PK_IUFO_MEASURE_DATA_RYLGXSWI,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_RYSVM3Q7,PK_IUFO_MEASURE_DATA_RYSVM3Q7,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_RYYJJM2A,PK_IUFO_MEASURE_DATA_RYYJJM2A,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_RYZHHT96,PK_IUFO_MEASURE_DATA_RYZHHT96,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_RZ0LAZRX,PK_IUFO_MEASURE_DATA_RZ0LAZRX,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_RZ38AMXX,PK_IUFO_MEASURE_DATA_RZ38AMXX,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_RZ393N4F,PK_IUFO_MEASURE_DATA_RZ393N4F,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_RZ4DKO98,PK_IUFO_MEASURE_DATA_RZ4DKO98,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_RZ8S9RKX,PK_IUFO_MEASURE_DATA_RZ8S9RKX,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_RZ97DCS4,PK_IUFO_MEASURE_DATA_RZ97DCS4,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_RZBNF8K0,PK_IUFO_MEASURE_DATA_RZBNF8K0,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_RZBP5WZ5,PK_IUFO_MEASURE_DATA_RZBP5WZ5,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_RZBV15MY,PK_IUFO_MEASURE_DATA_RZBV15MY,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_RZCB0DTM,PK_IUFO_MEASURE_DATA_RZCB0DTM,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_RZCSJ7PM,PK_IUFO_MEASURE_DATA_RZCSJ7PM,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_RZEY1AF6,PK_IUFO_MEASURE_DATA_RZEY1AF6,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_RZFDM3WD,PK_IUFO_MEASURE_DATA_RZFDM3WD,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_RZJ65LYG,PK_IUFO_MEASURE_DATA_RZJ65LYG,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_RZMBYXE3,PK_IUFO_MEASURE_DATA_RZMBYXE3,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_RZMZVB31,PK_IUFO_MEASURE_DATA_RZMZVB31,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_RZN0BQ93,PK_IUFO_MEASURE_DATA_RZN0BQ93,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_RZO3XJ1L,PK_IUFO_MEASURE_DATA_RZO3XJ1L,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_RZO8ZXUU,PK_IUFO_MEASURE_DATA_RZO8ZXUU,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_RZPLSO99,PK_IUFO_MEASURE_DATA_RZPLSO99,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_RZR9T4KN,PK_IUFO_MEASURE_DATA_RZR9T4KN,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_RZT1ZP0J,PK_IUFO_MEASURE_DATA_RZT1ZP0J,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_RZT7XZ85,PK_IUFO_MEASURE_DATA_RZT7XZ85,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_RZTX74WZ,PK_IUFO_MEASURE_DATA_RZTX74WZ,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_RZXW086I,PK_IUFO_MEASURE_DATA_RZXW086I,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_RZXX17CF,PK_IUFO_MEASURE_DATA_RZXX17CF,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_RZZJXA4T,PK_IUFO_MEASURE_DATA_RZZJXA4T,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_S004KUVH,PK_IUFO_MEASURE_DATA_S004KUVH,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_S00RJJ4R,PK_IUFO_MEASURE_DATA_S00RJJ4R,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_S01C85CW,PK_IUFO_MEASURE_DATA_S01C85CW,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_S03B6KPL,PK_IUFO_MEASURE_DATA_S03B6KPL,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_S0511CXA,PK_IUFO_MEASURE_DATA_S0511CXA,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_S07PZH79,PK_IUFO_MEASURE_DATA_S07PZH79,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_S09C6U67,PK_IUFO_MEASURE_DATA_S09C6U67,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_S09S2K8A,PK_IUFO_MEASURE_DATA_S09S2K8A,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_S0BZNP5R,PK_IUFO_MEASURE_DATA_S0BZNP5R,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_S0GCKLBY,PK_IUFO_MEASURE_DATA_S0GCKLBY,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_S0IUY9XJ,PK_IUFO_MEASURE_DATA_S0IUY9XJ,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_S0IY16HF,PK_IUFO_MEASURE_DATA_S0IY16HF,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_S0L25DDG,PK_IUFO_MEASURE_DATA_S0L25DDG,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_S0NH43TU,PK_IUFO_MEASURE_DATA_S0NH43TU,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_S0NTJAKS,PK_IUFO_MEASURE_DATA_S0NTJAKS,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_S0POS5KB,PK_IUFO_MEASURE_DATA_S0POS5KB,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_S0RA7GEF,PK_IUFO_MEASURE_DATA_S0RA7GEF,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_S0SIGNN3,PK_IUFO_MEASURE_DATA_S0SIGNN3,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_S0XXWNTN,PK_IUFO_MEASURE_DATA_S0XXWNTN,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_S0ZXAXPD,PK_IUFO_MEASURE_DATA_S0ZXAXPD,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_S10P9NE3,PK_IUFO_MEASURE_DATA_S10P9NE3,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_S111XBMR,PK_IUFO_MEASURE_DATA_S111XBMR,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_S118JWXQ,PK_IUFO_MEASURE_DATA_S118JWXQ,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_S132LLNC,PK_IUFO_MEASURE_DATA_S132LLNC,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_S14VDGJM,PK_IUFO_MEASURE_DATA_S14VDGJM,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_S16FAG86,PK_IUFO_MEASURE_DATA_S16FAG86,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_S16OMJVF,PK_IUFO_MEASURE_DATA_S16OMJVF,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_S18HGQW4,PK_IUFO_MEASURE_DATA_S18HGQW4,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_S18NY6JF,PK_IUFO_MEASURE_DATA_S18NY6JF,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_S1B9L9EA,PK_IUFO_MEASURE_DATA_S1B9L9EA,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_S1CWZFU5,PK_IUFO_MEASURE_DATA_S1CWZFU5,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_S1D5WXRB,PK_IUFO_MEASURE_DATA_S1D5WXRB,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_S1DD1BXM,PK_IUFO_MEASURE_DATA_S1DD1BXM,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_S1EVHPDX,PK_IUFO_MEASURE_DATA_S1EVHPDX,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_S1EVT81X,PK_IUFO_MEASURE_DATA_S1EVT81X,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_S1GR8YPP,PK_IUFO_MEASURE_DATA_S1GR8YPP,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_S1HY29BD,PK_IUFO_MEASURE_DATA_S1HY29BD,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_S1IU4CL4,PK_IUFO_MEASURE_DATA_S1IU4CL4,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_S1JIQJNX,PK_IUFO_MEASURE_DATA_S1JIQJNX,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_S1M1ZJ5A,PK_IUFO_MEASURE_DATA_S1M1ZJ5A,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_S1NJ8OAA,PK_IUFO_MEASURE_DATA_S1NJ8OAA,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_S1NUIR3L,PK_IUFO_MEASURE_DATA_S1NUIR3L,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_S1PLP7BB,PK_IUFO_MEASURE_DATA_S1PLP7BB,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_S1PS3AE3,PK_IUFO_MEASURE_DATA_S1PS3AE3,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_S1RLHXN5,PK_IUFO_MEASURE_DATA_S1RLHXN5,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_S1SORFT9,PK_IUFO_MEASURE_DATA_S1SORFT9,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_S1W4GTVJ,PK_IUFO_MEASURE_DATA_S1W4GTVJ,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_S1WI1PD3,PK_IUFO_MEASURE_DATA_S1WI1PD3,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_S1X547RR,PK_IUFO_MEASURE_DATA_S1X547RR,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_S1XKJKM8,PK_IUFO_MEASURE_DATA_S1XKJKM8,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_S213XSIH,PK_IUFO_MEASURE_DATA_S213XSIH,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_S25JDGTE,PK_IUFO_MEASURE_DATA_S25JDGTE,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_S27ICUYX,PK_IUFO_MEASURE_DATA_S27ICUYX,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_S2CN6AIZ,PK_IUFO_MEASURE_DATA_S2CN6AIZ,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_S2CNBV0W,PK_IUFO_MEASURE_DATA_S2CNBV0W,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_S2E7WGST,PK_IUFO_MEASURE_DATA_S2E7WGST,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_S2FILJOT,PK_IUFO_MEASURE_DATA_S2FILJOT,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_S2OA1M4H,PK_IUFO_MEASURE_DATA_S2OA1M4H,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_S2RCFFQ7,PK_IUFO_MEASURE_DATA_S2RCFFQ7,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_S31MAE56,PK_IUFO_MEASURE_DATA_S31MAE56,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_S35VZW2J,PK_IUFO_MEASURE_DATA_S35VZW2J,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_S36JLN39,PK_IUFO_MEASURE_DATA_S36JLN39,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_S38Q0N08,PK_IUFO_MEASURE_DATA_S38Q0N08,UNIQUE,ALONE_ID,1
