source_system,source_db,owner,table_name,num_rows_stats,inferred_domain,cleanup_decision,column_count_in_current_file,pii_like_columns,semantic_summary,recommendation,reason
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_KUROV_1437,,其他,exclude_candidate,206,0,其他:133;账号:40;编码:17;时间:8;金额:6;组织科室:2,exclude_log_or_temp,NUM_ROWS缺失; TEMQ临时查询对象
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_KUSHO_1338,,其他,exclude_candidate,206,0,其他:133;账号:40;编码:17;时间:8;金额:6;组织科室:2,exclude_log_or_temp,NUM_ROWS缺失; TEMQ临时查询对象
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_KUU1G_1047,,其他,exclude_candidate,206,0,其他:133;账号:40;编码:17;时间:8;金额:6;组织科室:2,exclude_log_or_temp,NUM_ROWS缺失; TEMQ临时查询对象
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_KUUFS_0909,,其他,exclude_candidate,206,0,其他:133;账号:40;编码:17;时间:8;金额:6;组织科室:2,exclude_log_or_temp,NUM_ROWS缺失; TEMQ临时查询对象
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_KUVN0_0858,,其他,exclude_candidate,206,0,其他:133;账号:40;编码:17;时间:8;金额:6;组织科室:2,exclude_log_or_temp,NUM_ROWS缺失; TEMQ临时查询对象
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_KUY0E_1746,,其他,exclude_candidate,206,0,其他:133;账号:40;编码:17;时间:8;金额:6;组织科室:2,exclude_log_or_temp,NUM_ROWS缺失; TEMQ临时查询对象
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_KUY75_1504,,其他,exclude_candidate,206,0,其他:133;账号:40;编码:17;时间:8;金额:6;组织科室:2,exclude_log_or_temp,NUM_ROWS缺失; TEMQ临时查询对象
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_KUZ9S_1406,,其他,exclude_candidate,206,0,其他:133;账号:40;编码:17;时间:8;金额:6;组织科室:2,exclude_log_or_temp,NUM_ROWS缺失; TEMQ临时查询对象
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_KV33E_0852,,其他,exclude_candidate,206,0,其他:133;账号:40;编码:17;时间:8;金额:6;组织科室:2,exclude_log_or_temp,NUM_ROWS缺失; TEMQ临时查询对象
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_KV3SS_1033,,其他,exclude_candidate,206,0,其他:133;账号:40;编码:17;时间:8;金额:6;组织科室:2,exclude_log_or_temp,NUM_ROWS缺失; TEMQ临时查询对象
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_KV3YS_0816,,其他,exclude_candidate,206,0,其他:133;账号:40;编码:17;时间:8;金额:6;组织科室:2,exclude_log_or_temp,NUM_ROWS缺失; TEMQ临时查询对象
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_KV4SA_1624,,其他,exclude_candidate,206,0,其他:133;账号:40;编码:17;时间:8;金额:6;组织科室:2,exclude_log_or_temp,NUM_ROWS缺失; TEMQ临时查询对象
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_KV9LE_0902,,其他,exclude_candidate,206,0,其他:133;账号:40;编码:17;时间:8;金额:6;组织科室:2,exclude_log_or_temp,NUM_ROWS缺失; TEMQ临时查询对象
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_KVAKI_1644,,其他,exclude_candidate,206,0,其他:133;账号:40;编码:17;时间:8;金额:6;组织科室:2,exclude_log_or_temp,NUM_ROWS缺失; TEMQ临时查询对象
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_KVEZH_0953,,其他,exclude_candidate,206,0,其他:133;账号:40;编码:17;时间:8;金额:6;组织科室:2,exclude_log_or_temp,NUM_ROWS缺失; TEMQ临时查询对象
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_KVFM7_0925,,其他,exclude_candidate,206,0,其他:133;账号:40;编码:17;时间:8;金额:6;组织科室:2,exclude_log_or_temp,NUM_ROWS缺失; TEMQ临时查询对象
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_KVGE4_1112,,其他,exclude_candidate,206,0,其他:133;账号:40;编码:17;时间:8;金额:6;组织科室:2,exclude_log_or_temp,NUM_ROWS缺失; TEMQ临时查询对象
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_KVI8Y_1611,,其他,exclude_candidate,206,0,其他:133;账号:40;编码:17;时间:8;金额:6;组织科室:2,exclude_log_or_temp,NUM_ROWS缺失; TEMQ临时查询对象
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_KVKWS_1333,,其他,exclude_candidate,206,0,其他:133;账号:40;编码:17;时间:8;金额:6;组织科室:2,exclude_log_or_temp,NUM_ROWS缺失; TEMQ临时查询对象
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_KVL9U_1658,,其他,exclude_candidate,206,0,其他:133;账号:40;编码:17;时间:8;金额:6;组织科室:2,exclude_log_or_temp,NUM_ROWS缺失; TEMQ临时查询对象
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_KVM1I_0817,,其他,exclude_candidate,206,0,其他:133;账号:40;编码:17;时间:8;金额:6;组织科室:2,exclude_log_or_temp,NUM_ROWS缺失; TEMQ临时查询对象
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_KVOOM_0916,,其他,exclude_candidate,206,0,其他:133;账号:40;编码:17;时间:8;金额:6;组织科室:2,exclude_log_or_temp,NUM_ROWS缺失; TEMQ临时查询对象
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_KVPQO_1544,,其他,exclude_candidate,206,0,其他:133;账号:40;编码:17;时间:8;金额:6;组织科室:2,exclude_log_or_temp,NUM_ROWS缺失; TEMQ临时查询对象
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_KVPX3_1417,,其他,exclude_candidate,206,0,其他:133;账号:40;编码:17;时间:8;金额:6;组织科室:2,exclude_log_or_temp,NUM_ROWS缺失; TEMQ临时查询对象
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_KVR2M_1009,,其他,exclude_candidate,206,0,其他:133;账号:40;编码:17;时间:8;金额:6;组织科室:2,exclude_log_or_temp,NUM_ROWS缺失; TEMQ临时查询对象
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_KVUSA_1454,,其他,exclude_candidate,206,0,其他:133;账号:40;编码:17;时间:8;金额:6;组织科室:2,exclude_log_or_temp,NUM_ROWS缺失; TEMQ临时查询对象
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_KVVOQ_1051,,其他,exclude_candidate,206,0,其他:133;账号:40;编码:17;时间:8;金额:6;组织科室:2,exclude_log_or_temp,NUM_ROWS缺失; TEMQ临时查询对象
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_KVVWT_1834,,其他,exclude_candidate,206,0,其他:133;账号:40;编码:17;时间:8;金额:6;组织科室:2,exclude_log_or_temp,NUM_ROWS缺失; TEMQ临时查询对象
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_KVW1V_1755,,其他,exclude_candidate,206,0,其他:133;账号:40;编码:17;时间:8;金额:6;组织科室:2,exclude_log_or_temp,NUM_ROWS缺失; TEMQ临时查询对象
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_KVXRK_0812,,其他,exclude_candidate,206,0,其他:133;账号:40;编码:17;时间:8;金额:6;组织科室:2,exclude_log_or_temp,NUM_ROWS缺失; TEMQ临时查询对象
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_KW54L_1044,,其他,exclude_candidate,206,0,其他:133;账号:40;编码:17;时间:8;金额:6;组织科室:2,exclude_log_or_temp,NUM_ROWS缺失; TEMQ临时查询对象
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_KW6Q8_0914,,其他,exclude_candidate,206,0,其他:133;账号:40;编码:17;时间:8;金额:6;组织科室:2,exclude_log_or_temp,NUM_ROWS缺失; TEMQ临时查询对象
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_KWAAN_1650,,其他,exclude_candidate,206,0,其他:133;账号:40;编码:17;时间:8;金额:6;组织科室:2,exclude_log_or_temp,NUM_ROWS缺失; TEMQ临时查询对象
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_KWAI4_1116,,其他,exclude_candidate,206,0,其他:133;账号:40;编码:17;时间:8;金额:6;组织科室:2,exclude_log_or_temp,NUM_ROWS缺失; TEMQ临时查询对象
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_KWC31_1729,,其他,exclude_candidate,206,0,其他:133;账号:40;编码:17;时间:8;金额:6;组织科室:2,exclude_log_or_temp,NUM_ROWS缺失; TEMQ临时查询对象
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_KWCWR_1414,,其他,exclude_candidate,206,0,其他:133;账号:40;编码:17;时间:8;金额:6;组织科室:2,exclude_log_or_temp,NUM_ROWS缺失; TEMQ临时查询对象
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_KWD11_1935,,其他,exclude_candidate,206,0,其他:133;账号:40;编码:17;时间:8;金额:6;组织科室:2,exclude_log_or_temp,NUM_ROWS缺失; TEMQ临时查询对象
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_KWDMH_1616,,其他,exclude_candidate,206,0,其他:133;账号:40;编码:17;时间:8;金额:6;组织科室:2,exclude_log_or_temp,NUM_ROWS缺失; TEMQ临时查询对象
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_KWEC1_1545,,其他,exclude_candidate,206,0,其他:133;账号:40;编码:17;时间:8;金额:6;组织科室:2,exclude_log_or_temp,NUM_ROWS缺失; TEMQ临时查询对象
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_KWF7Y_1638,,其他,exclude_candidate,206,0,其他:133;账号:40;编码:17;时间:8;金额:6;组织科室:2,exclude_log_or_temp,NUM_ROWS缺失; TEMQ临时查询对象
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_KWQQL_1646,,其他,exclude_candidate,206,0,其他:133;账号:40;编码:17;时间:8;金额:6;组织科室:2,exclude_log_or_temp,NUM_ROWS缺失; TEMQ临时查询对象
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_KWT93_1529,,其他,exclude_candidate,206,0,其他:133;账号:40;编码:17;时间:8;金额:6;组织科室:2,exclude_log_or_temp,NUM_ROWS缺失; TEMQ临时查询对象
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_KWX7E_1607,,其他,exclude_candidate,206,0,其他:133;账号:40;编码:17;时间:8;金额:6;组织科室:2,exclude_log_or_temp,NUM_ROWS缺失; TEMQ临时查询对象
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_KWYHD_0929,,其他,exclude_candidate,206,0,其他:133;账号:40;编码:17;时间:8;金额:6;组织科室:2,exclude_log_or_temp,NUM_ROWS缺失; TEMQ临时查询对象
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_KWZTI_1713,,供应商/物资,exclude_candidate,206,0,其他:133;账号:40;编码:17;时间:8;金额:6;组织科室:2,exclude_log_or_temp,NUM_ROWS缺失; TEMQ临时查询对象
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_KX03W_1356,,其他,exclude_candidate,206,0,其他:133;账号:40;编码:17;时间:8;金额:6;组织科室:2,exclude_log_or_temp,NUM_ROWS缺失; TEMQ临时查询对象
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_KX1LJ_0821,,其他,exclude_candidate,206,0,其他:133;账号:40;编码:17;时间:8;金额:6;组织科室:2,exclude_log_or_temp,NUM_ROWS缺失; TEMQ临时查询对象
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_KX5ZI_1005,,其他,exclude_candidate,206,0,其他:133;账号:40;编码:17;时间:8;金额:6;组织科室:2,exclude_log_or_temp,NUM_ROWS缺失; TEMQ临时查询对象
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_KX6TE_0932,,其他,exclude_candidate,206,0,其他:133;账号:40;编码:17;时间:8;金额:6;组织科室:2,exclude_log_or_temp,NUM_ROWS缺失; TEMQ临时查询对象
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_KX9MU_0956,,其他,exclude_candidate,206,0,其他:133;账号:40;编码:17;时间:8;金额:6;组织科室:2,exclude_log_or_temp,NUM_ROWS缺失; TEMQ临时查询对象
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_KXDBK_1726,,其他,exclude_candidate,206,0,其他:133;账号:40;编码:17;时间:8;金额:6;组织科室:2,exclude_log_or_temp,NUM_ROWS缺失; TEMQ临时查询对象
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_KXFKX_2114,,其他,exclude_candidate,206,0,其他:133;账号:40;编码:17;时间:8;金额:6;组织科室:2,exclude_log_or_temp,NUM_ROWS缺失; TEMQ临时查询对象
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_KXJT5_1512,,其他,exclude_candidate,206,0,其他:133;账号:40;编码:17;时间:8;金额:6;组织科室:2,exclude_log_or_temp,NUM_ROWS缺失; TEMQ临时查询对象
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_KXM7V_1047,,其他,exclude_candidate,206,0,其他:133;账号:40;编码:17;时间:8;金额:6;组织科室:2,exclude_log_or_temp,NUM_ROWS缺失; TEMQ临时查询对象
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_KXPS7_0930,,其他,exclude_candidate,206,0,其他:133;账号:40;编码:17;时间:8;金额:6;组织科室:2,exclude_log_or_temp,NUM_ROWS缺失; TEMQ临时查询对象
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_KXRD5_1843,,其他,exclude_candidate,206,0,其他:133;账号:40;编码:17;时间:8;金额:6;组织科室:2,exclude_log_or_temp,NUM_ROWS缺失; TEMQ临时查询对象
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_KXRZW_1738,,其他,exclude_candidate,206,0,其他:133;账号:40;编码:17;时间:8;金额:6;组织科室:2,exclude_log_or_temp,NUM_ROWS缺失; TEMQ临时查询对象
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_KXTA3_1050,,其他,exclude_candidate,206,0,其他:133;账号:40;编码:17;时间:8;金额:6;组织科室:2,exclude_log_or_temp,NUM_ROWS缺失; TEMQ临时查询对象
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_KXTTE_1536,,其他,exclude_candidate,206,0,其他:133;账号:40;编码:17;时间:8;金额:6;组织科室:2,exclude_log_or_temp,NUM_ROWS缺失; TEMQ临时查询对象
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_KXTWB_1702,,其他,exclude_candidate,206,0,其他:133;账号:40;编码:17;时间:8;金额:6;组织科室:2,exclude_log_or_temp,NUM_ROWS缺失; TEMQ临时查询对象
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_KXV7U_1555,,其他,exclude_candidate,206,0,其他:133;账号:40;编码:17;时间:8;金额:6;组织科室:2,exclude_log_or_temp,NUM_ROWS缺失; TEMQ临时查询对象
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_KXVY4_1533,,其他,exclude_candidate,206,0,其他:133;账号:40;编码:17;时间:8;金额:6;组织科室:2,exclude_log_or_temp,NUM_ROWS缺失; TEMQ临时查询对象
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_KXW52_1137,,其他,exclude_candidate,206,0,其他:133;账号:40;编码:17;时间:8;金额:6;组织科室:2,exclude_log_or_temp,NUM_ROWS缺失; TEMQ临时查询对象
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_KXWQX_1602,,其他,exclude_candidate,206,0,其他:133;账号:40;编码:17;时间:8;金额:6;组织科室:2,exclude_log_or_temp,NUM_ROWS缺失; TEMQ临时查询对象
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_KXXF1_1428,,其他,exclude_candidate,206,0,其他:133;账号:40;编码:17;时间:8;金额:6;组织科室:2,exclude_log_or_temp,NUM_ROWS缺失; TEMQ临时查询对象
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_KY3E7_1615,,其他,exclude_candidate,206,0,其他:133;账号:40;编码:17;时间:8;金额:6;组织科室:2,exclude_log_or_temp,NUM_ROWS缺失; TEMQ临时查询对象
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_KY5QM_1603,,其他,exclude_candidate,206,0,其他:133;账号:40;编码:17;时间:8;金额:6;组织科室:2,exclude_log_or_temp,NUM_ROWS缺失; TEMQ临时查询对象
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_KY6RL_1113,,其他,exclude_candidate,206,0,其他:133;账号:40;编码:17;时间:8;金额:6;组织科室:2,exclude_log_or_temp,NUM_ROWS缺失; TEMQ临时查询对象
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_KY6VL_1458,,其他,exclude_candidate,206,0,其他:133;账号:40;编码:17;时间:8;金额:6;组织科室:2,exclude_log_or_temp,NUM_ROWS缺失; TEMQ临时查询对象
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_KYA14_1711,,其他,exclude_candidate,206,0,其他:133;账号:40;编码:17;时间:8;金额:6;组织科室:2,exclude_log_or_temp,NUM_ROWS缺失; TEMQ临时查询对象
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_KYBAN_1058,,其他,exclude_candidate,206,0,其他:133;账号:40;编码:17;时间:8;金额:6;组织科室:2,exclude_log_or_temp,NUM_ROWS缺失; TEMQ临时查询对象
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_KYBGV_1414,,其他,exclude_candidate,206,0,其他:133;账号:40;编码:17;时间:8;金额:6;组织科室:2,exclude_log_or_temp,NUM_ROWS缺失; TEMQ临时查询对象
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_KYFB7_1128,,其他,exclude_candidate,206,0,其他:133;账号:40;编码:17;时间:8;金额:6;组织科室:2,exclude_log_or_temp,NUM_ROWS缺失; TEMQ临时查询对象
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_KYGW8_1134,,其他,exclude_candidate,206,0,其他:133;账号:40;编码:17;时间:8;金额:6;组织科室:2,exclude_log_or_temp,NUM_ROWS缺失; TEMQ临时查询对象
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_KYIGC_1834,,其他,exclude_candidate,206,0,其他:133;账号:40;编码:17;时间:8;金额:6;组织科室:2,exclude_log_or_temp,NUM_ROWS缺失; TEMQ临时查询对象
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_KYJ5I_1105,,其他,exclude_candidate,206,0,其他:133;账号:40;编码:17;时间:8;金额:6;组织科室:2,exclude_log_or_temp,NUM_ROWS缺失; TEMQ临时查询对象
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_KYJF7_1425,,其他,exclude_candidate,206,0,其他:133;账号:40;编码:17;时间:8;金额:6;组织科室:2,exclude_log_or_temp,NUM_ROWS缺失; TEMQ临时查询对象
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_KYLLZ_1418,,其他,exclude_candidate,206,0,其他:133;账号:40;编码:17;时间:8;金额:6;组织科室:2,exclude_log_or_temp,NUM_ROWS缺失; TEMQ临时查询对象
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_KYOY0_1418,,其他,exclude_candidate,206,0,其他:133;账号:40;编码:17;时间:8;金额:6;组织科室:2,exclude_log_or_temp,NUM_ROWS缺失; TEMQ临时查询对象
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_KYPLS_1112,,其他,exclude_candidate,206,0,其他:133;账号:40;编码:17;时间:8;金额:6;组织科室:2,exclude_log_or_temp,NUM_ROWS缺失; TEMQ临时查询对象
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_KYQB9_1038,,其他,exclude_candidate,206,0,其他:133;账号:40;编码:17;时间:8;金额:6;组织科室:2,exclude_log_or_temp,NUM_ROWS缺失; TEMQ临时查询对象
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_KYQDS_1528,,其他,exclude_candidate,206,0,其他:133;账号:40;编码:17;时间:8;金额:6;组织科室:2,exclude_log_or_temp,NUM_ROWS缺失; TEMQ临时查询对象
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_KYRLZ_1232,,其他,exclude_candidate,206,0,其他:133;账号:40;编码:17;时间:8;金额:6;组织科室:2,exclude_log_or_temp,NUM_ROWS缺失; TEMQ临时查询对象
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_KYU8A_1436,,其他,exclude_candidate,206,0,其他:133;账号:40;编码:17;时间:8;金额:6;组织科室:2,exclude_log_or_temp,NUM_ROWS缺失; TEMQ临时查询对象
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_KYWTY_1043,,其他,exclude_candidate,206,0,其他:133;账号:40;编码:17;时间:8;金额:6;组织科室:2,exclude_log_or_temp,NUM_ROWS缺失; TEMQ临时查询对象
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_KZ2O8_1340,,其他,exclude_candidate,206,0,其他:133;账号:40;编码:17;时间:8;金额:6;组织科室:2,exclude_log_or_temp,NUM_ROWS缺失; TEMQ临时查询对象
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_KZ5C6_1623,,其他,exclude_candidate,206,0,其他:133;账号:40;编码:17;时间:8;金额:6;组织科室:2,exclude_log_or_temp,NUM_ROWS缺失; TEMQ临时查询对象
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_KZ899_1008,,其他,exclude_candidate,206,0,其他:133;账号:40;编码:17;时间:8;金额:6;组织科室:2,exclude_log_or_temp,NUM_ROWS缺失; TEMQ临时查询对象
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_KZ8D9_1129,,其他,exclude_candidate,206,0,其他:133;账号:40;编码:17;时间:8;金额:6;组织科室:2,exclude_log_or_temp,NUM_ROWS缺失; TEMQ临时查询对象
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_KZ8FJ_0825,,其他,exclude_candidate,206,0,其他:133;账号:40;编码:17;时间:8;金额:6;组织科室:2,exclude_log_or_temp,NUM_ROWS缺失; TEMQ临时查询对象
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_KZ90O_1525,,其他,exclude_candidate,206,0,其他:133;账号:40;编码:17;时间:8;金额:6;组织科室:2,exclude_log_or_temp,NUM_ROWS缺失; TEMQ临时查询对象
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_KZAZ8_1442,,其他,exclude_candidate,206,0,其他:133;账号:40;编码:17;时间:8;金额:6;组织科室:2,exclude_log_or_temp,NUM_ROWS缺失; TEMQ临时查询对象
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_KZDH8_1422,,其他,exclude_candidate,206,0,其他:133;账号:40;编码:17;时间:8;金额:6;组织科室:2,exclude_log_or_temp,NUM_ROWS缺失; TEMQ临时查询对象
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_KZFA7_1048,,其他,exclude_candidate,206,0,其他:133;账号:40;编码:17;时间:8;金额:6;组织科室:2,exclude_log_or_temp,NUM_ROWS缺失; TEMQ临时查询对象
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_KZG5F_1221,,其他,exclude_candidate,206,0,其他:133;账号:40;编码:17;时间:8;金额:6;组织科室:2,exclude_log_or_temp,NUM_ROWS缺失; TEMQ临时查询对象
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_KZGRB_1620,,其他,exclude_candidate,206,0,其他:133;账号:40;编码:17;时间:8;金额:6;组织科室:2,exclude_log_or_temp,NUM_ROWS缺失; TEMQ临时查询对象
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_KZI47_1128,,其他,exclude_candidate,206,0,其他:133;账号:40;编码:17;时间:8;金额:6;组织科室:2,exclude_log_or_temp,NUM_ROWS缺失; TEMQ临时查询对象
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_KZIC5_1734,,其他,exclude_candidate,206,0,其他:133;账号:40;编码:17;时间:8;金额:6;组织科室:2,exclude_log_or_temp,NUM_ROWS缺失; TEMQ临时查询对象
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_KZJ6F_1048,,其他,exclude_candidate,206,0,其他:133;账号:40;编码:17;时间:8;金额:6;组织科室:2,exclude_log_or_temp,NUM_ROWS缺失; TEMQ临时查询对象
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_KZJNH_1711,,其他,exclude_candidate,206,0,其他:133;账号:40;编码:17;时间:8;金额:6;组织科室:2,exclude_log_or_temp,NUM_ROWS缺失; TEMQ临时查询对象
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_KZMCL_1650,,其他,exclude_candidate,206,0,其他:133;账号:40;编码:17;时间:8;金额:6;组织科室:2,exclude_log_or_temp,NUM_ROWS缺失; TEMQ临时查询对象
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_KZMNR_1515,,其他,exclude_candidate,206,0,其他:133;账号:40;编码:17;时间:8;金额:6;组织科室:2,exclude_log_or_temp,NUM_ROWS缺失; TEMQ临时查询对象
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_KZMP7_0910,,其他,exclude_candidate,206,0,其他:133;账号:40;编码:17;时间:8;金额:6;组织科室:2,exclude_log_or_temp,NUM_ROWS缺失; TEMQ临时查询对象
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_KZP18_1530,,其他,exclude_candidate,206,0,其他:133;账号:40;编码:17;时间:8;金额:6;组织科室:2,exclude_log_or_temp,NUM_ROWS缺失; TEMQ临时查询对象
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_KZQEI_1623,,其他,exclude_candidate,206,0,其他:133;账号:40;编码:17;时间:8;金额:6;组织科室:2,exclude_log_or_temp,NUM_ROWS缺失; TEMQ临时查询对象
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_KZRUE_1142,,其他,exclude_candidate,206,0,其他:133;账号:40;编码:17;时间:8;金额:6;组织科室:2,exclude_log_or_temp,NUM_ROWS缺失; TEMQ临时查询对象
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_KZTQU_1405,,其他,exclude_candidate,206,0,其他:133;账号:40;编码:17;时间:8;金额:6;组织科室:2,exclude_log_or_temp,NUM_ROWS缺失; TEMQ临时查询对象
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_KZVMU_0956,,其他,exclude_candidate,206,0,其他:133;账号:40;编码:17;时间:8;金额:6;组织科室:2,exclude_log_or_temp,NUM_ROWS缺失; TEMQ临时查询对象
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_KZW1P_1329,,其他,exclude_candidate,206,0,其他:133;账号:40;编码:17;时间:8;金额:6;组织科室:2,exclude_log_or_temp,NUM_ROWS缺失; TEMQ临时查询对象
