review_priority,suggested_action_code,owner,table_name,table_comment,num_rows_stats,inferred_domain_refined,column_count_in_current_file,has_primary_key,dependency_count,low_row_decision,low_row_reason
P2,REVIEW_INCLUDE,HRPSEY656,DICO_DICOSTRELATION,,100277,其他,25,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,COPRO_INCOMEDETAIL,,100188,其他,35,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,ANTE_SS_LEXICON,,90617,其他,5,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,CODRG_INCOME_B,,79666,其他,38,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,ARAP_BALANCE,,79276,其他,35,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,DICO_DIRCOSTCOLN_B,,70110,其他,31,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,MD_ATTR_POWER,,68940,其他,6,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,CODRG_SHARLT_B,,67091,其他,34,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,COPRO_COSTALLOCATION,,66588,其他,42,false,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,PO_ORDER_YCRECORD,,64287,其他,14,false,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,CMP3$545365,,63269,其他,100,false,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,BD_ERRORLOG,,55865,其他,8,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,SM_BUTNREGISTER,,55569,其他,12,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,ARAP_TALLY_AGR20230319,,50661,其他,30,false,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,COPRO_HOSPCOSTFLOW,,50028,其他,26,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,SM_LOG_ATTRIBUTE,,48443,其他,9,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,IC_MONTH_HANDSIGN,,45361,其他,44,false,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,MD_ASSOCIATION,,43841,其他,20,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,MD_DB_RELATION,,42887,其他,22,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,SM_BUSIACTIVE_BTN,,41437,其他,5,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,PO_ORDER,,41188,其他,97,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,MD_BIZITFMAP,,40858,其他,10,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,PO_ORDER_EC,,40164,其他,11,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,PO_ORDER_PAYPLAN,,39844,其他,29,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,IC_FLOWDETAIL_20221129,,38654,其他,25,false,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,PO_STOREREQ,,37512,其他,49,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,AP_PAYABLEITEM20230319,,37080,其他,148,false,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,DC_COSTINTER_B,,37000,其他,34,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,ARAP_TALLY20230211,,36741,其他,104,false,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,TB_CELL_WBK6426655,,33765,其他,39,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,AP_PAYABLEITEM20230208,,31021,其他,148,false,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,ARAP_BUSIDATA20230208,,27866,其他,103,false,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,AP_PAYABLEITEM20230111,,27444,其他,148,false,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,AP_PAYABLEITEM_20230108,,27444,其他,148,false,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,TMP2023030201,,24555,其他,0,false,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,AAM_APPASSET,,24325,其他,38,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,CODRG_GROUPSCHEMA_B,,24020,其他,17,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,DICO_COSTMETHOD,,23348,其他,42,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,TMP202302701,,22697,其他,0,false,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,CODRG_DRGDETAIL_B,,20898,其他,15,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,CODRG_DRGDETAIL_H,,20898,其他,54,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,ARAP_BUSIDATA20230111,,20848,其他,103,false,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,MD_ATTR_BUSILOG,,20130,其他,7,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,PO_ORDER_B20230406,,19914,其他,192,false,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,CODRG_PARA_B,,19891,其他,31,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,CODRG_PATIENT,,19802,其他,37,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,SM_SECURITYLOG_202512,,18348,其他,18,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,SM_SECURITYLOG_202411,,18269,其他,18,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,SN_SNFLOW,,17550,其他,7,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,SM_SECURITYLOG_202407,,17216,其他,18,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,SM_SECURITYLOG_202507,,17159,其他,18,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,SM_SECURITYLOG_202308,,16505,其他,18,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,SM_SECURITYLOG_202412,,16194,其他,18,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,SM_SECURITYLOG_202306,,16192,其他,18,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,SM_SECURITYLOG_202304,,16043,其他,18,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,SM_SECURITYLOG_202305,,15896,其他,18,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,SM_SECURITYLOG_202410,,15827,其他,18,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,SM_SECURITYLOG_202307,,15771,其他,18,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,SM_SECURITYLOG_202510,,15704,其他,18,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,SM_SECURITYLOG_202504,,15654,其他,18,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,SM_SECURITYLOG_202503,,15640,其他,18,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,SM_SECURITYLOG_202505,,15443,其他,18,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,SM_SECURITYLOG_202604,,15439,其他,18,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,SM_SECURITYLOG_202506,,15330,其他,18,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,SM_SECURITYLOG_202408,,15315,其他,18,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,SM_SECURITYLOG_202511,,15291,其他,18,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,SM_SECURITYLOG_202405,,15153,其他,18,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,SM_SECURITYLOG_202509,,14924,其他,18,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,SM_SECURITYLOG_202501,,14918,其他,18,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,SM_SECURITYLOG_202601,,14886,其他,18,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,SM_SECURITYLOG_202606,,14835,其他,18,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,PUB_PRINT_DATAITEM,,14761,其他,14,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,SM_SECURITYLOG_202605,,14491,其他,18,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,TB_DIMREF,,14346,其他,6,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,SM_SECURITYLOG_202502,,14324,其他,18,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,SM_SECURITYLOG_202404,,14303,其他,18,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,SM_SECURITYLOG_202409,,14123,其他,18,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,SM_SECURITYLOG_202211,,14102,其他,18,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,SM_SECURITYLOG_202603,,14061,其他,18,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,SM_SECURITYLOG_202508,,14047,其他,18,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,SM_SECURITYLOG_202406,,13905,其他,18,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,SM_SECURITYLOG_202309,,13852,其他,18,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,SM_SECURITYLOG_202310,,13593,其他,18,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,CMP_SETTLEMENT,,13349,其他,94,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,IC_FLOWDETAIL_20221112,,13202,其他,25,false,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,HR_DATAINTFACE_B,,12379,其他,18,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,SM_SECURITYLOG_202303,,12197,其他,18,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,AE_RELATION_SMT,,11907,其他,13,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,ST_TRANSBASERECORD,,11529,其他,19,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,TB_DIMINDEX,,11164,其他,6,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,SM_BUSIACTIVEREG,,10955,其他,10,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,AAA_PRO_V2,,10868,其他,6,false,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,PUB_ASYNC,,10301,其他,24,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,SM_SECURITYLOG_202302,,10183,其他,18,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,SM_SECURITYLOG_202602,,10146,其他,18,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,OBM_SECURITYLOG,,9589,其他,15,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,CODC_COSTDOCUMENT_B,,9516,其他,44,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,EBANK_PAYLOG,,9447,其他,120,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,ARAP_VERIFY,,9353,其他,22,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,LLL_TMP20230414,,8961,其他,2,false,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,SM_MENUITEMREG,,8652,其他,12,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,BD_PREDATAIDMAP,,8480,其他,10,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,SM_SECURITYLOG_202301,,8464,其他,18,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,SM_RESP_FUNC,,8157,其他,11,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,TMP2023011601,,8142,其他,0,false,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,SM_SECURITYLOG_202311,,8138,其他,18,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,SM_PARAMREGISTER,,7799,其他,6,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,SM_SECURITYLOG_202212,,7290,其他,18,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,MD_BUSIOP,,7256,其他,21,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,TB_TIME,,6940,其他,16,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,WL26,,6580,其他,0,false,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,SN_SERIALNO_20221112,,6410,其他,78,false,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,BD_BANKACCBAS,,6333,其他,78,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,BD_BANKACCSUB,,6189,其他,50,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,HPF_CLINIC_INCOME_B,,6039,其他,89,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,BD_BANKACCBAS_BAK250721,,6011,其他,78,false,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,BD_BANKACCSUB_BAK250721,,6011,其他,50,false,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,SM_SECURITYLOG_202403,,5931,其他,18,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,NC_TABLE,,5551,其他,2,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,FIP_OPERATINGLOG,,5345,其他,39,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,PUB_BCR_RETURN,,5157,其他,7,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,SM_BUSIWORKFLOW_CELL,,5116,其他,11,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,FVM_EBANKDZD,,5018,其他,43,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,MD_TABLE,,5017,其他,20,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,SM_FUNCREGISTER,,4790,其他,19,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,SM_FUNCREGISTER_BAK,,4790,其他,19,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,EBANK_LOGYURREFREL,,4766,其他,6,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,EBANK_CALOG,,4759,其他,8,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,MD_COMPONENT,,4758,其他,21,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,EBANK_PAYLOG_H,,4754,其他,28,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,COPRO_DIRECTRESULT,,4730,其他,36,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,PUB_QUERYSCHEME,,4644,其他,24,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,BD_ACCASS,,4537,其他,14,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,BI_MD_COLUMN,,4386,其他,28,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,PUB_SYSINIT,,4347,其他,13,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,BD_ACCASOA,,4285,其他,47,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,AM_MESSAGENOTE,,4223,其他,14,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,BD_ACCCTRLASOA,,4067,其他,6,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,CODRG_DIAGNOSIS,,3910,其他,35,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,PO_ORDER_PRICE_B,,3836,其他,4,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,BD_CACHETABVERSION,,3655,其他,7,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,BD_ACCASSHISTORY,,3529,其他,16,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,BD_REGION,,3520,其他,32,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,MD_PARAMETER,,3506,其他,20,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,PO_ORDER20230406,,3494,其他,87,false,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,SM_SECURITYLOG_202607,,3404,其他,18,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,PUB_BCR_ELEM,,3343,其他,13,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,EBANK_DZD,,3298,其他,106,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,ER_BUSITEM,,3298,其他,104,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,BATM_BANKACCDETAIL,,3290,其他,63,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,BD_ACCASOAHISTORY,,3207,其他,48,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,CMP_INFORMER,,3167,其他,79,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,BD_ACCASOA20230101,,2948,其他,47,false,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,PUB_PRINT_DATASOURCE,,2901,其他,15,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,BI_SCHD_TASKQUEUE,,2888,其他,16,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,PUB_PRINT_VARIABLE,,2884,其他,16,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,PUB_EVENTLISTENER,,2869,其他,18,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,PUB_WFEXPTLOG,,2836,其他,10,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,BD_CUSTBANK,,2789,其他,10,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,ER_EXPENSEBAL,,2714,其他,81,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,CT_PU_B,,2695,其他,127,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,HR_INFOSET_ITEM,,2629,其他,54,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,MD_OPERATION,,2605,其他,24,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,SCM_CUSTQUALIFI_B,,2541,其他,41,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,CT_PU_PAYMENT,,2539,其他,20,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,SM_RES_OPERATION,,2461,其他,13,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,MD_REFOPERATION,,2393,其他,8,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,SM_OP_BUSIOP,,2361,其他,5,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,SM_BUSIFLOW_NODES,,2311,其他,6,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,PUB_UFGRAPH,,2182,其他,13,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,CT_PAYPLAN,,2180,其他,27,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,PUB_VOCHANGE_S,,2083,其他,6,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,PO_ORDER_PRICE,,2062,其他,37,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,DC_INCOMEDETAIL,,1936,其他,47,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,BD_BANKDOC,,1879,其他,53,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,BM_BUDGETCOMMREPLY_B,,1790,其他,46,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,CP_QUERY_CONDITION,,1705,其他,63,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,PUB_VOCHANGE,,1672,其他,19,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,SM_LOG_BUSILOGRULE,,1577,其他,10,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,PUB_VOSPLITITEM,,1572,其他,8,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,PM_WBS,,1532,其他,85,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,BD_CUSTOMER,,1520,其他,88,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,CT_PU_CHANGE,,1484,其他,13,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,HSTF_OUTDATARECE_B,,1475,其他,50,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,CT_PU,,1474,其他,94,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,SCM_CUSTQUALIFI,,1462,其他,59,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,DC_MEDRECORD_B,,1457,其他,37,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,DC_MEDRECORD_H,,1457,其他,68,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,CT_PU_EXEC,,1451,其他,10,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,DC_DRGSGROUP_B,,1436,其他,28,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,COPRO_PARA_B,,1397,其他,29,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,DC_PATIENT,,1395,其他,40,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,PUB_REPORT_MODEL,,1294,其他,28,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,SM_DPPROFILE_REG,,1259,其他,9,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,CT_SCOPE,,1246,其他,5,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,HPF_COSTITEMCOMP,,1246,其他,53,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,BD_MODE_ALL,,1203,其他,10,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,MD_ACCESSORPARA,,1190,其他,7,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,AAA_PRO_V1,,1139,其他,2,false,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,PUB_BCR_RULEBASE,,1134,其他,22,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,PUB_BCR_SN,,1126,其他,7,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,BD_PROJECT20260128,,1079,其他,179,false,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,HR_DATAIO_INTFACE,,1066,其他,35,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,BD_UNIQUERULE_ITEM,,1063,其他,7,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,CODC_PATIENTLEVELDATA_B,,1057,其他,33,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,BM_BUDGETITEM,,1050,其他,50,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,TB_CUBE_YYYS,,1046,其他,50,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,BD_BRANDDOC,,1019,其他,23,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,SM_SECURITYLOG_202210,,998,其他,18,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,SM_CTPERMDETAIL,,991,其他,6,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,SEY_HRPSENDHISLOG,,975,其他,6,false,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,HRPPL_PJAPPL_B,,973,其他,28,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,HRPPL_PJAPPL,,972,其他,85,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,BM_BUDGETRECORDS,,963,其他,40,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,BD_COUNTRY_REGION,,952,其他,4,false,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,PUB_BCR_NBCR,,938,其他,16,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,BD_PROJECT_B,,935,其他,20,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,SM_LOG_OPERATION,,926,其他,6,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,BD_UNIQUERULE,,897,其他,15,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,CP_PRINT_CONDITION,,863,其他,33,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,SCM_COOPINIT,,863,其他,12,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,FIP_FACTOR,,849,其他,22,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,CODRG_COST_B,,817,其他,34,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,FIP_CONFIG,,732,其他,21,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,SM_PERMISSION_RES,,729,其他,23,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,SM_SECURITYLOG_202203,,714,其他,18,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,CP_RES,,707,其他,33,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,BD_MODE_SELECTED,,706,其他,9,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,CODRG_RECORD_H,,685,其他,35,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,SM_SECURITYLOG_202202,,684,其他,18,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,SM_CUSTOM_MENU_SHORTCUT,,657,其他,7,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,SM_TRASH_DEL,,645,其他,5,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,MD_OPINTERFACE,,644,其他,27,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,HRPCO_COST_SPLOG,,612,其他,45,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,SM_SECURITYLOG_202205,,582,其他,18,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,PUB_BCR_CANDIATTR,,561,其他,6,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,SM_SECURITYLOG_202206,,559,其他,18,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,HPF_VOUGETOR_B,,549,其他,39,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,SM_SECURITYLOG_202207,,542,其他,18,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,SM_SECURITYLOG_202208,,515,其他,18,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,SM_SECURITYLOG_202209,,511,其他,18,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,JCPT_MSG,,504,其他,7,false,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,SM_GM_FUNC,,500,其他,5,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,PO_ORDER_PAYMENT,,497,其他,17,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,BD_ERRORMSG,,491,其他,6,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,HPF_SMRULE_B,,488,其他,32,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,PUB_ALERTSENDCONFIG,,488,其他,10,true,0,not_applied,
