system_category,source_system,source_system_cn,source_database,schema_name,table_name,table_name_cn,business_domain,table_role,row_count,column_count,include_status,pk,confidence,exclude_reason,ods_same_name_covered,note,source
his_source,MEDADM,HIS MEDADM,ready_his,MEDADM,ST_OUTSYS_DATA,,住院管理,excluded,0,5,excluded,,,ST_* 统计汇总表，用户确认第一版排除,false,,
his_source,MEDADM,HIS MEDADM,ready_his,MEDADM,ST_OUTSYS_PROJ,,住院管理,excluded,0,4,excluded,,,ST_* 统计汇总表，用户确认第一版排除,false,,
his_source,MEDADM,HIS MEDADM,ready_his,MEDADM,WAED_ADT_DAY,,住院管理,excluded,100617,25,excluded,,,统计日/月汇总表，第一版排除,true,,
his_source,MEDREC,HIS MEDREC,ready_his,MEDREC,ADDRESS_DETAILED_DICT,,患者主数据,dimension,0,5,included,DETAILED_ADDRESS_NAME,,,false,基础字典/维表,
his_source,MEDREC,HIS MEDREC,ready_his,MEDREC,ALERGY_DRUGS_DICT,,患者主数据,dimension,1,4,included,ALERGY_DRUGS_NAME,,,false,基础字典/维表,
his_source,MEDREC,HIS MEDREC,ready_his,MEDREC,ALTER_TYPE_DICT,,患者主数据,dimension,0,2,included,,,,false,基础字典/维表,
his_source,MEDREC,HIS MEDREC,ready_his,MEDREC,AUTH_LOG,,患者主数据,excluded,0,9,excluded,SERIAL_NO,,日志类表，用户确认第一版排除,false,,
his_source,MEDREC,HIS MEDREC,ready_his,MEDREC,A_JBYINGSHE,,患者主数据,candidate,2956,4,candidate,,,,false,非核心表，保留候选,
his_source,MEDREC,HIS MEDREC,ready_his,MEDREC,A_SSYINGSHE,,患者主数据,candidate,3005,4,candidate,,,,false,非核心表，保留候选,
his_source,MEDREC,HIS MEDREC,ready_his,MEDREC,A_SSYINGSHE2,,患者主数据,candidate,3012,4,candidate,,,,false,非核心表，保留候选,
his_source,MEDREC,HIS MEDREC,ready_his,MEDREC,A_ZDYINGSHE,,患者主数据,candidate,2956,4,candidate,,,,false,非核心表，保留候选,
his_source,MEDREC,HIS MEDREC,ready_his,MEDREC,BLOOD_TRANSFUSION,,患者主数据,candidate,476684,11,candidate,PATIENT_ID+VISIT_ID,,,false,非核心表，保留候选,
his_source,MEDREC,HIS MEDREC,ready_his,MEDREC,CARD_ALTER_INFO,,患者主数据,candidate,0,9,candidate,CARD_NO+ALTER_TYPE+ALTER_DATE,,,false,非核心表，保留候选,
his_source,MEDREC,HIS MEDREC,ready_his,MEDREC,CARD_STATUS_DICT,,患者主数据,dimension,0,2,included,,,,false,基础字典/维表,
his_source,MEDREC,HIS MEDREC,ready_his,MEDREC,CARD_TYPE_DICT,,患者主数据,dimension,0,6,included,CARD_TYPE_NO,,,false,基础字典/维表,
his_source,MEDREC,HIS MEDREC,ready_his,MEDREC,CARE_UNIT_DICT,,患者主数据,dimension,0,4,included,,,,false,基础字典/维表,
his_source,MEDREC,HIS MEDREC,ready_his,MEDREC,CARE_UNIT_USAGE,,患者主数据,candidate,0,5,candidate,,,,false,非核心表，保留候选,
his_source,MEDREC,HIS MEDREC,ready_his,MEDREC,CEQ$FAMILY_DICT,,患者主数据,dimension,0,22,included,,,,false,基础字典/维表,
his_source,MEDREC,HIS MEDREC,ready_his,MEDREC,CLG$FAMILY_DICT,,患者主数据,dimension,0,4,included,,,,false,基础字典/维表,
his_source,MEDREC,HIS MEDREC,ready_his,MEDREC,CVR$FAMILY_DICT,,患者主数据,dimension,0,4,included,,,,false,基础字典/维表,
his_source,MEDREC,HIS MEDREC,ready_his,MEDREC,DEPT_OUTP_HUBEI,,患者主数据,dimension,0,15,included,ST_DATE+GROUP_CODE+EXAM_CLASS_CODE,,,false,基础字典/维表,
his_source,MEDREC,HIS MEDREC,ready_his,MEDREC,DEPT_STAFF_MANAGER_DICT,,患者主数据,dimension,0,5,included,DEPT_CODE,,,false,基础字典/维表,
his_source,MEDREC,HIS MEDREC,ready_his,MEDREC,DEPT_STAT_VS_HIS_DEPT,,患者主数据,dimension,0,5,included,,,,false,基础字典/维表,
his_source,MEDREC,HIS MEDREC,ready_his,MEDREC,DEPT_TECH_HUBEI,,患者主数据,dimension,0,9,included,ST_DATE+GROUP_CODE+EXAM_CLASS_CODE,,,false,基础字典/维表,
his_source,MEDREC,HIS MEDREC,ready_his,MEDREC,DIAGNOSIS,,患者主数据,core_fact,3298728,23,included,PATIENT_ID+VISIT_ID+DIAGNOSIS_TYPE+DIAGNOSIS_NO,,,true,核心业务事实/主线表,
his_source,MEDREC,HIS MEDREC,ready_his,MEDREC,DIAGNOSIS_BACKUP2025,,患者主数据,excluded,6,21,excluded,,,临时/备份/测试表，第一版排除,false,,
his_source,MEDREC,HIS MEDREC,ready_his,MEDREC,DIAGNOSIS_BK,,患者主数据,excluded,2009348,18,excluded,,,临时/备份/测试表，第一版排除,false,,
his_source,MEDREC,HIS MEDREC,ready_his,MEDREC,DIAGNOSIS_C0525325,,患者主数据,candidate,5,22,candidate,,,,false,非核心表，保留候选,
his_source,MEDREC,HIS MEDREC,ready_his,MEDREC,DIAGNOSIS_EMR,,患者主数据,candidate,1599,11,candidate,,,,true,非核心表，保留候选,
his_source,MEDREC,HIS MEDREC,ready_his,MEDREC,DIAGNOSTIC_CATEGORY,,患者主数据,candidate,0,6,candidate,PATIENT_ID+VISIT_ID+DIAGNOSIS_TYPE+DIAGNOSIS_NO+DIAGNOSIS_CODE,,,false,非核心表，保留候选,
his_source,MEDREC,HIS MEDREC,ready_his,MEDREC,DIAG_COMPARING,,患者主数据,candidate,1366478,4,candidate,PATIENT_ID+VISIT_ID+DIAG_COMPARE_GROUP,,,false,非核心表，保留候选,
his_source,MEDREC,HIS MEDREC,ready_his,MEDREC,DISEASE_SOURCE_REC,,患者主数据,candidate,0,27,candidate,SERIAL_NO,,,false,非核心表，保留候选,
his_source,MEDREC,HIS MEDREC,ready_his,MEDREC,DISEASE_TYPE_DICT,,患者主数据,dimension,0,2,included,SERIAL_NO,,,false,基础字典/维表,
his_source,MEDREC,HIS MEDREC,ready_his,MEDREC,EVAL_ITEM_DICT,,患者主数据,dimension,0,3,included,EVAL_ITEM,,,false,基础字典/维表,
his_source,MEDREC,HIS MEDREC,ready_his,MEDREC,FAMILY_DICT,,患者主数据,dimension,0,17,included,PATIENT_ID+IDENTITY,,,false,基础字典/维表,
his_source,MEDREC,HIS MEDREC,ready_his,MEDREC,GJFXJC,,患者主数据,candidate,64442,69,candidate,,,,false,非核心表，保留候选,
his_source,MEDREC,HIS MEDREC,ready_his,MEDREC,ID_TYPE_DICT,,患者主数据,dimension,8,5,included,,,,false,基础字典/维表,
his_source,MEDREC,HIS MEDREC,ready_his,MEDREC,INNER_ICD_VS_PUB_ICD,,患者主数据,candidate,0,4,candidate,,,,false,非核心表，保留候选,
his_source,MEDREC,HIS MEDREC,ready_his,MEDREC,INPNO_MODIFY_LOG,,患者主数据,excluded,3,4,excluded,OLD_INP_NO+NEW_INP_NO+MODIFY_DATE,,日志类表，用户确认第一版排除,false,,
his_source,MEDREC,HIS MEDREC,ready_his,MEDREC,INP_DISCHARGED_ARREAR_REC,,患者主数据,candidate,0,7,candidate,SETTLED_RCPT_NO,,,false,非核心表，保留候选,
his_source,MEDREC,HIS MEDREC,ready_his,MEDREC,INP_MR_REC,,患者主数据,candidate,0,6,candidate,PATIENT_ID+MR_CREATE_DATE,,,false,非核心表，保留候选,
his_source,MEDREC,HIS MEDREC,ready_his,MEDREC,INSUR_DISCHARGE_DISP_DICT,,患者主数据,dimension,0,5,included,,,,false,基础字典/维表,
his_source,MEDREC,HIS MEDREC,ready_his,MEDREC,INSUR_MR_FEE_CLASS_DICT,,患者主数据,dimension,0,4,included,,,,false,基础字典/维表,
his_source,MEDREC,HIS MEDREC,ready_his,MEDREC,JH_OPERATION,,患者主数据,candidate,6626,27,candidate,PATIENT_ID+VISIT_ID+OPERATION_NO,,,false,非核心表，保留候选,
his_source,MEDREC,HIS MEDREC,ready_his,MEDREC,MDC_CASE_RECORD,,患者主数据,candidate,0,12,candidate,SERIAL_NO,,,false,非核心表，保留候选,
his_source,MEDREC,HIS MEDREC,ready_his,MEDREC,MDC_CLASS_DICT,,患者主数据,dimension,0,6,included,SERIAL_NO,,,false,基础字典/维表,
his_source,MEDREC,HIS MEDREC,ready_his,MEDREC,MEDCARD_ADDRESS_REC,,患者主数据,candidate,0,3,candidate,ITEM_NAME,,,false,非核心表，保留候选,
his_source,MEDREC,HIS MEDREC,ready_his,MEDREC,MEDCARD_CONFIG,,患者主数据,candidate,1,7,candidate,HOSPITAL_CODE,,,false,非核心表，保留候选,
his_source,MEDREC,HIS MEDREC,ready_his,MEDREC,MEDICALSYS_FIRST_DIAGNOSE,,患者主数据,candidate,0,32,candidate,SERIAL_NO,,,false,非核心表，保留候选,
his_source,MEDREC,HIS MEDREC,ready_his,MEDREC,MEDICAL_ADDITION_COSTS,,患者主数据,candidate,0,5,candidate,PATIENT_ID+VISIT_ID+ADD_FEE_CLASS_CODE,,,false,非核心表，保留候选,
his_source,MEDREC,HIS MEDREC,ready_his,MEDREC,MEDICAL_CARD_EHEALTH,,患者主数据,candidate,94292,10,candidate,,,,false,非核心表，保留候选,
his_source,MEDREC,HIS MEDREC,ready_his,MEDREC,MEDICAL_CARD_LOG,,患者主数据,excluded,1957919,5,excluded,CARD_NO+CHANGE_DATE,,日志类表，用户确认第一版排除,false,,
his_source,MEDREC,HIS MEDREC,ready_his,MEDREC,MEDICAL_CARD_MEMO,,患者主数据,candidate,1988498,21,candidate,CARD_NO,,,false,非核心表，保留候选,
his_source,MEDREC,HIS MEDREC,ready_his,MEDREC,MEDICAL_CARD_MEMO_BARCODE,,患者主数据,dimension,0,2,included,CARD_NO,,,false,基础字典/维表,
his_source,MEDREC,HIS MEDREC,ready_his,MEDREC,MEDICAL_CARD_NUM_RECORD,,患者主数据,candidate,360895,6,candidate,,,,false,非核心表，保留候选,
his_source,MEDREC,HIS MEDREC,ready_his,MEDREC,MEDICAL_CARD_TYPE_DICT,,患者主数据,dimension,5,9,included,TYPE_NAME,,,false,基础字典/维表,
his_source,MEDREC,HIS MEDREC,ready_his,MEDREC,MEDICAL_CARD_VS_IDNO,,患者主数据,candidate,1104607,10,candidate,ID_NO+PATIENT_ID+ID_TYPE,,,false,非核心表，保留候选,
his_source,MEDREC,HIS MEDREC,ready_his,MEDREC,MEDICAL_CARD_VS_IDNO_DEL_BK,,患者主数据,excluded,1271,10,excluded,,,临时/备份/测试表，第一版排除,false,,
his_source,MEDREC,HIS MEDREC,ready_his,MEDREC,MEDICAL_COSTS,,患者主数据,candidate,6040776,5,candidate,PATIENT_ID+VISIT_ID+FEE_TYPE,,,false,非核心表，保留候选,
his_source,MEDREC,HIS MEDREC,ready_his,MEDREC,MEDICAL_RECORD_REVIEW_TABLE,,患者主数据,candidate,285494,10,candidate,PATIENT_ID+VISIT_ID,,,false,非核心表，保留候选,
his_source,MEDREC,HIS MEDREC,ready_his,MEDREC,MED_ICU_DICT,,患者主数据,dimension,9,5,included,,,,false,基础字典/维表,
his_source,MEDREC,HIS MEDREC,ready_his,MEDREC,MODEL_ITEMS,,患者主数据,candidate,10953,10,candidate,FLAG+ITEM_PROJECT+SUB_ITEM_PROJECT+OPERATOR_NO+DEPT_CODE+ITEM_PROJECT_CONTENT,,,false,非核心表，保留候选,
his_source,MEDREC,HIS MEDREC,ready_his,MEDREC,MODEL_ITEMS_SELECT,,患者主数据,candidate,36466,7,candidate,,,,false,非核心表，保留候选,
his_source,MEDREC,HIS MEDREC,ready_his,MEDREC,MODEL_PROJECT_DICT,,患者主数据,dimension,14,5,included,SERIAL_NO,,,false,基础字典/维表,
his_source,MEDREC,HIS MEDREC,ready_his,MEDREC,MR_AREA_DICT,,患者主数据,dimension,2990,6,included,AREA_CODE,,,true,基础字典/维表,
his_source,MEDREC,HIS MEDREC,ready_his,MEDREC,MR_AREA_DICT_20201126,,患者主数据,dimension,3514,6,included,AREA_CODE,,,false,基础字典/维表,
his_source,MEDREC,HIS MEDREC,ready_his,MEDREC,MR_AREA_DICT_SY,,患者主数据,dimension,3517,6,included,,,,false,基础字典/维表,
his_source,MEDREC,HIS MEDREC,ready_his,MEDREC,MR_BASE_DICT,,患者主数据,dimension,573,5,included,SUPER_CODE+ITEM_CODE,,,true,基础字典/维表,
his_source,MEDREC,HIS MEDREC,ready_his,MEDREC,MR_BILL_COSTS,,患者主数据,candidate,6777511,5,candidate,PATIENT_ID+VISIT_ID+MR_BILL_CLASS,,,true,非核心表，保留候选,
his_source,MEDREC,HIS MEDREC,ready_his,MEDREC,MR_BILL_COSTS1,,患者主数据,candidate,901644,5,candidate,PATIENT_ID+VISIT_ID+MR_BILL_CLASS,,,false,非核心表，保留候选,
his_source,MEDREC,HIS MEDREC,ready_his,MEDREC,MR_BILL_COSTSAA,,患者主数据,candidate,112933,5,candidate,,,,false,非核心表，保留候选,
his_source,MEDREC,HIS MEDREC,ready_his,MEDREC,MR_BILL_COSTS_PATIENTINF,,患者主数据,candidate,4917,2,candidate,,,,true,非核心表，保留候选,
his_source,MEDREC,HIS MEDREC,ready_his,MEDREC,MR_CATALOGER_VS_DEPT,,患者主数据,excluded,668,2,excluded,,,日志类表，用户确认第一版排除,false,,
his_source,MEDREC,HIS MEDREC,ready_his,MEDREC,MR_COMM_VS_HIS_COMM,,患者主数据,candidate,81,5,candidate,CLASS_CODE+HIS_CODE+MR_CODE,,,true,非核心表，保留候选,
his_source,MEDREC,HIS MEDREC,ready_his,MEDREC,MR_COPY_REC,,患者主数据,excluded,0,11,excluded,MR_CLASS+MR_NO+COPY_DATE,,临时/备份/测试表，第一版排除,false,,
his_source,MEDREC,HIS MEDREC,ready_his,MEDREC,MR_DIAGNOSIS,,患者主数据,candidate,0,13,candidate,PATIENT_ID+VISIT_ID+DIAGNOSIS_TYPE+DIAGNOSIS_NO,,,false,非核心表，保留候选,
his_source,MEDREC,HIS MEDREC,ready_his,MEDREC,MR_DIAG_COMPARING,,患者主数据,candidate,0,4,candidate,PATIENT_ID+VISIT_ID+DIAG_COMPARE_GROUP,,,false,非核心表，保留候选,
his_source,MEDREC,HIS MEDREC,ready_his,MEDREC,MR_FILE_INDEX,,患者主数据,candidate,0,29,candidate,PATIENT_ID+VISIT_ID+FILE_NO,,,false,非核心表，保留候选,
his_source,MEDREC,HIS MEDREC,ready_his,MEDREC,MR_HOSPITAL_OPN_RECORD,,患者主数据,candidate,0,9,candidate,MR_DATE+MR_DEPT,,,false,非核心表，保留候选,
his_source,MEDREC,HIS MEDREC,ready_his,MEDREC,MR_INDEX,,患者主数据,candidate,530030,10,candidate,PATIENT_ID+VISIT_ID,,,false,非核心表，保留候选,
his_source,MEDREC,HIS MEDREC,ready_his,MEDREC,MR_LOCATION_DICT,,患者主数据,dimension,0,3,included,MR_CLASS+MR_LOCATION_NAME,,,false,基础字典/维表,
his_source,MEDREC,HIS MEDREC,ready_his,MEDREC,MR_ON_LINE,,患者主数据,candidate,47534,11,candidate,REQUEST_DOCTOR_ID+PATIENT_ID+VISIT_ID,,,false,非核心表，保留候选,
his_source,MEDREC,HIS MEDREC,ready_his,MEDREC,MR_OPERATION,,患者主数据,candidate,0,18,candidate,PATIENT_ID+VISIT_ID+OPERATION_NO,,,false,非核心表，保留候选,
his_source,MEDREC,HIS MEDREC,ready_his,MEDREC,MR_PAPER_DESC,,患者主数据,candidate,1,9,candidate,PAPER_SIZE+BIND_POSITION,,,false,非核心表，保留候选,
his_source,MEDREC,HIS MEDREC,ready_his,MEDREC,MR_PAT_VISIT,,患者主数据,candidate,0,157,candidate,PATIENT_ID+VISIT_ID,,,false,非核心表，保留候选,
his_source,MEDREC,HIS MEDREC,ready_his,MEDREC,MR_QUERY_CONDITION,,患者主数据,candidate,0,2,candidate,,,,false,非核心表，保留候选,
his_source,MEDREC,HIS MEDREC,ready_his,MEDREC,MR_RCD_BABY,,患者主数据,candidate,0,10,candidate,,,,false,非核心表，保留候选,
his_source,MEDREC,HIS MEDREC,ready_his,MEDREC,MR_RCD_MOM,,患者主数据,candidate,0,9,candidate,,,,false,非核心表，保留候选,
his_source,MEDREC,HIS MEDREC,ready_his,MEDREC,MR_READ_LOG,,患者主数据,excluded,0,10,excluded,PATIENT_ID+VISIT_ID+REQUISITION_DATE+REQUISITION_DEPT,,日志类表，用户确认第一版排除,false,,
his_source,MEDREC,HIS MEDREC,ready_his,MEDREC,MR_REC,,患者主数据,candidate,0,11,candidate,MR_CLASS+MR_NO,,,false,非核心表，保留候选,
his_source,MEDREC,HIS MEDREC,ready_his,MEDREC,MR_REPORT_BJ01,,患者主数据,candidate,0,21,candidate,,,,false,非核心表，保留候选,
his_source,MEDREC,HIS MEDREC,ready_his,MEDREC,MR_REPORT_BJ02,,患者主数据,candidate,0,28,candidate,,,,false,非核心表，保留候选,
his_source,MEDREC,HIS MEDREC,ready_his,MEDREC,MR_REPORT_BJ03,,患者主数据,candidate,0,41,candidate,,,,false,非核心表，保留候选,
his_source,MEDREC,HIS MEDREC,ready_his,MEDREC,MR_REPORT_BJ04,,患者主数据,candidate,0,36,candidate,,,,false,非核心表，保留候选,
his_source,MEDREC,HIS MEDREC,ready_his,MEDREC,MR_REPORT_BJ05,,患者主数据,candidate,0,28,candidate,,,,false,非核心表，保留候选,
his_source,MEDREC,HIS MEDREC,ready_his,MEDREC,MR_REPORT_BJ10,,患者主数据,candidate,0,70,candidate,,,,false,非核心表，保留候选,
his_source,MEDREC,HIS MEDREC,ready_his,MEDREC,MR_REPORT_DATA,,患者主数据,candidate,0,37,candidate,,,,false,非核心表，保留候选,
his_source,MEDREC,HIS MEDREC,ready_his,MEDREC,MR_REPORT_DEPT,,患者主数据,candidate,50,9,candidate,,,,false,非核心表，保留候选,
his_source,MEDREC,HIS MEDREC,ready_his,MEDREC,MR_REPORT_DIAG,,患者主数据,candidate,276,9,candidate,,,,false,非核心表，保留候选,
his_source,MEDREC,HIS MEDREC,ready_his,MEDREC,MR_REPORT_ITEM,,患者主数据,candidate,0,9,candidate,,,,false,非核心表，保留候选,
his_source,MEDREC,HIS MEDREC,ready_his,MEDREC,MR_REPORT_PRTST,,患者主数据,candidate,60,12,candidate,,,,false,非核心表，保留候选,
his_source,MEDREC,HIS MEDREC,ready_his,MEDREC,MR_REPORT_SORTSET,,患者主数据,candidate,0,10,candidate,,,,false,非核心表，保留候选,
his_source,MEDREC,HIS MEDREC,ready_his,MEDREC,MR_REPORT_SQL,,患者主数据,candidate,0,9,candidate,,,,false,非核心表，保留候选,
his_source,MEDREC,HIS MEDREC,ready_his,MEDREC,MR_REPORT_SYNTAX,,患者主数据,candidate,2,5,candidate,,,,false,非核心表，保留候选,
his_source,MEDREC,HIS MEDREC,ready_his,MEDREC,MR_RETURN_TERM,,患者主数据,candidate,15,2,candidate,TERM_BEGIN,,,false,非核心表，保留候选,
his_source,MEDREC,HIS MEDREC,ready_his,MEDREC,MR_SYSPARM,,患者主数据,candidate,0,4,candidate,,,,false,非核心表，保留候选,
his_source,MEDREC,HIS MEDREC,ready_his,MEDREC,MR_TEMPLET_INDEX,,患者主数据,excluded,0,9,excluded,TEMPLET_ID,,临时/备份/测试表，第一版排除,false,,
his_source,MEDREC,HIS MEDREC,ready_his,MEDREC,MR_TEMPLET_SELECTION,,患者主数据,excluded,0,2,excluded,USER_NAME+TEMPLET_ID,,临时/备份/测试表，第一版排除,false,,
his_source,MEDREC,HIS MEDREC,ready_his,MEDREC,MR_TRACE_LOG,,患者主数据,excluded,0,10,excluded,MR_CLASS+MR_NO+RELEASED_DATE_TIME,,日志类表，用户确认第一版排除,false,,
his_source,MEDREC,HIS MEDREC,ready_his,MEDREC,MR_TRANSFER,,患者主数据,candidate,609234,8,candidate,PATIENT_ID+VISIT_ID+ADMISSION_DATE_TIME,,,false,非核心表，保留候选,
his_source,MEDREC,HIS MEDREC,ready_his,MEDREC,MR_WORK_PATH,,患者主数据,candidate,1,5,candidate,MR_PATH,,,false,非核心表，保留候选,
his_source,MEDREC,HIS MEDREC,ready_his,MEDREC,MR_WT2_INTERFACE,,患者主数据,excluded,0,30,excluded,USERNAME+ZFZJLB+SFZHM,,接口中间表，第一版排除,false,,
his_source,MEDREC,HIS MEDREC,ready_his,MEDREC,MR_WT3_INTERFACE,,患者主数据,excluded,0,13,excluded,SBDH,,接口中间表，第一版排除,false,,
his_source,MEDREC,HIS MEDREC,ready_his,MEDREC,MR_WT4_1_INTERFACE,,患者主数据,excluded,0,232,excluded,BAH+ZYCS,,接口中间表，第一版排除,false,,
his_source,MEDREC,HIS MEDREC,ready_his,MEDREC,MR_WT4_2_INTERFACE,,患者主数据,excluded,0,242,excluded,BAH+ZYCS,,接口中间表，第一版排除,false,,
his_source,MEDREC,HIS MEDREC,ready_his,MEDREC,MR_WT4_INTERFACE,,患者主数据,excluded,0,39,excluded,BAH+ZYCS+RYRQ,,接口中间表，第一版排除,false,,
his_source,MEDREC,HIS MEDREC,ready_his,MEDREC,MR_WT5_INTERFACE,,患者主数据,excluded,0,146,excluded,S0103+S0102,,接口中间表，第一版排除,false,,
his_source,MEDREC,HIS MEDREC,ready_his,MEDREC,MR_WT_TWO_THREE,,患者主数据,candidate,0,18,candidate,MR_DATE,,,false,非核心表，保留候选,
his_source,MEDREC,HIS MEDREC,ready_his,MEDREC,NEWBORN_EVAL,,患者主数据,candidate,0,9,candidate,PATIENT_ID+EVAL_DATE+EVAL_ITEM,,,false,非核心表，保留候选,
his_source,MEDREC,HIS MEDREC,ready_his,MEDREC,NEWBORN_REC,,患者主数据,candidate,8520,75,candidate,PATIENT_ID,,,true,非核心表，保留候选,
his_source,MEDREC,HIS MEDREC,ready_his,MEDREC,ONLY_ID,,患者主数据,candidate,5068,4,candidate,,,,false,非核心表，保留候选,
his_source,MEDREC,HIS MEDREC,ready_his,MEDREC,OPERATION,,患者主数据,core_fact,527828,31,included,PATIENT_ID+VISIT_ID+OPERATION_NO,,,true,核心业务事实/主线表,
his_source,MEDREC,HIS MEDREC,ready_his,MEDREC,OPERATION_1,,患者主数据,candidate,161744,20,candidate,PATIENT_ID+VISIT_ID+OPERATION_NO,,,false,非核心表，保留候选,
his_source,MEDREC,HIS MEDREC,ready_his,MEDREC,OPERATION_BK,,患者主数据,excluded,444936,21,excluded,,,临时/备份/测试表，第一版排除,false,,
his_source,MEDREC,HIS MEDREC,ready_his,MEDREC,OPER_SETTLE_CARD,,患者主数据,candidate,0,18,candidate,OPERATOR+START_DATE+END_DATE,,,false,非核心表，保留候选,
his_source,MEDREC,HIS MEDREC,ready_his,MEDREC,PATIENT_CARD_INFO,,患者主数据,candidate,0,13,candidate,CARD_NO,,,false,非核心表，保留候选,
his_source,MEDREC,HIS MEDREC,ready_his,MEDREC,PAT_ICU_RECORD,,患者主数据,candidate,4539,7,candidate,,,,false,非核心表，保留候选,
his_source,MEDREC,HIS MEDREC,ready_his,MEDREC,PAT_MASTER_INDEX,,患者主数据,core_fact,1905243,113,included,PATIENT_ID,,,true,核心业务事实/主线表,
his_source,MEDREC,HIS MEDREC,ready_his,MEDREC,PAT_MASTER_INDEX_COPY1,,患者主数据,excluded,0,113,excluded,PATIENT_ID,,临时/备份/测试表，第一版排除,false,,
his_source,MEDREC,HIS MEDREC,ready_his,MEDREC,PAT_MASTER_RENAME_LOG,,患者主数据,excluded,11535,9,excluded,ENTER_DATE+PATIENT_ID,,日志类表，用户确认第一版排除,true,,
his_source,MEDREC,HIS MEDREC,ready_his,MEDREC,PAT_VISIT,,患者主数据,core_fact,574677,268,included,PATIENT_ID+VISIT_ID,,,true,核心业务事实/主线表,
his_source,MEDREC,HIS MEDREC,ready_his,MEDREC,PAT_VISIT_ATTACHED,,患者主数据,candidate,0,6,candidate,,,,false,非核心表，保留候选,
his_source,MEDREC,HIS MEDREC,ready_his,MEDREC,PAT_VISIT_BACKUP2025,,患者主数据,excluded,3,267,excluded,,,临时/备份/测试表，第一版排除,false,,
his_source,MEDREC,HIS MEDREC,ready_his,MEDREC,PAT_VISIT_BACKUP2026_0114,,患者主数据,excluded,2,269,excluded,,,临时/备份/测试表，第一版排除,false,,
his_source,MEDREC,HIS MEDREC,ready_his,MEDREC,PAT_VISIT_BIS,,患者主数据,candidate,5378,8,candidate,PATIENT_ID+VISIT_ID,,,false,非核心表，保留候选,
his_source,MEDREC,HIS MEDREC,ready_his,MEDREC,PAT_VISIT_CANCEL,,患者主数据,candidate,3922,7,candidate,,,,false,非核心表，保留候选,
his_source,MEDREC,HIS MEDREC,ready_his,MEDREC,PAT_VISIT_EXTEND,,患者主数据,candidate,28608,9,candidate,,,,false,非核心表，保留候选,
his_source,MEDREC,HIS MEDREC,ready_his,MEDREC,PAT_VISIT_INSURE,,患者主数据,candidate,1,5,candidate,PATIENT_ID+VISIT_ID,,,false,非核心表，保留候选,
his_source,MEDREC,HIS MEDREC,ready_his,MEDREC,PAT_VISIT_NEW,,患者主数据,candidate,214217,12,candidate,PATIENT_ID+VISIT_ID,,,false,非核心表，保留候选,
his_source,MEDREC,HIS MEDREC,ready_his,MEDREC,PAT_VISIT_NEW_BACKUP2026_0114,,患者主数据,excluded,2,12,excluded,,,临时/备份/测试表，第一版排除,false,,
his_source,MEDREC,HIS MEDREC,ready_his,MEDREC,PAT_VISIT_PDF,,患者主数据,candidate,0,9,candidate,PATIENT_ID+VISIT_ID,,,false,非核心表，保留候选,
his_source,MEDREC,HIS MEDREC,ready_his,MEDREC,PAT_VISIT_PDF_DETAIL,,患者主数据,candidate,5,13,candidate,PATIENT_ID+VISIT_ID+PDF_FILE+CREATE_DATE,,,false,非核心表，保留候选,
his_source,MEDREC,HIS MEDREC,ready_his,MEDREC,PAT_VISIT_TEMP,,患者主数据,excluded,5268,10,excluded,,,临时/备份/测试表，第一版排除,false,,
his_source,MEDREC,HIS MEDREC,ready_his,MEDREC,PERSON,,患者主数据,candidate,0,3,candidate,ID,,,false,非核心表，保留候选,
his_source,MEDREC,HIS MEDREC,ready_his,MEDREC,PMI_MERGED_LOG,,患者主数据,excluded,5,4,excluded,PID_MERGED+PID_RETAINED+MERGED_DATE,,日志类表，用户确认第一版排除,false,,
his_source,MEDREC,HIS MEDREC,ready_his,MEDREC,STAT_DEPT_DICT,,患者主数据,dimension,166,5,included,STAT_DEPT_CODE,,,false,基础字典/维表,
his_source,MEDREC,HIS MEDREC,ready_his,MEDREC,STAT_DEPT_VS_HIS_DEPT,,患者主数据,dimension,0,3,included,STAT_DEPT_CODE+DEPT_CODE,,,false,基础字典/维表,
his_source,MEDREC,HIS MEDREC,ready_his,MEDREC,STAT_ICU_VS_HIS_ICU,,患者主数据,candidate,0,2,candidate,STAT_DEPT_CODE+DEPT_CODE,,,false,非核心表，保留候选,
his_source,MEDREC,HIS MEDREC,ready_his,MEDREC,STAT_OCCUPATION_DICT,,患者主数据,dimension,71,5,included,,,,false,基础字典/维表,
his_source,MEDREC,HIS MEDREC,ready_his,MEDREC,STAT_SINGLE_DIAGNOSIS,,患者主数据,candidate,0,2,candidate,DIAGNOSIS_CODE,,,false,非核心表，保留候选,
his_source,MEDREC,HIS MEDREC,ready_his,MEDREC,STAT_VS_CHARGE_TYPE,,患者主数据,candidate,16,9,candidate,STAT_CODE+CHARGE_CODE,,,true,非核心表，保留候选,
his_source,MEDREC,HIS MEDREC,ready_his,MEDREC,STAT_VS_CHARGE_TYPE_NEW,,患者主数据,candidate,20,5,candidate,STAT_CODE+CHARGE_CODE,,,false,非核心表，保留候选,
his_source,MEDREC,HIS MEDREC,ready_his,MEDREC,STAT_VS_HIS_ANAESTHESIA,,患者主数据,candidate,0,2,candidate,STAT_CODE+ANAESTHESIA_CODE,,,false,非核心表，保留候选,
