view,from_table,from_column,to_table,to_column,condition,source,confidence
V_EMR_ANESTHESIA_RECORD,HIS.STAFF_DICT,EMP_NO,SM.MED_OPERATION_MASTER,SURGEON,YG.EMP_NO = B.SURGEON,ods_view_ddl_static_parse,static
V_EMR_ANESTHESIA_RECORD,SM.MED_ANESTHESIA_EVENT,PATIENT_ID,SM.MED_OPERATION_MASTER,PATIENT_ID,MAE.PATIENT_ID = B.PATIENT_ID,ods_view_ddl_static_parse,static
V_EMR_ANESTHESIA_RECORD,SM.MED_ANESTHESIA_EVENT,VISIT_ID,SM.MED_OPERATION_MASTER,VISIT_ID,MAE.VISIT_ID = B.VISIT_ID,ods_view_ddl_static_parse,static
V_EMR_ANESTHESIA_RECORD,SM.MED_ANESTHESIA_EVENT,OPER_ID,SM.MED_OPERATION_MASTER,OPER_ID,MAE.OPER_ID = B.OPER_ID,ods_view_ddl_static_parse,static
V_EMR_ANESTHESIA_RECORD,SM.MED_CUSTOM_DATA,PATIENT_ID,SM.MED_OPERATION_MASTER,PATIENT_ID,SQ.PATIENT_ID = B.PATIENT_ID,ods_view_ddl_static_parse,static
V_EMR_ANESTHESIA_RECORD,SM.MED_CUSTOM_DATA,VISIT_ID,SM.MED_OPERATION_MASTER,VISIT_ID,SQ.VISIT_ID = B.VISIT_ID,ods_view_ddl_static_parse,static
V_EMR_ANESTHESIA_RECORD,SM.MED_CUSTOM_DATA,OPER_ID,SM.MED_OPERATION_MASTER,OPER_ID,SQ.OPER_ID = B.OPER_ID,ods_view_ddl_static_parse,static
V_EMR_ANESTHESIA_RECORD,HIS.STAFF_DICT,EMP_NO,SM.MED_OPERATION_MASTER,ANESTHESIA_DOCTOR,SD.EMP_NO = B.ANESTHESIA_DOCTOR,ods_view_ddl_static_parse,static
V_EMR_ANESTHESIA_RECORD,HIS.STAFF_DICT,EMP_NO,HIS.OPERATION,ANESTHESIA_DOCTOR,SD.EMP_NO = O.ANESTHESIA_DOCTOR,ods_view_ddl_static_parse,static
V_EMR_ANESTHESIA_RECORD,SM.MED_ANESTHESIA_PLAN,PATIENT_ID,SM.MED_OPERATION_MASTER,PATIENT_ID,A.PATIENT_ID = B.PATIENT_ID,ods_view_ddl_static_parse,static
V_EMR_ANESTHESIA_RECORD,SM.MED_ANESTHESIA_PLAN,VISIT_ID,SM.MED_OPERATION_MASTER,VISIT_ID,A.VISIT_ID = B.VISIT_ID,ods_view_ddl_static_parse,static
V_EMR_ANESTHESIA_RECORD,SM.MED_ANESTHESIA_PLAN,OPER_ID,SM.MED_OPERATION_MASTER,OPER_ID,A.OPER_ID = B.OPER_ID,ods_view_ddl_static_parse,static
V_EMR_ANESTHESIA_RECORD,HIS.OPERATION,PATIENT_ID,SM.MED_OPERATION_MASTER,PATIENT_ID,O.PATIENT_ID = B.PATIENT_ID,ods_view_ddl_static_parse,static
V_EMR_ANESTHESIA_RECORD,HIS.OPERATION,VISIT_ID,SM.MED_OPERATION_MASTER,VISIT_ID,O.VISIT_ID = B.VISIT_ID,ods_view_ddl_static_parse,static
V_EMR_ANESTHESIA_RECORD,SM.MED_ANESTHESIA_PLAN,PATIENT_ID,HIS.PAT_VISIT,PATIENT_ID,A.PATIENT_ID = V.PATIENT_ID,ods_view_ddl_static_parse,static
V_EMR_ANESTHESIA_RECORD,SM.MED_ANESTHESIA_PLAN,VISIT_ID,HIS.PAT_VISIT,VISIT_ID,A.VISIT_ID = V.VISIT_ID,ods_view_ddl_static_parse,static
V_EMR_ANESTHESIA_RECORD,HIS.PAT_VISIT,PATIENT_ID,HIS.PAT_MASTER_INDEX,PATIENT_ID,V.PATIENT_ID = PMI.PATIENT_ID,ods_view_ddl_static_parse,static
V_EMR_ANES_AFTER_RECORD,CDA.CDA_DICTIONARY,院标名称,SM.MED_OPERATION_MASTER,DIAG_AFTER_OPERATION,CD.院标名称 = A.DIAG_AFTER_OPERATION,ods_view_ddl_static_parse,static
V_EMR_ANES_AFTER_RECORD,CDA.CDA_DICTIONARY,院标编码,HIS.OPERATION,OPERATION_CODE,CD.院标编码 = O.OPERATION_CODE,ods_view_ddl_static_parse,static
V_EMR_ANES_AFTER_RECORD,HIS.STAFF_DICT,EMP_NO,SM.MED_OPERATION_MASTER,ANESTHESIA_DOCTOR,SD.EMP_NO = A.ANESTHESIA_DOCTOR,ods_view_ddl_static_parse,static
V_EMR_ANES_AFTER_RECORD,SM.MED_OPERATION_MASTER,PATIENT_ID,SM.MED_OPERATION_SCHEDULE,PATIENT_ID,A.PATIENT_ID = A1.PATIENT_ID,ods_view_ddl_static_parse,static
V_EMR_ANES_AFTER_RECORD,SM.MED_OPERATION_MASTER,VISIT_ID,SM.MED_OPERATION_SCHEDULE,VISIT_ID,A.VISIT_ID = A1.VISIT_ID,ods_view_ddl_static_parse,static
V_EMR_ANES_AFTER_RECORD,SM.MED_OPERATION_MASTER,OPER_ID,SM.MED_OPERATION_SCHEDULE,OPER_ID,A.OPER_ID = A1.OPER_ID,ods_view_ddl_static_parse,static
V_EMR_ANES_AFTER_RECORD,SM.MED_OPERATION_MASTER,PATIENT_ID,SM.MED_PAT_MASTER_INDEX,PATIENT_ID,A.PATIENT_ID = B.PATIENT_ID,ods_view_ddl_static_parse,static
V_EMR_ANES_AFTER_RECORD,SM.MED_OPERATION_MASTER,PATIENT_ID,SM.MED_ANESTHESIA_PLAN,PATIENT_ID,A.PATIENT_ID = E3.PATIENT_ID,ods_view_ddl_static_parse,static
V_EMR_ANES_AFTER_RECORD,SM.MED_OPERATION_MASTER,VISIT_ID,SM.MED_ANESTHESIA_PLAN,VISIT_ID,A.VISIT_ID = E3.VISIT_ID,ods_view_ddl_static_parse,static
V_EMR_ANES_AFTER_RECORD,SM.MED_OPERATION_MASTER,OPER_ID,SM.MED_ANESTHESIA_PLAN,OPER_ID,A.OPER_ID = E3.OPER_ID,ods_view_ddl_static_parse,static
V_EMR_ANES_AFTER_RECORD,SM.MED_OPERATION_MASTER,PATIENT_ID,HIS.OPERATION,PATIENT_ID,A.PATIENT_ID = O.PATIENT_ID,ods_view_ddl_static_parse,static
V_EMR_ANES_AFTER_RECORD,SM.MED_OPERATION_MASTER,VISIT_ID,HIS.OPERATION,VISIT_ID,A.VISIT_ID = O.VISIT_ID,ods_view_ddl_static_parse,static
V_EMR_ANES_AFTER_RECORD,SM.MED_OPERATION_MASTER,PATIENT_ID,HIS.PAT_VISIT,PATIENT_ID,A.PATIENT_ID = P.PATIENT_ID,ods_view_ddl_static_parse,static
V_EMR_ANES_AFTER_RECORD,SM.MED_OPERATION_MASTER,VISIT_ID,HIS.PAT_VISIT,VISIT_ID,A.VISIT_ID = P.VISIT_ID,ods_view_ddl_static_parse,static
V_EMR_ANES_AFTER_RECORD,SM.MED_OPERATION_MASTER,PATIENT_ID,HIS.PAT_MASTER_INDEX,PATIENT_ID,A.PATIENT_ID = PMI.PATIENT_ID,ods_view_ddl_static_parse,static
V_EMR_ANES_RECORD_MED,SM.MED_ANESTHESIA_EVENT,PATIENT_ID,SM.MED_OPERATION_MASTER,PATIENT_ID,MAE.PATIENT_ID = B.PATIENT_ID,ods_view_ddl_static_parse,static
V_EMR_ANES_RECORD_MED,SM.MED_ANESTHESIA_EVENT,VISIT_ID,SM.MED_OPERATION_MASTER,VISIT_ID,MAE.VISIT_ID = B.VISIT_ID,ods_view_ddl_static_parse,static
V_EMR_ANES_RECORD_MED,SM.MED_ANESTHESIA_EVENT,OPER_ID,SM.MED_OPERATION_MASTER,OPER_ID,MAE.OPER_ID = B.OPER_ID,ods_view_ddl_static_parse,static
V_EMR_ANES_RECORD_MED,HIS.PAT_VISIT,PATIENT_ID,SM.MED_OPERATION_MASTER,PATIENT_ID,V.PATIENT_ID = B.PATIENT_ID,ods_view_ddl_static_parse,static
V_EMR_ANES_RECORD_MED,HIS.PAT_VISIT,VISIT_ID,SM.MED_OPERATION_MASTER,VISIT_ID,V.VISIT_ID = B.VISIT_ID,ods_view_ddl_static_parse,static
V_EMR_BOFORE_OPERA_RECORD,HIS.DEPT_DICT,DEPT_CODE,HIS.PAT_VISIT,DEPT_ADMISSION_TO,HD.DEPT_CODE = P.DEPT_ADMISSION_TO,ods_view_ddl_static_parse,static
V_EMR_BOFORE_OPERA_RECORD,HIS.DEPT_DICT,DEPT_CODE,HIS.PAT_VISIT,DISCHARGE_WARD_CODE,HD.DEPT_CODE = P.DISCHARGE_WARD_CODE,ods_view_ddl_static_parse,static
V_EMR_BOFORE_OPERA_RECORD,CDA.CDA_DICTIONARY,院标名称,HIS.PAT_VISIT,BLOOD_TYPE,CD.院标名称 = P.BLOOD_TYPE,ods_view_ddl_static_parse,static
V_EMR_BOFORE_OPERA_RECORD,CDA.CDA_DICTIONARY,院标名称,HIS.PAT_VISIT,BLOOD_TYPE_RH,CD.院标名称 = P.BLOOD_TYPE_RH,ods_view_ddl_static_parse,static
V_EMR_BOFORE_OPERA_RECORD,CDA.CDA_DICTIONARY,院标名称,SM.MED_OPERATION_MASTER,DIAG_BEFORE_OPERATION,CD.院标名称 = A.DIAG_BEFORE_OPERATION,ods_view_ddl_static_parse,static
V_EMR_BOFORE_OPERA_RECORD,CDA.CDA_DICTIONARY,院标名称,SM.MED_ANESTHESIA_PLAN,OPERATION_NAME,CD.院标名称 = E3.OPERATION_NAME,ods_view_ddl_static_parse,static
V_EMR_BOFORE_OPERA_RECORD,CDA.CDA_DICTIONARY,院标名称,HIS.OPERATION,OPERATION_DESC,CD.院标名称 = O.OPERATION_DESC,ods_view_ddl_static_parse,static
V_EMR_BOFORE_OPERA_RECORD,CDA.CDA_DICTIONARY,院标名称,SM.MED_OPERATION_MASTER,OPERATION_NAME,CD.院标名称 = A.OPERATION_NAME,ods_view_ddl_static_parse,static
V_EMR_BOFORE_OPERA_RECORD,CDA.CDA_DICTIONARY,院标名称,HIS.OPERATION,ANAESTHESIA_METHOD,CD.院标名称 = O.ANAESTHESIA_METHOD,ods_view_ddl_static_parse,static
V_EMR_BOFORE_OPERA_RECORD,SM.MED_CUSTOM_DATA,PATIENT_ID,SM.MED_OPERATION_MASTER,PATIENT_ID,SQ.PATIENT_ID = A.PATIENT_ID,ods_view_ddl_static_parse,static
V_EMR_BOFORE_OPERA_RECORD,SM.MED_CUSTOM_DATA,VISIT_ID,SM.MED_OPERATION_MASTER,VISIT_ID,SQ.VISIT_ID = A.VISIT_ID,ods_view_ddl_static_parse,static
V_EMR_BOFORE_OPERA_RECORD,SM.MED_CUSTOM_DATA,OPER_ID,SM.MED_OPERATION_MASTER,OPER_ID,SQ.OPER_ID = A.OPER_ID,ods_view_ddl_static_parse,static
V_EMR_BOFORE_OPERA_RECORD,CDA.CDA_DICTIONARY,院标名称,SM.MED_ANESTHESIA_PLAN,ASA_GRADE,ZD.院标名称 = E3.ASA_GRADE,ods_view_ddl_static_parse,static
V_EMR_BOFORE_OPERA_RECORD,HIS.STAFF_DICT,EMP_NO,SM.MED_OPERATION_MASTER,ANESTHESIA_DOCTOR,SD.EMP_NO = A.ANESTHESIA_DOCTOR,ods_view_ddl_static_parse,static
V_EMR_BOFORE_OPERA_RECORD,SM.MED_OPERATION_MASTER,PATIENT_ID,SM.MED_OPERATION_SCHEDULE,PATIENT_ID,A.PATIENT_ID = A1.PATIENT_ID,ods_view_ddl_static_parse,static
V_EMR_BOFORE_OPERA_RECORD,SM.MED_OPERATION_MASTER,VISIT_ID,SM.MED_OPERATION_SCHEDULE,VISIT_ID,A.VISIT_ID = A1.VISIT_ID,ods_view_ddl_static_parse,static
V_EMR_BOFORE_OPERA_RECORD,SM.MED_OPERATION_MASTER,OPER_ID,SM.MED_OPERATION_SCHEDULE,OPER_ID,A.OPER_ID = A1.OPER_ID,ods_view_ddl_static_parse,static
V_EMR_BOFORE_OPERA_RECORD,SM.MED_OPERATION_MASTER,PATIENT_ID,SM.MED_PAT_MASTER_INDEX,PATIENT_ID,A.PATIENT_ID = B.PATIENT_ID,ods_view_ddl_static_parse,static
V_EMR_BOFORE_OPERA_RECORD,SM.MED_OPERATION_MASTER,PATIENT_ID,SM.MED_ANESTHESIA_PLAN,PATIENT_ID,A.PATIENT_ID = E3.PATIENT_ID,ods_view_ddl_static_parse,static
V_EMR_BOFORE_OPERA_RECORD,SM.MED_OPERATION_MASTER,VISIT_ID,SM.MED_ANESTHESIA_PLAN,VISIT_ID,A.VISIT_ID = E3.VISIT_ID,ods_view_ddl_static_parse,static
V_EMR_BOFORE_OPERA_RECORD,SM.MED_OPERATION_MASTER,OPER_ID,SM.MED_ANESTHESIA_PLAN,OPER_ID,A.OPER_ID = E3.OPER_ID,ods_view_ddl_static_parse,static
V_EMR_BOFORE_OPERA_RECORD,SM.MED_OPERATION_MASTER,PATIENT_ID,HIS.OPERATION,PATIENT_ID,A.PATIENT_ID = O.PATIENT_ID,ods_view_ddl_static_parse,static
V_EMR_BOFORE_OPERA_RECORD,SM.MED_OPERATION_MASTER,VISIT_ID,HIS.OPERATION,VISIT_ID,A.VISIT_ID = O.VISIT_ID,ods_view_ddl_static_parse,static
V_EMR_BOFORE_OPERA_RECORD,HIS.PAT_VISIT,PATIENT_ID,SM.MED_OPERATION_MASTER,PATIENT_ID,P.PATIENT_ID = A.PATIENT_ID,ods_view_ddl_static_parse,static
V_EMR_BOFORE_OPERA_RECORD,HIS.PAT_VISIT,VISIT_ID,SM.MED_OPERATION_MASTER,VISIT_ID,P.VISIT_ID = A.VISIT_ID,ods_view_ddl_static_parse,static
V_EMR_BOFORE_OPERA_RECORD,HIS.PAT_VISIT,PATIENT_ID,HIS.PAT_MASTER_INDEX,PATIENT_ID,P.PATIENT_ID = PMI.PATIENT_ID,ods_view_ddl_static_parse,static
V_EMR_CONSUMABLES,HIS.INP_BILL_DETAIL,PATIENT_ID,HIS.PAT_MASTER_INDEX,PATIENT_ID,B.PATIENT_ID = P.PATIENT_ID,ods_view_ddl_static_parse,static
V_EMR_CONSUMABLES,HIS.INP_BILL_DETAIL,PATIENT_ID,HIS.PAT_VISIT,PATIENT_ID,B.PATIENT_ID = V.PATIENT_ID,ods_view_ddl_static_parse,static
V_EMR_CONSUMABLES,HIS.INP_BILL_DETAIL,VISIT_ID,HIS.PAT_VISIT,VISIT_ID,B.VISIT_ID = V.VISIT_ID,ods_view_ddl_static_parse,static
V_EMR_CONSUMABLES,HIS.INP_BILL_DETAIL,DEPT_CODE,HIS.DEPT_DICT,DEPT_CODE,B.DEPT_CODE = D.DEPT_CODE,ods_view_ddl_static_parse,static
V_EMR_DEATH_RECORD,MTL.EPR_INPATIENT_DOCINDEX,UHID,MTL.EPR_INPATIENT,UHID,T.UHID = T1.UHID,ods_view_ddl_static_parse,static
V_EMR_DEATH_RECORD,HIS.PAT_VISIT,PATIENT_ID,HIS.PAT_MASTER_INDEX,PATIENT_ID,PV.PATIENT_ID = PMI.PATIENT_ID,ods_view_ddl_static_parse,static
V_EMR_DISCHARGE_RECORD,HIS.DEPT_DICT,DEPT_CODE,HIS.PAT_VISIT,DEPT_DISCHARGE_FROM,KS.DEPT_CODE = T.DEPT_DISCHARGE_FROM,ods_view_ddl_static_parse,static
V_EMR_DISCHARGE_RECORD,HIS.STAFF_DICT,EMP_NO,HIS.PAT_VISIT,ATTENDING_DOCTOR,SD.EMP_NO = T.ATTENDING_DOCTOR,ods_view_ddl_static_parse,static
V_EMR_DISCHARGE_RECORD,UNKNOWN.DOC_REGISTER_EMP_MATCH,EMP_NO,HIS.PAT_VISIT,ATTENDING_DOCTOR,YG.EMP_NO = T.ATTENDING_DOCTOR,ods_view_ddl_static_parse,static
V_EMR_DISCHARGE_RECORD,HIS.PATS_IN_HOSPITAL,PATIENT_ID,HIS.PAT_VISIT,PATIENT_ID,AA.PATIENT_ID = T.PATIENT_ID,ods_view_ddl_static_parse,static
V_EMR_DISCHARGE_RECORD,HIS.PATS_IN_HOSPITAL,VISIT_ID,HIS.PAT_VISIT,VISIT_ID,AA.VISIT_ID = T.VISIT_ID,ods_view_ddl_static_parse,static
V_EMR_DISCHARGE_RECORD,HIS.PAT_VISIT,PATIENT_ID,HIS.PAT_MASTER_INDEX,PATIENT_ID,T.PATIENT_ID = T1.PATIENT_ID,ods_view_ddl_static_parse,static
V_EMR_DISCHARGE_RECORD,HIS.PAT_VISIT,PATIENT_ID,HIS.DIAGNOSIS,PATIENT_ID,T.PATIENT_ID = T2.PATIENT_ID,ods_view_ddl_static_parse,static
V_EMR_DISCHARGE_RECORD,HIS.PAT_VISIT,VISIT_ID,HIS.DIAGNOSIS,VISIT_ID,T.VISIT_ID = T2.VISIT_ID,ods_view_ddl_static_parse,static
V_EMR_DISCHARGE_RECORD,MTL.EPR_INPATIENT_DOCINDEX,P_INPATIENT_NO,HIS.PAT_MASTER_INDEX,INP_NO,T3.P_INPATIENT_NO = T1.INP_NO,ods_view_ddl_static_parse,static
V_EMR_DISCHARGE_RECORD,MTL.EPR_INPATIENT_DOCINDEX,P_INPATIENT_TIMES,HIS.PAT_VISIT,VISIT_ID,T3.P_INPATIENT_TIMES = T.VISIT_ID,ods_view_ddl_static_parse,static
V_EMR_DISCHARGE_RECORD,MTL.EPR_INPATIENT_DOCINDEX,UHID,MTL.EPR_INPATIENT,UHID,T3.UHID = T4.UHID,ods_view_ddl_static_parse,static
V_EMR_DISCHARGE_RECORD,MTL.EMRSD_CONTENT,UHID,MTL.EPR_INPATIENT_DOCINDEX,UHID,T5.UHID = T3.UHID,ods_view_ddl_static_parse,static
V_EMR_DISCHARGE_RECORD,MTL.EMRSD_CONTENT,段落编号,MTL.EPR_INPATIENT,ID,T5.段落编号 = T4.ID,ods_view_ddl_static_parse,static
V_EMR_DOC_ORDER_CHECK,HIS.DEPT_DICT,DEPT_CODE,HIS.ORDERS,ORDERING_DEPT,KS.DEPT_CODE = T.ORDERING_DEPT,ods_view_ddl_static_parse,static
V_EMR_DOC_ORDER_CHECK,HIS.STAFF_DICT,EMP_NO,HIS.ORDERS,DOCTOR_USER,SD.EMP_NO = T.DOCTOR_USER,ods_view_ddl_static_parse,static
V_EMR_DOC_ORDER_CHECK,HIS.DEPT_DICT,DEPT_CODE,HIS.ORDERS,EXEC_DEPT_CODE,KS.DEPT_CODE = T.EXEC_DEPT_CODE,ods_view_ddl_static_parse,static
V_EMR_DOC_ORDER_CHECK,HIS.STAFF_DICT,EMP_NO,HIS.ORDERS,NURSE_USER,SD.EMP_NO = T.NURSE_USER,ods_view_ddl_static_parse,static
V_EMR_DOC_ORDER_CHECK,HIS.STAFF_DICT,EMP_NO,HIS.ORDERS,STOP_DOCTOR_USER,SD.EMP_NO = T.STOP_DOCTOR_USER,ods_view_ddl_static_parse,static
V_EMR_DOC_ORDER_CHECK,CDA.CDA_DICTIONARY,院标编码,HIS.ORDERS,ORDER_CLASS,CD.院标编码 = T.ORDER_CLASS,ods_view_ddl_static_parse,static
V_EMR_DOC_ORDER_CHECK,UNKNOWN.DOC_REGISTER_EMP_MATCH,EMP_NO,HIS.ORDERS,DOCTOR_USER,YG.EMP_NO = T.DOCTOR_USER,ods_view_ddl_static_parse,static
V_EMR_DOC_ORDER_CHECK,HIS.ORDERS,PATIENT_ID,HIS.PAT_MASTER_INDEX,PATIENT_ID,T.PATIENT_ID = T2.PATIENT_ID,ods_view_ddl_static_parse,static
V_EMR_DOC_ORDER_CHECK,HIS.ORDERS,PATIENT_ID,HIS.PAT_VISIT,PATIENT_ID,T.PATIENT_ID = PV.PATIENT_ID,ods_view_ddl_static_parse,static
V_EMR_DOC_ORDER_CHECK,HIS.ORDERS,VISIT_ID,HIS.PAT_VISIT,VISIT_ID,T.VISIT_ID = PV.VISIT_ID,ods_view_ddl_static_parse,static
V_EMR_DOC_ORDER_DRUG,CDA.CDA_DICTIONARY,院标编码,UNKNOWN.CDA_VALUE_DOMAIN_MAP,ORDER_CLASS,CD.院标编码 = T.ORDER_CLASS,ods_view_ddl_static_parse,static
V_EMR_DOC_ORDER_DRUG,HIS.MED_DICT_BASEINFO,PHY_CLASS,PORTAL_USER.PORTAL_SYS_DICT,DICT_CODE,M.PHY_CLASS = P.DICT_CODE,ods_view_ddl_static_parse,static
V_EMR_DOC_ORDER_DRUG,CDA.CDA_DICTIONARY,院标名称,UNKNOWN.CDA_VALUE_DOMAIN_MAP,ADMINISTRATION,ZD.院标名称 = T.ADMINISTRATION,ods_view_ddl_static_parse,static
V_EMR_DOC_ORDER_DRUG,HIS.DEPT_DICT,DEPT_CODE,UNKNOWN.CDA_VALUE_DOMAIN_MAP,ORDERING_DEPT,KS.DEPT_CODE = T.ORDERING_DEPT,ods_view_ddl_static_parse,static
V_EMR_DOC_ORDER_DRUG,HIS.STAFF_DICT,EMP_NO,UNKNOWN.CDA_VALUE_DOMAIN_MAP,DOCTOR_USER,SD.EMP_NO = T.DOCTOR_USER,ods_view_ddl_static_parse,static
V_EMR_DOC_ORDER_DRUG,HIS.STAFF_DICT,EMP_NO,UNKNOWN.CDA_VALUE_DOMAIN_MAP,NURSE_USER,SD.EMP_NO = T.NURSE_USER,ods_view_ddl_static_parse,static
V_EMR_DOC_ORDER_DRUG,UNKNOWN.DOC_REGISTER_EMP_MATCH,EMP_NO,UNKNOWN.CDA_VALUE_DOMAIN_MAP,DOCTOR_USER,YG.EMP_NO = T.DOCTOR_USER,ods_view_ddl_static_parse,static
V_EMR_DOC_ORDER_DRUG,UNKNOWN.CDA_VALUE_DOMAIN_MAP,PATIENT_ID,HIS.PAT_MASTER_INDEX,PATIENT_ID,T.PATIENT_ID = T2.PATIENT_ID,ods_view_ddl_static_parse,static
V_EMR_DOC_ORDER_DRUG,HIS.MED_DICT_BASEINFO,DRUG_ID,UNKNOWN.CDA_VALUE_DOMAIN_MAP,ORDER_CODE,M.DRUG_ID = T.ORDER_CODE,ods_view_ddl_static_parse,static
V_EMR_DOC_ORDER_DRUG,UNKNOWN.CDA_VALUE_DOMAIN_MAP,PATIENT_ID,HIS.PAT_VISIT,PATIENT_ID,T.PATIENT_ID = PV.PATIENT_ID,ods_view_ddl_static_parse,static
V_EMR_DOC_ORDER_DRUG,UNKNOWN.CDA_VALUE_DOMAIN_MAP,VISIT_ID,HIS.PAT_VISIT,VISIT_ID,T.VISIT_ID = PV.VISIT_ID,ods_view_ddl_static_parse,static
V_EMR_HOS_CHANGE_MAJOR_RECORD,MTL.EPR_INPATIENT_DOCINDEX,P_INPATIENT_NO,HIS.PAT_MASTER_INDEX,INP_NO,T.P_INPATIENT_NO = TT.INP_NO,ods_view_ddl_static_parse,static
V_EMR_HOS_CHANGE_MAJOR_RECORD,HIS.PAT_VISIT,PATIENT_ID,HIS.PAT_MASTER_INDEX,PATIENT_ID,PV.PATIENT_ID = TT.PATIENT_ID,ods_view_ddl_static_parse,static
V_EMR_HOS_CHANGE_MAJOR_RECORD,HIS.PAT_VISIT,VISIT_ID,MTL.EPR_INPATIENT_DOCINDEX,P_INPATIENT_TIMES,PV.VISIT_ID = T.P_INPATIENT_TIMES,ods_view_ddl_static_parse,static
V_EMR_HOS_CHANGE_MAJOR_RECORD,MTL.EPR_INPATIENT_DOCINDEX,UHID,MTL.EPR_INPATIENT,UHID,T.UHID = T1.UHID,ods_view_ddl_static_parse,static
V_EMR_HOS_CHANGE_MAJOR_RECORD,MTL.EMRSD42,段落编号,MTL.EPR_INPATIENT,ID,T3.段落编号 = T1.ID,ods_view_ddl_static_parse,static
V_EMR_HOS_CHANGE_MAJOR_RECORD,MTL.EMRSD_CONTENT,UHID,MTL.EPR_INPATIENT_DOCINDEX,UHID,T4.UHID = T.UHID,ods_view_ddl_static_parse,static
V_EMR_HOS_CHANGE_MAJOR_RECORD,MTL.EMRSD_CONTENT,段落编号,MTL.EPR_INPATIENT,ID,T4.段落编号 = T1.ID,ods_view_ddl_static_parse,static
V_EMR_HOS_CHANGE_MAJOR_RECORD,HIS.DIAGNOSIS,PATIENT_ID,HIS.PAT_MASTER_INDEX,PATIENT_ID,D.PATIENT_ID = TT.PATIENT_ID,ods_view_ddl_static_parse,static
V_EMR_HOS_CHANGE_MAJOR_RECORD,HIS.DIAGNOSIS,VISIT_ID,MTL.EPR_INPATIENT_DOCINDEX,P_INPATIENT_TIMES,D.VISIT_ID = T.P_INPATIENT_TIMES,ods_view_ddl_static_parse,static
V_EMR_HOS_CONSUL_RECORD,HIS.STAFF_DICT,EMP_NO,HIS.CONSULTATION_DOCTOR_MASTER,CONSULTATION_APPLY_DOCTOR,YG.EMP_NO = T.CONSULTATION_APPLY_DOCTOR,ods_view_ddl_static_parse,static
V_EMR_HOS_CONSUL_RECORD,HIS.DEPT_DICT,DEPT_CODE,HIS.CONSULTATION_DOCTOR_MASTER,CONSULTATION_DEPT,KS.DEPT_CODE = T.CONSULTATION_DEPT,ods_view_ddl_static_parse,static
V_EMR_HOS_CONSUL_RECORD,HIS.STAFF_DICT,EMP_NO,HIS.CONSULTATION_DOCTOR_DETAIL,CONSULTATION_DOCTOR,YG.EMP_NO = T1.CONSULTATION_DOCTOR,ods_view_ddl_static_parse,static
V_EMR_HOS_CONSUL_RECORD,HIS.DEPT_DICT,DEPT_CODE,HIS.CONSULTATION_DOCTOR_DETAIL,CONSULTATION_DEPT,KS.DEPT_CODE = T1.CONSULTATION_DEPT,ods_view_ddl_static_parse,static
V_EMR_HOS_CONSUL_RECORD,HIS.CONSULTATION_DOCTOR_MASTER,CONSULTATION_ID,HIS.CONSULTATION_DOCTOR_DETAIL,CONSULTATION_ID,T.CONSULTATION_ID = T1.CONSULTATION_ID,ods_view_ddl_static_parse,static
V_EMR_HOS_CONSUL_RECORD,HIS.CONSULTATION_DOCTOR_MASTER,PATIENT_ID,HIS.PAT_VISIT,PATIENT_ID,T.PATIENT_ID = T2.PATIENT_ID,ods_view_ddl_static_parse,static
V_EMR_HOS_CONSUL_RECORD,HIS.CONSULTATION_DOCTOR_MASTER,VISIT_ID,HIS.PAT_VISIT,VISIT_ID,T.VISIT_ID = T2.VISIT_ID,ods_view_ddl_static_parse,static
V_EMR_HOS_DIFFIC_CASE_DISCUSS,HIS.DEPT_DICT,DEPT_CODE,MTL.EPR_INPATIENT_DOCINDEX,P_DEPT_CODE,KS.DEPT_CODE = T.P_DEPT_CODE,ods_view_ddl_static_parse,static
V_EMR_HOS_DIFFIC_CASE_DISCUSS,HIS.STAFF_DICT,EMP_NO,HIS.PAT_VISIT,ATTENDING_DOCTOR,SD.EMP_NO = TTT.ATTENDING_DOCTOR,ods_view_ddl_static_parse,static
V_EMR_HOS_DIFFIC_CASE_DISCUSS,HIS.STAFF_DICT,EMP_NO,HIS.PAT_VISIT,DIRECTOR,SD.EMP_NO = TTT.DIRECTOR,ods_view_ddl_static_parse,static
V_EMR_HOS_DIFFIC_CASE_DISCUSS,HIS.PAT_MASTER_INDEX,INP_NO,MTL.EPR_INPATIENT_DOCINDEX,P_INPATIENT_NO,TT.INP_NO = T.P_INPATIENT_NO,ods_view_ddl_static_parse,static
V_EMR_HOS_DIFFIC_CASE_DISCUSS,HIS.PAT_MASTER_INDEX,PATIENT_ID,HIS.PAT_VISIT,PATIENT_ID,TT.PATIENT_ID = TTT.PATIENT_ID,ods_view_ddl_static_parse,static
V_EMR_HOS_DIFFIC_CASE_DISCUSS,MTL.EPR_INPATIENT_DOCINDEX,P_INPATIENT_TIMES,HIS.PAT_VISIT,VISIT_ID,T.P_INPATIENT_TIMES = TTT.VISIT_ID,ods_view_ddl_static_parse,static
V_EMR_HOS_DIFFIC_CASE_DISCUSS,MTL.EPR_INPATIENT_DOCINDEX,UHID,MTL.EPR_INPATIENT,UHID,T.UHID = T1.UHID,ods_view_ddl_static_parse,static
