source_db,source_owner,table_name,full_name,domain,table_role,include_status,exclude_reason,include_note,num_rows_stats,column_count,primary_key,ods_same_name_covered,ods_field_coverage_ratio
10.10.10.15:1521/his,MEDREC,OPERATION_1,MEDREC.OPERATION_1,手术,candidate,candidate,,非核心表，保留候选,161744,20,PATIENT_ID+VISIT_ID+OPERATION_NO,false,0
10.10.10.15:1521/his,MEDREC,OPERATION_BK,MEDREC.OPERATION_BK,手术,excluded,excluded,临时/备份/测试表，第一版排除,,444936,21,,false,0
10.10.10.15:1521/his,MEDREC,OPER_SETTLE_CARD,MEDREC.OPER_SETTLE_CARD,费用,candidate,candidate,,非核心表，保留候选,0,18,OPERATOR+START_DATE+END_DATE,false,0
10.10.10.15:1521/his,MEDREC,PATIENT_CARD_INFO,MEDREC.PATIENT_CARD_INFO,住院/病案主线,candidate,candidate,,非核心表，保留候选,0,13,CARD_NO,false,0
10.10.10.15:1521/his,MEDREC,PAT_ICU_RECORD,MEDREC.PAT_ICU_RECORD,住院/病案主线,candidate,candidate,,非核心表，保留候选,4539,7,,false,0
10.10.10.15:1521/his,MEDREC,PAT_MASTER_INDEX,MEDREC.PAT_MASTER_INDEX,患者就诊,core_fact,included,,核心业务事实/主线表,1905243,113,PATIENT_ID,true,1.0
10.10.10.15:1521/his,MEDREC,PAT_MASTER_INDEX_COPY1,MEDREC.PAT_MASTER_INDEX_COPY1,患者就诊,excluded,excluded,临时/备份/测试表，第一版排除,,0,113,PATIENT_ID,false,
10.10.10.15:1521/his,MEDREC,PAT_MASTER_RENAME_LOG,MEDREC.PAT_MASTER_RENAME_LOG,患者就诊,excluded,excluded,日志类表，用户确认第一版排除,,11535,9,ENTER_DATE+PATIENT_ID,true,1.0
10.10.10.15:1521/his,MEDREC,PAT_VISIT,MEDREC.PAT_VISIT,患者就诊,core_fact,included,,核心业务事实/主线表,574677,268,PATIENT_ID+VISIT_ID,true,1.0
10.10.10.15:1521/his,MEDREC,PAT_VISIT_ATTACHED,MEDREC.PAT_VISIT_ATTACHED,患者就诊,candidate,candidate,,非核心表，保留候选,0,6,,false,0
10.10.10.15:1521/his,MEDREC,PAT_VISIT_BACKUP2025,MEDREC.PAT_VISIT_BACKUP2025,患者就诊,excluded,excluded,临时/备份/测试表，第一版排除,,3,267,,false,0
10.10.10.15:1521/his,MEDREC,PAT_VISIT_BACKUP2026_0114,MEDREC.PAT_VISIT_BACKUP2026_0114,患者就诊,excluded,excluded,临时/备份/测试表，第一版排除,,2,269,,false,0
10.10.10.15:1521/his,MEDREC,PAT_VISIT_BIS,MEDREC.PAT_VISIT_BIS,患者就诊,candidate,candidate,,非核心表，保留候选,5378,8,PATIENT_ID+VISIT_ID,false,0
10.10.10.15:1521/his,MEDREC,PAT_VISIT_CANCEL,MEDREC.PAT_VISIT_CANCEL,患者就诊,candidate,candidate,,非核心表，保留候选,3922,7,,false,0
10.10.10.15:1521/his,MEDREC,PAT_VISIT_EXTEND,MEDREC.PAT_VISIT_EXTEND,患者就诊,candidate,candidate,,非核心表，保留候选,28608,9,,false,0
10.10.10.15:1521/his,MEDREC,PAT_VISIT_INSURE,MEDREC.PAT_VISIT_INSURE,患者就诊,candidate,candidate,,非核心表，保留候选,1,5,PATIENT_ID+VISIT_ID,false,0
10.10.10.15:1521/his,MEDREC,PAT_VISIT_NEW,MEDREC.PAT_VISIT_NEW,患者就诊,candidate,candidate,,非核心表，保留候选,214217,12,PATIENT_ID+VISIT_ID,false,0
10.10.10.15:1521/his,MEDREC,PAT_VISIT_NEW_BACKUP2026_0114,MEDREC.PAT_VISIT_NEW_BACKUP2026_0114,患者就诊,excluded,excluded,临时/备份/测试表，第一版排除,,2,12,,false,0
10.10.10.15:1521/his,MEDREC,PAT_VISIT_PDF,MEDREC.PAT_VISIT_PDF,患者就诊,candidate,candidate,,非核心表，保留候选,0,9,PATIENT_ID+VISIT_ID,false,0
10.10.10.15:1521/his,MEDREC,PAT_VISIT_PDF_DETAIL,MEDREC.PAT_VISIT_PDF_DETAIL,患者就诊,candidate,candidate,,非核心表，保留候选,5,13,PATIENT_ID+VISIT_ID+PDF_FILE+CREATE_DATE,false,0
10.10.10.15:1521/his,MEDREC,PAT_VISIT_TEMP,MEDREC.PAT_VISIT_TEMP,患者就诊,excluded,excluded,临时/备份/测试表，第一版排除,,5268,10,,false,0
10.10.10.15:1521/his,MEDREC,PERSON,MEDREC.PERSON,住院/病案主线,candidate,candidate,,非核心表，保留候选,0,3,ID,false,0
10.10.10.15:1521/his,MEDREC,PMI_MERGED_LOG,MEDREC.PMI_MERGED_LOG,住院/病案主线,excluded,excluded,日志类表，用户确认第一版排除,,5,4,PID_MERGED+PID_RETAINED+MERGED_DATE,false,0
10.10.10.15:1521/his,MEDREC,STAT_DEPT_DICT,MEDREC.STAT_DEPT_DICT,组织人员,dimension,included,,基础字典/维表,166,5,STAT_DEPT_CODE,false,0
10.10.10.15:1521/his,MEDREC,STAT_DEPT_VS_HIS_DEPT,MEDREC.STAT_DEPT_VS_HIS_DEPT,组织人员,dimension,included,,基础字典/维表,0,3,STAT_DEPT_CODE+DEPT_CODE,false,0
10.10.10.15:1521/his,MEDREC,STAT_ICU_VS_HIS_ICU,MEDREC.STAT_ICU_VS_HIS_ICU,住院/病案主线,candidate,candidate,,非核心表，保留候选,0,2,STAT_DEPT_CODE+DEPT_CODE,false,0
10.10.10.15:1521/his,MEDREC,STAT_OCCUPATION_DICT,MEDREC.STAT_OCCUPATION_DICT,字典,dimension,included,,基础字典/维表,71,5,,false,0
10.10.10.15:1521/his,MEDREC,STAT_SINGLE_DIAGNOSIS,MEDREC.STAT_SINGLE_DIAGNOSIS,诊断,candidate,candidate,,非核心表，保留候选,0,2,DIAGNOSIS_CODE,false,0
10.10.10.15:1521/his,MEDREC,STAT_VS_CHARGE_TYPE,MEDREC.STAT_VS_CHARGE_TYPE,费用,candidate,candidate,,非核心表，保留候选,16,9,STAT_CODE+CHARGE_CODE,true,1.0
10.10.10.15:1521/his,MEDREC,STAT_VS_CHARGE_TYPE_NEW,MEDREC.STAT_VS_CHARGE_TYPE_NEW,费用,candidate,candidate,,非核心表，保留候选,20,5,STAT_CODE+CHARGE_CODE,false,0
10.10.10.15:1521/his,MEDREC,STAT_VS_HIS_ANAESTHESIA,MEDREC.STAT_VS_HIS_ANAESTHESIA,住院/病案主线,candidate,candidate,,非核心表，保留候选,0,2,STAT_CODE+ANAESTHESIA_CODE,false,0
10.10.10.15:1521/his,MEDREC,STAT_VS_HIS_DISCHARGE,MEDREC.STAT_VS_HIS_DISCHARGE,费用,candidate,candidate,,非核心表，保留候选,0,2,STAT_CODE+DISCHARGE_CODE,false,0
10.10.10.15:1521/his,MEDREC,STAT_VS_HIS_RELATION,MEDREC.STAT_VS_HIS_RELATION,住院/病案主线,candidate,candidate,,非核心表，保留候选,0,2,STAT_CODE+RELATION_CODE,false,0
10.10.10.15:1521/his,MEDREC,TONGREN_PAT_VISIT,MEDREC.TONGREN_PAT_VISIT,患者就诊,candidate,candidate,,非核心表，保留候选,0,3,INP_NO+VISIT_ID,false,0
10.10.10.15:1521/his,MEDREC,TRANSFER,MEDREC.TRANSFER,住院/病案主线,candidate,candidate,,非核心表，保留候选,612266,13,PATIENT_ID+VISIT_ID+ADMISSION_DATE_TIME,false,0
10.10.10.15:1521/his,MEDREC,TRANSFER_BACKUP2025,MEDREC.TRANSFER_BACKUP2025,住院/病案主线,excluded,excluded,临时/备份/测试表，第一版排除,,7,13,,false,0
10.10.10.15:1521/his,MEDREC,TRANSFER_C0525325,MEDREC.TRANSFER_C0525325,住院/病案主线,candidate,candidate,,非核心表，保留候选,6,13,,false,0
10.10.10.15:1521/his,MEDREC,TRANSFER_VS_HLHT,MEDREC.TRANSFER_VS_HLHT,住院/病案主线,candidate,candidate,,非核心表，保留候选,40172,6,PATIENT_ID+VISIT_ID+DISCHARGE_DATE_TIME,false,0
10.10.10.15:1521/his,MEDREC,USER_COOKIE,MEDREC.USER_COOKIE,组织人员,dimension,included,,基础字典/维表,0,4,ID,false,0
10.10.10.15:1521/his,MEDREC,WARDBED_TRANS,MEDREC.WARDBED_TRANS,组织人员,dimension,included,,基础字典/维表,19511,14,,false,0
10.10.10.15:1521/his,MEDREC,WARD_TRANSFER,MEDREC.WARD_TRANSFER,组织人员,dimension,included,,基础字典/维表,249276,16,PATIENT_ID+VISIT_ID+ADMISSION_DATE_TIME+WARD_STAYED+BED_NO,true,1.0
10.10.10.15:1521/his,MEDREC,ZLKM_VS_HIS,MEDREC.ZLKM_VS_HIS,住院/病案主线,candidate,candidate,,非核心表，保留候选,0,3,ZLKM_CODE+HIS_CODE,false,0
10.10.10.15:1521/his,MEDREC,ZY_VS_HIS,MEDREC.ZY_VS_HIS,住院/病案主线,candidate,candidate,,非核心表，保留候选,0,6,HIS_CODE+ZY_CODE,false,0
10.10.10.15:1521/his,MEDREC,结果,MEDREC.结果,住院/病案主线,candidate,candidate,,非核心表，保留候选,43682,10,,false,0
10.10.10.15:1521/his,ORDADM,CEQ$ORDERS,ORDADM.CEQ$ORDERS,医嘱,candidate,candidate,,非核心表，保留候选,0,58,,false,0
10.10.10.15:1521/his,ORDADM,CLG$ORDERS,ORDADM.CLG$ORDERS,医嘱,candidate,candidate,,非核心表，保留候选,0,6,,false,0
10.10.10.15:1521/his,ORDADM,CONSULTATION_DOCTOR_DETAIL,ORDADM.CONSULTATION_DOCTOR_DETAIL,组织人员,dimension,included,,基础字典/维表,459770,16,CONSULTATION_ID+SUB_ID,true,1.0
10.10.10.15:1521/his,ORDADM,CONSULTATION_DOCTOR_MASTER,ORDADM.CONSULTATION_DOCTOR_MASTER,组织人员,dimension,included,,基础字典/维表,460510,18,CONSULTATION_ID,true,1.0
10.10.10.15:1521/his,ORDADM,CONSULTATION_DOCTOR_RECORD,ORDADM.CONSULTATION_DOCTOR_RECORD,组织人员,dimension,included,,基础字典/维表,191,10,ID,false,0
10.10.10.15:1521/his,ORDADM,CONSULTATION_MDT_DETAIL,ORDADM.CONSULTATION_MDT_DETAIL,医嘱,candidate,candidate,,非核心表，保留候选,9,14,MASTER_ID+SUB_ID,true,1.0
10.10.10.15:1521/his,ORDADM,CONSULTATION_MDT_MASTER,ORDADM.CONSULTATION_MDT_MASTER,医嘱,candidate,candidate,,非核心表，保留候选,7,14,ID,true,1.0
10.10.10.15:1521/his,ORDADM,CURE_APPOINTS,ORDADM.CURE_APPOINTS,医嘱,candidate,candidate,,非核心表，保留候选,0,14,APPOINTS_ID,false,0
10.10.10.15:1521/his,ORDADM,CURE_PROJECT,ORDADM.CURE_PROJECT,医嘱,candidate,candidate,,非核心表，保留候选,0,8,CURE_ID,false,0
10.10.10.15:1521/his,ORDADM,CURE_REPORT,ORDADM.CURE_REPORT,检查,candidate,candidate,,非核心表，保留候选,0,8,CURE_ID,false,0
10.10.10.15:1521/his,ORDADM,CVR$ORDERS,ORDADM.CVR$ORDERS,医嘱,candidate,candidate,,非核心表，保留候选,0,6,,false,0
10.10.10.15:1521/his,ORDADM,DOCTOR_ORDERS,ORDADM.DOCTOR_ORDERS,医嘱,candidate,candidate,,非核心表，保留候选,0,33,PATIENT_ID+VISIT_ID+ORDER_NO+ORDER_SUB_NO,false,0
10.10.10.15:1521/his,ORDADM,GROUP_ORDER_ITEMS,ORDADM.GROUP_ORDER_ITEMS,医嘱,candidate,candidate,,非核心表，保留候选,78033,22,GROUP_ORDER_ID+ITEM_NO+ITEM_SUB_NO,false,0
10.10.10.15:1521/his,ORDADM,GROUP_ORDER_MASTER,ORDADM.GROUP_ORDER_MASTER,医嘱,candidate,candidate,,非核心表，保留候选,11191,10,GROUP_ORDER_ID,false,0
10.10.10.15:1521/his,ORDADM,GROUP_ORDER_MASTER_COPY1,ORDADM.GROUP_ORDER_MASTER_COPY1,医嘱,excluded,excluded,临时/备份/测试表，第一版排除,,7041,10,GROUP_ORDER_ID,false,
10.10.10.15:1521/his,ORDADM,GROUP_ORDER_SELECTION,ORDADM.GROUP_ORDER_SELECTION,医嘱,candidate,candidate,,非核心表，保留候选,3255,2,USER_NAME+GROUP_ORDER_ID,false,0
10.10.10.15:1521/his,ORDADM,ORDERS,ORDADM.ORDERS,医嘱,core_fact,included,,核心业务事实/主线表,41033928,88,,true,1.0
10.10.10.15:1521/his,ORDADM,ORDERS_ANTI_DRUG,ORDADM.ORDERS_ANTI_DRUG,医嘱,candidate,candidate,,非核心表，保留候选,561709,37,PATIENT_ID+VISIT_ID+ORDER_NO+ORDER_SUB_NO,false,0
10.10.10.15:1521/his,ORDADM,ORDERS_ANTI_GERM_DICT,ORDADM.ORDERS_ANTI_GERM_DICT,医嘱,dimension,included,,基础字典/维表,97,4,,false,0
10.10.10.15:1521/his,ORDADM,ORDERS_ANTI_USE_DESC_DICT,ORDADM.ORDERS_ANTI_USE_DESC_DICT,医嘱,dimension,included,,基础字典/维表,129,4,,false,0
10.10.10.15:1521/his,ORDADM,ORDERS_BACKUP2025,ORDADM.ORDERS_BACKUP2025,医嘱,excluded,excluded,临时/备份/测试表，第一版排除,,65,85,,false,0
10.10.10.15:1521/his,ORDADM,ORDERS_BK,ORDADM.ORDERS_BK,医嘱,excluded,excluded,临时/备份/测试表，第一版排除,,0,63,,false,0
10.10.10.15:1521/his,ORDADM,ORDERS_BK_PT,ORDADM.ORDERS_BK_PT,医嘱,excluded,excluded,临时/备份/测试表，第一版排除,,3789,69,PATIENT_ID+VISIT_ID+ORDER_NO+ORDER_SUB_NO,false,0
10.10.10.15:1521/his,ORDADM,ORDERS_C0525325,ORDADM.ORDERS_C0525325,医嘱,candidate,candidate,,非核心表，保留候选,16,85,,false,0
10.10.10.15:1521/his,ORDADM,ORDERS_CANCEL,ORDADM.ORDERS_CANCEL,医嘱,candidate,candidate,,非核心表，保留候选,7361,63,,false,0
10.10.10.15:1521/his,ORDADM,ORDERS_CHANGE_LOG,ORDADM.ORDERS_CHANGE_LOG,医嘱,excluded,excluded,日志类表，用户确认第一版排除,,104,7,,false,0
10.10.10.15:1521/his,ORDADM,ORDERS_COSTS,ORDADM.ORDERS_COSTS,医嘱,core_fact,included,,核心业务事实/主线表,50050341,26,PATIENT_ID+VISIT_ID+ORDER_NO+ITEM_NO,false,0
10.10.10.15:1521/his,ORDADM,ORDERS_COSTS_BACKUP2025,ORDADM.ORDERS_COSTS_BACKUP2025,医嘱,excluded,excluded,临时/备份/测试表，第一版排除,,49,26,,false,0
10.10.10.15:1521/his,ORDADM,ORDERS_COSTS_BK,ORDADM.ORDERS_COSTS_BK,医嘱,excluded,excluded,临时/备份/测试表，第一版排除,,77,18,,false,0
10.10.10.15:1521/his,ORDADM,ORDERS_COSTS_C0525325,ORDADM.ORDERS_COSTS_C0525325,医嘱,candidate,candidate,,非核心表，保留候选,0,26,,false,0
10.10.10.15:1521/his,ORDADM,ORDERS_COSTS_CANCEL,ORDADM.ORDERS_COSTS_CANCEL,医嘱,candidate,candidate,,非核心表，保留候选,3205,21,PATIENT_ID+VISIT_ID+ORDER_NO+ITEM_NO,false,0
10.10.10.15:1521/his,ORDADM,ORDERS_COSTS_TEST,ORDADM.ORDERS_COSTS_TEST,医嘱,candidate,candidate,,非核心表，保留候选,0,25,PATIENT_ID+VISIT_ID+ORDER_NO+ITEM_NO,true,1.0
10.10.10.15:1521/his,ORDADM,ORDERS_EXECUTE,ORDADM.ORDERS_EXECUTE,医嘱,candidate,candidate,,非核心表，保留候选,722,31,CONVERSION_DATE_TIME+PATIENT_ID+VISIT_ID+ORDER_NO+ORDER_SUB_NO+ORDERS_PERFORM_SCHEDULE,false,0
10.10.10.15:1521/his,ORDADM,ORDERS_EXECUTE_DETAILS,ORDADM.ORDERS_EXECUTE_DETAILS,医嘱,execution_fact,included,,医嘱执行事实，已样本验证,42747067,30,PATIENT_ID+VISIT_ID+ORDER_NO+ORDER_SUB_NO+EXEC_DATE_TIME,false,0
10.10.10.15:1521/his,ORDADM,ORDERS_EXECUTE_DETAILSC0525325,ORDADM.ORDERS_EXECUTE_DETAILSC0525325,医嘱,candidate,candidate,,非核心表，保留候选,3,30,,false,0
10.10.10.15:1521/his,ORDADM,ORDERS_EXECUTE_DETAILS_TEST,ORDADM.ORDERS_EXECUTE_DETAILS_TEST,医嘱,candidate,candidate,,非核心表，保留候选,1380064,30,,true,1.0
10.10.10.15:1521/his,ORDADM,ORDERS_LIMIT_OPER_DRUGLIST,ORDADM.ORDERS_LIMIT_OPER_DRUGLIST,医嘱,candidate,candidate,,非核心表，保留候选,17,2,INCISION+ALLOWDRUGNAME,false,0
10.10.10.15:1521/his,ORDADM,ORDERS_SHEET_IMAGE,ORDADM.ORDERS_SHEET_IMAGE,医嘱,candidate,candidate,,非核心表，保留候选,39997399,10,PATIENT_ID+VISIT_ID+ORDER_SHEET_TYPE+PAGE_NO+LINE_NO,false,0
10.10.10.15:1521/his,ORDADM,ORDERS_SPECIAL_ANTI_REQUEST,ORDADM.ORDERS_SPECIAL_ANTI_REQUEST,医嘱,candidate,candidate,,非核心表，保留候选,21,2,,false,0
10.10.10.15:1521/his,ORDADM,ORDERS_TEST,ORDADM.ORDERS_TEST,医嘱,candidate,candidate,,非核心表，保留候选,0,84,PATIENT_ID+VISIT_ID+ORDER_NO+ORDER_SUB_NO,true,1.0
10.10.10.15:1521/his,ORDADM,ORDER_BILLING_LOG,ORDADM.ORDER_BILLING_LOG,医嘱,excluded,excluded,日志类表，用户确认第一版排除,,0,17,ID,true,1.0
10.10.10.15:1521/his,ORDADM,ORDER_BILLING_LOG_TEST,ORDADM.ORDER_BILLING_LOG_TEST,医嘱,excluded,excluded,日志类表，用户确认第一版排除,,1790818,17,ID,true,1.0
10.10.10.15:1521/his,ORDADM,ORDER_BILLING_TYPE_LOG,ORDADM.ORDER_BILLING_TYPE_LOG,医嘱,excluded,excluded,日志类表，用户确认第一版排除,,0,8,ID,true,1.0
10.10.10.15:1521/his,ORDADM,ORDER_BILLING_TYPE_LOG_TEST,ORDADM.ORDER_BILLING_TYPE_LOG_TEST,医嘱,excluded,excluded,日志类表，用户确认第一版排除,,31778,8,ID,true,1.0
10.10.10.15:1521/his,ORDADM,ORDER_ERROR_LOG,ORDADM.ORDER_ERROR_LOG,医嘱,excluded,excluded,日志类表，用户确认第一版排除,,0,8,,false,0
10.10.10.15:1521/his,ORDADM,ORDER_SPLIT_LOG,ORDADM.ORDER_SPLIT_LOG,医嘱,excluded,excluded,日志类表，用户确认第一版排除,,0,15,ID,true,1.0
10.10.10.15:1521/his,ORDADM,ORDER_SPLIT_LOG_TEST,ORDADM.ORDER_SPLIT_LOG_TEST,医嘱,excluded,excluded,日志类表，用户确认第一版排除,,174661612,15,ID,true,1.0
10.10.10.15:1521/his,ORDADM,PUB_IPM_BILL,ORDADM.PUB_IPM_BILL,费用,candidate,candidate,,非核心表，保留候选,2835,16,ID,false,0
10.10.10.15:1521/his,ORDADM,PUB_IPM_BILLDETAIL,ORDADM.PUB_IPM_BILLDETAIL,费用,candidate,candidate,,非核心表，保留候选,28264,17,ID,false,0
10.10.10.15:1521/his,ORDADM,PUB_IPM_BILL_POWER,ORDADM.PUB_IPM_BILL_POWER,费用,candidate,candidate,,非核心表，保留候选,0,13,ID,false,0
10.10.10.15:1521/his,ORDADM,SPECIALTIES_CURE_DETAIL,ORDADM.SPECIALTIES_CURE_DETAIL,医嘱,candidate,candidate,,非核心表，保留候选,0,11,TREAT_ID,false,0
10.10.10.15:1521/his,ORDADM,SPECIALTIES_CURE_MASTER,ORDADM.SPECIALTIES_CURE_MASTER,医嘱,candidate,candidate,,非核心表，保留候选,0,10,CURE_ID,false,0
10.10.10.15:1521/his,ORDADM,TJJKHLYY_XML,ORDADM.TJJKHLYY_XML,医嘱,candidate,candidate,,非核心表，保留候选,1146497,5,,false,0
10.10.10.15:1521/his,ORDADM,VITAL_SIGNS_REC,ORDADM.VITAL_SIGNS_REC,医嘱,candidate,candidate,,非核心表，保留候选,0,12,PATIENT_ID+VISIT_ID+RECORDING_DATE+TIME_POINT+CLASS_CODE+VITAL_CODE,false,0
10.10.10.15:1521/his,ORDADM,HP_APPOINTMENT,ORDADM.HP_APPOINTMENT,医嘱,candidate,candidate,,非核心表，保留候选,1439387,57,APPOINT_ID,false,
10.10.10.15:1521/his,OUTPADM,APPOINTINFOVIEW,OUTPADM.APPOINTINFOVIEW,门诊就诊,candidate,candidate,,非核心表，保留候选,0,13,,false,0
10.10.10.15:1521/his,OUTPADM,CLINIC_APPOINTS,OUTPADM.CLINIC_APPOINTS,门诊就诊,candidate,candidate,,非核心表，保留候选,0,28,VISIT_DATE_APPTED+CLINIC_LABEL+VISIT_TIME_APPTED+SERIAL_NO,false,0
10.10.10.15:1521/his,OUTPADM,CLINIC_APPOINTS_SIGN,OUTPADM.CLINIC_APPOINTS_SIGN,门诊就诊,candidate,candidate,,非核心表，保留候选,12383,15,VISIT_DATE+VISIT_NO,false,0
10.10.10.15:1521/his,OUTPADM,CLINIC_BILL_ITEMS,OUTPADM.CLINIC_BILL_ITEMS,费用,candidate,candidate,,非核心表，保留候选,872700,14,PATIENT_ID+VISIT_DATE+VISIT_NO+ITEM_NO,false,0
10.10.10.15:1521/his,OUTPADM,CLINIC_FOR_REGIST,OUTPADM.CLINIC_FOR_REGIST,门诊就诊,candidate,candidate,,非核心表，保留候选,7329870,9,CLINIC_DATE+CLINIC_LABEL+TIME_DESC,false,0
10.10.10.15:1521/his,OUTPADM,CLINIC_INDEX,OUTPADM.CLINIC_INDEX,门诊就诊,candidate,candidate,,非核心表，保留候选,917,9,CLINIC_LABEL,false,0
10.10.10.15:1521/his,OUTPADM,CLINIC_INDEX_HSJC,OUTPADM.CLINIC_INDEX_HSJC,门诊就诊,candidate,candidate,,非核心表，保留候选,1,9,,false,0
10.10.10.15:1521/his,OUTPADM,CLINIC_MASTER,OUTPADM.CLINIC_MASTER,门诊就诊,core_fact,included,,核心业务事实/主线表,5642159,94,VISIT_DATE+VISIT_NO,true,1.0
10.10.10.15:1521/his,OUTPADM,CLINIC_MASTER_BK,OUTPADM.CLINIC_MASTER_BK,门诊就诊,excluded,excluded,临时/备份/测试表，第一版排除,,30,69,,false,0
10.10.10.15:1521/his,OUTPADM,CLINIC_MASTER_DAYNUMBER_TEMP,OUTPADM.CLINIC_MASTER_DAYNUMBER_TEMP,组织人员,excluded,excluded,临时/备份/测试表，第一版排除,,710,9,VISIT_DATE+VISIT_NO,false,0
10.10.10.15:1521/his,OUTPADM,CLINIC_MASTER_REFERRAL,OUTPADM.CLINIC_MASTER_REFERRAL,门诊就诊,candidate,candidate,,非核心表，保留候选,36,15,ID,false,0
10.10.10.15:1521/his,OUTPADM,CLINIC_PAYMENTS_MONEY,OUTPADM.CLINIC_PAYMENTS_MONEY,费用,candidate,candidate,,非核心表，保留候选,2979693,10,VISIT_DATE+VISIT_NO+MONEY_TYPE,false,0
10.10.10.15:1521/his,OUTPADM,CLINIC_PRICE,OUTPADM.CLINIC_PRICE,费用,candidate,candidate,,非核心表，保留候选,0,2,CHARGE_TYPE,false,0
10.10.10.15:1521/his,OUTPADM,CLINIC_RETURNED_ACCT,OUTPADM.CLINIC_RETURNED_ACCT,门诊就诊,candidate,candidate,,非核心表，保留候选,88177,24,VISIT_NO+VISIT_DATE,true,1.0
10.10.10.15:1521/his,OUTPADM,CLINIC_RETURNED_ACCT_BK,OUTPADM.CLINIC_RETURNED_ACCT_BK,门诊就诊,excluded,excluded,临时/备份/测试表，第一版排除,,1,22,,false,0
10.10.10.15:1521/his,OUTPADM,CLINIC_RETURN_RECORD,OUTPADM.CLINIC_RETURN_RECORD,门诊就诊,candidate,candidate,,非核心表，保留候选,4,4,INVOICE_NO+RETURN_DATE,false,0
10.10.10.15:1521/his,OUTPADM,CLINIC_SCHEDULE,OUTPADM.CLINIC_SCHEDULE,门诊就诊,candidate,candidate,,非核心表，保留候选,6888,7,CLINIC_LABEL+DAY_OF_WEEK+TIME_DESC,false,0
10.10.10.15:1521/his,OUTPADM,FEVER_STATE,OUTPADM.FEVER_STATE,门诊就诊,candidate,candidate,,非核心表，保留候选,5779,5,,false,0
10.10.10.15:1521/his,OUTPADM,MR_REQUEST_QUEUE,OUTPADM.MR_REQUEST_QUEUE,门诊就诊,candidate,candidate,,非核心表，保留候选,3,7,PATIENT_ID,false,0
10.10.10.15:1521/his,OUTPADM,MR_REQUEST_QUEUE_BACKUP,OUTPADM.MR_REQUEST_QUEUE_BACKUP,门诊就诊,excluded,excluded,临时/备份/测试表，第一版排除,,0,7,PATIENT_ID+REGISTRATION_DATE,false,0
10.10.10.15:1521/his,OUTPADM,OUTP_COUNSELED_CLIPAT,OUTPADM.OUTP_COUNSELED_CLIPAT,门诊就诊,candidate,candidate,,非核心表，保留候选,0,21,VISIT_DATE+VISIT_NO,false,0
10.10.10.15:1521/his,OUTPADM,OUTP_COUNSELED_EXAMPAT,OUTPADM.OUTP_COUNSELED_EXAMPAT,检查,candidate,candidate,,非核心表，保留候选,0,15,EXAM_NO,false,0
10.10.10.15:1521/his,OUTPADM,OUTP_COUNSEL_DEPT,OUTPADM.OUTP_COUNSEL_DEPT,组织人员,dimension,included,,基础字典/维表,0,3,COUNSEL_NO+DEPT_CODE,false,0
10.10.10.15:1521/his,OUTPADM,OUTP_COUNSEL_DOCTOR,OUTPADM.OUTP_COUNSEL_DOCTOR,组织人员,dimension,included,,基础字典/维表,0,4,COUNSEL_NO+DOCTOR_NO,false,0
10.10.10.15:1521/his,OUTPADM,OUTP_COUNSEL_NODE_DICT,OUTPADM.OUTP_COUNSEL_NODE_DICT,字典,dimension,included,,基础字典/维表,0,6,COUNSEL_NO,false,0
10.10.10.15:1521/his,OUTPADM,OUTP_COUNSEL_PATIENT_SOURCE,OUTPADM.OUTP_COUNSEL_PATIENT_SOURCE,门诊就诊,candidate,candidate,,非核心表，保留候选,5462694,12,VISIT_DATE+VISIT_NO,false,0
10.10.10.15:1521/his,OUTPADM,OUTP_COUNSEL_PRIORITY,OUTPADM.OUTP_COUNSEL_PRIORITY,门诊就诊,candidate,candidate,,非核心表，保留候选,0,2,SERIAL_NO,false,0
10.10.10.15:1521/his,OUTPADM,OUTP_COUNSEL_QUEUE,OUTPADM.OUTP_COUNSEL_QUEUE,门诊就诊,candidate,candidate,,非核心表，保留候选,0,4,COUNSEL_NO+QUEUE_NAME+CLINIC_LABEL,false,0
10.10.10.15:1521/his,OUTPADM,OUTP_COUNSEL_REQUEST_INFO,OUTPADM.OUTP_COUNSEL_REQUEST_INFO,门诊就诊,candidate,candidate,,非核心表，保留候选,0,8,SERIAL_NO,false,0
10.10.10.15:1521/his,OUTPADM,OUTP_QUEUE_DICT,OUTPADM.OUTP_QUEUE_DICT,字典,dimension,included,,基础字典/维表,0,5,COUNSEL_NO+QUEUE_NAME,false,0
10.10.10.15:1521/his,OUTPADM,OUTP_QUEUE_SEQUENCE,OUTPADM.OUTP_QUEUE_SEQUENCE,门诊就诊,candidate,candidate,,非核心表，保留候选,0,4,QUEUE_CODE+COUNSEL_DATE+COUNSEL_SEQUENCE,false,0
10.10.10.15:1521/his,OUTPADM,REGIST_ACCT_DETAIL,OUTPADM.REGIST_ACCT_DETAIL,门诊就诊,candidate,candidate,,非核心表，保留候选,76553,4,ACCT_NO+TALLY_FEE_CLASS,false,0
10.10.10.15:1521/his,OUTPADM,REGIST_ACCT_MASTER,OUTPADM.REGIST_ACCT_MASTER,门诊就诊,candidate,candidate,,非核心表，保留候选,74243,10,ACCT_NO+ACCT_DATE,false,0
10.10.10.15:1521/his,OUTPADM,REGIST_ACCT_MONEY,OUTPADM.REGIST_ACCT_MONEY,门诊就诊,candidate,candidate,,非核心表，保留候选,230655,6,ACCT_NO+MONEY_TYPE,false,0
