system_code,source_code,schema_name,table_name,object_type,comment,column_count,pk,documented
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhnis,jhnis_nursing_plan_dict,TABLE,护理计划-字典类-护理计划字典,19,"nursing_plan_id,hospital_no,plan_ill_id,nursing_plan_sub_id",False
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhnis,jhnis_nursing_plan_illness,TABLE,护理计划-字典类-护理计划疾病字典,11,"plan_ill_id,hospital_no",False
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhnis,jhnis_nursing_user_vs_bed,TABLE,护理总览-映射类-护理人员对应床位,9,"hospital_no,ward_code,group_no,nurse_id,bed_label",False
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhnis,jhnis_operation_process,TABLE,患者手术流程记录,19,"patient_id,visit_id,baby_no,operation_no,sub_id,hospital_no",False
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhnis,jhnis_operation_rec,TABLE,手术流转-业务类-护理系统手术流转表,36,"patient_id,visit_id,operation_no,baby_no,hospital_no",False
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhnis,jhnis_outlier_remind_config,TABLE,护理记录-业务类-异常值提醒,10,"care_item_code,ward_code,hospital_no",False
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhnis,jhnis_patient_ext_info,TABLE,患者信息-业务类-护理病人扩展信息表,6,"patient_id,visit_id,ext_class,hospital_no",False
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhnis,jhnis_pats_treatment_pic,TABLE,护理管理-作废类-张海龙作废不再维护 2022-9-1,5,"patient_id,visit_id,baby_no,hospital_no",False
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhnis,jhnis_print_log,TABLE,患者总览-日志类-护理床头卡、腕带打印日志表,9,"patient_id,visit_id,baby_no,print_date_time,print_type,ward_code,hospital_no",False
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhnis,jhnis_print_template,TABLE,护理管理-作废类-张海龙作废不再维护 2022-9-1,17,"report_id,hospital_no,ward_code",False
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhnis,jhnis_satisfaction_config,TABLE,满意度调查-配置类-满意度调查配置表,12,surcey_code,False
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhnis,jhnis_satisfaction_survey,TABLE,满意度调查-业务类-满意度调查记录主表,18,"record_id,hospital_no",False
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhnis,jhnis_schedul_detail_obj,TABLE,护士排班-配置类-排班明细配置表,13,"objcode,deptcode,schedulyear,schedulweek,usercode",False
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhnis,jhnis_shared_data_rec,TABLE,数据共享-业务类-嘉和共享数据-主记录表,23,rec_id,False
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhnis,jhnis_shared_template_relation,TABLE,数据共享-映射类-嘉和护理共享数据-模板间条件关系表,13,rec_id,False
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhnis,jhnis_spserch_config,TABLE,临床护理-公共模块-配置类-自定义查询配置表,17,s_id,False
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhnis,jhnis_statistical_category,TABLE,护理月报-业务类-统计报表分类,14,"hospital_no,statistical_category_id",False
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhnis,jhnis_statistical_catevsuser,TABLE,质量月报-业务类-类别用户,5,"hospital_no,statistical_category_id,user_id",False
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhnis,jhnis_statistical_rec,TABLE,护理月报-业务类-报表记录表,19,"hospital_no,ward_code,statistical_category_id,item_code,recording_date",False
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhnis,jhnis_statistical_templet_d,TABLE,护理月报-配置类-模板打印模板配置明细表,29,"hospital_no,id",False
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhnis,jhnis_statistical_templet_form,TABLE,护理月报-配置类-vsFORM模板配置主表,8,"hospital_no,statistical_category_id,template_id",False
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhnis,jhnis_statistical_templet_m,TABLE,护理月报-配置类-模板打印模板配置主表,16,"hospital_no,statistical_category_id",False
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhnis,jhnis_statistical_templet_q,TABLE,护理月报-映射类-查询语句条件与Form模板控件对照表,7,"hospital_no,statistical_category_id,query_id,parameter_name",False
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhnis,jhnis_system_eva_index,TABLE,评估评分-业务类-系统评估主表,18,,False
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhnis,jhnis_temperature_items,TABLE,体征录入-配置类-体温单项目配置表,9,"care_item_code,template_type,hospital_no",False
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhnis,jhnis_template_de_sql,TABLE,体征录入-配置类-模板项目sql配置,6,"de_code,mr_code,hospital_no",False
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhnis,jhnis_tube_care_record,TABLE,管道管理-业务类-置管记录表,37,care_record_id,False
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhnis,jhnis_tube_dict_body,TABLE,管道管理-字典类 -人体部位字典,12,body_part_id,False
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhnis,jhnis_tube_dict_memo,TABLE,管路管理-业务类-管路备注项目表,10,memo_id,False
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhnis,jhnis_tube_dict_tube,TABLE,管道管理-业务类-管路字典,13,tube_id,False
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhnis,jhnis_tube_manage,TABLE,管道管理-配置类-管路维护信息,47,tube_manage_id,False
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhnis,jhnis_tube_vs_body,TABLE,管道管理-映射类-对照表-部位对管路,5,id,False
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhnis,jhnis_vital_custom_items,TABLE,体征录入-字典类-自定义体征项目字典,10,"item_code,hospital_no",False
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhnis,jhnis_vital_custom_items_dept,TABLE,体征录入-字典类-体温单（科室）自定义项目字典,6,"item_code,ward_code,hospital_no",False
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhnis,jhnis_vital_wholeentry,TABLE,体征录入-配置类-整体录入配置表,12,"hospital_no,ward_code,vital_signs_no,temp_type",False
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhnis,jhnis_vte_ca_info,TABLE,VTE -业务类-CA签名数据表,13,"patient_id,visit_id,baby_no,record_id,hospital_no",False
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhnis,jhnis_vte_day_config,TABLE,VTE-配置类-监测周期配置表 ,8,"dict_code,hospital_no",False
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhnis,jhnis_vte_item_config,TABLE,VTE-配置类-风险因子配置表 ,15,"item_code,hospital_no",False
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhnis,jhnis_vte_item_detail,TABLE,VTE-配置类-风险等级明细表（作废）,7,"elem_code,hospital_no",False
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhnis,jhnis_vte_item_dict,TABLE,VTE-字典类-风险等级字典（作废）,6,"item_code,hospital_no",False
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhnis,jhnis_vte_level_config,TABLE,VTE-字典类-风险等级配置表,7,"level_code,hospital_no",False
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhnis,jhnis_vte_level_measure,TABLE,VTE-映射类-vet风险等级对应的护理措施,9,"level_code,hospital_no,measure_code",False
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhnis,jhnis_vte_pat_master,TABLE,VTE-作废类-VTE患者信息（作废）,20,"patient_id,visit_id,baby_no",False
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhnis,jhnis_vte_rec_detail,TABLE,VTE-业务类-VTE数据明细表 ,25,"patient_id,visit_id,baby_no,record_id,item_name,hospital_no",False
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhnis,jhnis_vte_rec_detail_log,TABLE,VTE-日志类-vte监测数据修改日志表,13,"patient_id,visit_id,baby_no,record_id,hospital_no,record_sub_id",False
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhnis,jhnis_vte_rec_master,TABLE,VTE-业务类-数据主记录表 ,31,"patient_id,visit_id,baby_no,record_id,hospital_no",False
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhnis,jhnis_vte_temp_dict,TABLE,VTE-字典类-vte单据字典,8,template_id,False
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhnis,jhnis_work_statistics_detail,TABLE,工作量统计-业务类-护士工作量统计明细表,17,"item_code,recording_date,patient_id,visit_id,work_user_id,working_date_time,hospital_no",False
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhnis,jhnis_work_statistics_items,TABLE,工作量统计-业务类-工作量统计项目表,12,"item_code,ward_code,hospital_no",False
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhnis,jhnis_work_statistics_rec,TABLE,工作量统计-业务类-工作量统计记录表,14,"item_code,recording_date,state,ward_code,hospital_no",False
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhnis,jhnis_work_statistics_source,TABLE,工作量统计-映射类-工作量统计对应数据源,7,"source_name,ward_code,hospital_no",False
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhnis,jhnis_work_statistics_template,TABLE,工作量统计-配置类-护士工作量统计模板表,7,"report_id,ward_code,hospital_no",False
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhnis,jhnism__hospital_config,TABLE,护理管理-字典类-医院信息,4,hospital,False
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhnis,jhnism__users,TABLE,护理管理-字典类-用户信息,11,"staff_id,hospital_no",False
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhnis,jhnism_ae_academic_position,TABLE,学术交流-业务类-新任国内外学术职务情况,14,"hospital_no,dept_code,academic_position_id",False
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhnis,jhnism_ae_attending_local_snt,TABLE,学术交流-业务类-参加地方专科护士培训情况,13,"hospital_no,dept_code,local_snt_id",False
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhnis,jhnism_ae_attending_situation,TABLE,学术交流-业务类-参加会议情况,12,"hospital_no,dept_code,meeting_id",False
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhnis,jhnism_ae_conference_agenda,TABLE,学术交流-业务类-会议议程,16,"hospital_no,dept_code,meeting_id,conference_agenda_id",False
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhnis,jhnism_ae_conference_content,TABLE,学术交流-业务类-会议内容,12,"hospital_no,dept_code,meeting_id,conference_content_id",False
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhnis,jhnism_ae_continue_edu_program,TABLE,学术交流-业务类-举办继续教育项目,16,"hospital_no,dept_code,local_snt_id",False
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhnis,jhnism_ae_espe_training_abroad,TABLE,学术交流-业务类-国外、境外考察培训情况,13,"hospital_no,dept_code,training_abroad_id",False
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhnis,jhnism_ae_grassrootunits_insp,TABLE,学术交流-业务类-到基层部队巡诊情况,14,"hospital_no,dept_code,inspect_id",False
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhnis,jhnism_ae_guest_participants,TABLE,学术交流-业务类-会议嘉宾及参会人员,21,"hospital_no,dept_code,meeting_id,staff_id",False
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhnis,jhnism_ae_instruction,TABLE,学术交流-业务类-填表说明,14,"hospital_no,dept_code,instruction_id",False
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhnis,jhnism_ae_meeting_basic_info,TABLE,学术交流-业务类-会议基本信息表,42,"hospital_no,dept_code,meeting_id",False
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhnis,jhnism_ae_military_non_tasks,TABLE,学术交流-业务类-执行军事及非军事行动任务情况,14,"hospital_no,dept_code,military_non_tasks_id",False
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhnis,jhnism_ae_monographs,TABLE,学术交流-业务类-学术专著（译著、教材、音像教材）情况,12,"hospital_no,dept_code,monograph_id",False
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhnis,jhnism_ae_monographs_editor,TABLE,学术交流-业务类-学术专著（译著、教材、音像教材）情况—主编姓名,9,"hospital_no,dept_code,monograph_id,staff_id",False
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhnis,jhnism_ae_proceedings_paper,TABLE,学术交流-业务类-会议论文,14,"hospital_no,dept_code,meeting_id,proceedings_paper_id",False
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhnis,jhnism_ae_range_milit_lectures,TABLE,学术交流-业务类-军区及军区以上范围学术讲座,15,"hospital_no,dept_code,lectures_id",False
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhnis,jhnism_ae_technical_help,TABLE,学术交流-业务类-开展技术帮带情况,14,"hospital_no,dept_code,technical_help_id",False
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhnis,jhnism_annex_rec,TABLE,通用业务-业务类-统一附件保存,7,"hospital_no,action_id,serial_no",False
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhnis,jhnism_auth_module,TABLE,护理管理-作废类-张海龙作废不再维护 2022-9-1,21,"hospital_no,module_id",False
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhnis,jhnism_auth_module_permission,TABLE,护理管理-作废类-张海龙作废不再维护 2022-9-1,11,"hospital_no,id",False
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhnis,jhnism_auth_permission,TABLE,护理管理-作废类-张海龙作废不再维护 2022-9-1,15,"hospital_no,permission_id",False
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhnis,jhnism_auth_role_module_perm,TABLE,护理管理-作废类-张海龙作废不再维护 2022-9-1,12,"hospital_no,id",False
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhnis,jhnism_blood_trans_adv_react,TABLE,工作计划-业务类-输血输液不良反应（输血不良反应页面）,17,"hospital_no,action_id",False
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhnis,jhnism_datasources_detail,TABLE,护理管理-作废类-张海龙作废不再维护 2022-9-1,9,detail_code,False
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhnis,jhnism_datasources_index,TABLE,护理管理-作废类-张海龙作废不再维护 2022-9-1,6,"datasources_code,datasources_type",False
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhnis,jhnism_dept_consultation,TABLE,护理会诊-业务类-护理会诊申请科室,10,"action_id,dept_code",False
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhnis,jhnism_dept_dict,TABLE,护理管理-字典类-科室信息,12,"dept_code,hospital_no",False
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhnis,jhnism_dept_head,TABLE,人力资源-映射-类护理管理-大科（片区）主表,10,"hospital_no,dept_code",False
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhnis,jhnism_dept_head_wards,TABLE,人力资源-映射类-护理管理-大科对应病区表：,9,"hospital_no,head_dept_id,ward_code",False
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhnis,jhnism_dept_participant_list,TABLE,护士活动登记-业务类-活动参与人员列表,11,"staff_id,action_type,hospital_no,action_id",False
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhnis,jhnism_dept_vs_kpi_sys,TABLE,质量管理-配置类-指标体系表,4,"hospital_no,dept_code,sys_code",False
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhnis,jhnism_dept_vs_wards,TABLE,护理管理-映射类-护理管理护理单元与病区对照表,11,"hospital_no,dept_code,ward_code",False
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhnis,jhnism_dept_vs_wards_master,TABLE,人力资源-映射类-二级科室与三级科室对照主表（科室对照页面）,11,"hospital_no,dept_code",False
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhnis,jhnism_dept_work_book,TABLE,工作计划-业务类-护理技术操作考核记录（新）科室工作登记本,27,"hospital_no,action_id",False
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhnis,jhnism_dept_work_book_details,TABLE,工作计划-业务类-护理技术操作考核明细表,16,"hospital_no,action_id,increase_filed",False
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhnis,jhnism_dict_body,TABLE,压疮闭环管理-字典类-人体部位字典,13,body_part_id,False
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhnis,jhnism_dict_bodypoints,TABLE,压疮闭关管理-字典类-病人压疮部位热区字典,4,"body_part_id,body_part_x,body_part_y,state",False
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhnis,jhnism_document_annex_info,TABLE,制度管理-业务类-制度建设附件信息主表,6,"document_id,partition_no",False
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhnis,jhnism_document_info,TABLE,制度管理-业务类-文档信息,20,"staff_id,hospital_no,document_id",False
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhnis,jhnism_document_menus_info,TABLE,制度管理-业务类-文档栏目信息,14,menus_id,False
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhnis,jhnism_document_operation_info,TABLE,制度管理-业务类-文档操作记录信息（上传下载和废止删除等操作）,8,operation_id,False
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhnis,jhnism_document_public_type,TABLE,制度管理-字典类-公开类型字典,2,"key,value",False
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhnis,jhnism_edu_master,TABLE,培训教育-业务类-教育培训主表,32,edu_id,False
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhnis,jhnism_edu_nurse_rec,TABLE,培训教育-业务类-护士记录表,19,"examine_id,staff_id",False
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhnis,jhnism_equipment_instrument,TABLE,工作计划-业务类-仪器设备及保养负责人,10,"hospital_no,instrument_id",False
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhnis,jhnism_equipment_maintenance,TABLE,工作计划-业务类-仪器设备保养记录,14,"hospital_no,maintenance_id",False
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhnis,jhnism_kpi_check_detail,TABLE,层级评分-业务类-指标检查明细,6,"hospital_no,check_no,dict_code,item_code",False
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhnis,jhnism_kpi_dict,TABLE,层级评分-字典类-指标字典,12,"hospital_no,dict_code",False
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhnis,jhnism_kpi_dict_dept,TABLE,层级评分-映射类-指标对应科室（代码查不到）,5,configid,False
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhnis,jhnism_kpi_item,TABLE,层级评分-字典类-指标项目字典,13,"hospital_no,dict_code,item_code",False
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhnis,jhnism_kpi_sys,TABLE,层级评分-业务类-指标体系,7,"hospital_no,sys_code",False
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhnis,jhnism_kpi_sys_vs_dict,TABLE,层级评分-映射类-体系对应指标（代码查不到表）,4,"hospital_no,sys_code,dict_code",False
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhnis,jhnism_master_dept_vs_item,TABLE,工作计划-映射类-总值管理科室对应检查项目,10,"hospital_no,group_code,dept_type,dept_code,item_code",False
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhnis,jhnism_master_watch_dept,TABLE,工作计划-业务类-总值管理科室,11,"hospital_no,group_code,dept_type,dept_code",False
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhnis,jhnism_master_watch_qc,TABLE,工作计划-业务类-总值管理检查记录,12,"hospital_no,action_id,group_code,dept_type,dept_code,item_code",False
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhnis,jhnism_master_watch_rec,TABLE,工作计划-业务类-护理总值班记录,13,"hospital_no,action_id",False
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhnis,jhnism_master_watch_rec_dept,TABLE,工作计划-业务类-总值管理记录科室,12,"hospital_no,action_id,group_code,dept_type,dept_code",False
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhnis,jhnism_night_nurse_rounds_qc,TABLE,护理查房-业务类-护理夜查房质量记录,6,"hospital_no,action_id,item_code",False
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhnis,jhnism_night_nurse_rounds_rec,TABLE,护理查房-业务类-护理夜查房主记录,14,"hospital_no,action_id",False
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhnis,jhnism_night_nurse_rounds_sta,TABLE,护理查房-业务类-护理夜查房患者人数统计,9,"hospital_no,action_id,dept_code",False
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhnis,jhnism_nsr_awards,TABLE,培训记录-业务类-获奖情况。,10,"hospital_no,dept_code,awards_id",False
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhnis,jhnism_nsr_awards_complete,TABLE,培训记录-业务类-获奖情况——完成单位。,9,"hospital_no,dept_code,awards_id,complete_unit_id",False
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhnis,jhnism_nsr_awards_involved,TABLE,培训记录-业务类-获奖情况，项目完成人。,9,"hospital_no,dept_code,awards_id,staff_id",False
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhnis,jhnism_nsr_obtained_patents,TABLE,培训记录-业务类-获专利情况。,12,"hospital_no,dept_code,patents_id",False
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhnis,jhnism_nsr_subjects_ilis,TABLE,培训记录-业务类-护理科研（教学）课题情况——研究单位。,9,"hospital_no,dept_code,subjects_teaching_id",False
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhnis,jhnism_nsr_subjects_teaching,TABLE,培训记录-业务类-护理科研Nursing scientific research (NSR)，护理科研（教学）课题情况。,15,"hospital_no,dept_code,subjects_teaching_id",False
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhnis,jhnism_nurse_info,TABLE,人力资源-业务类-护理人员信息,31,"staff_id,hospital_no",False
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhnis,jhnism_nurse_vacate,TABLE,护士长智慧大屏幕-业务类-护士请假申请明细,18,jnv_id,False
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhnis,jhnism_nursing_consulta_record,TABLE,护理会诊-业务类-代码找不到，暂不使用,6,"hospital_no,apply_action_id,record_id",False
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhnis,jhnism_nursing_consultation,TABLE,护理会诊-业务类-护理会诊主表（旧版）,29,"hospital_no,apply_action_id",False
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhnis,jhnism_nursing_quality_dict,TABLE,质量管理-字典类-护理质量指标字典,4,"hospital_no,index_code",False
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhnis,jhnism_nursing_quality_master,TABLE,质量管理-业务类-护理质量指标检查主记录,10,"hospital_no,check_no",False
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhnis,jhnism_nursing_quality_sys,TABLE,质量管理-字典类-护理质量指标体系,4,"hospital_no,sys_code",False
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhnis,jhnism_nursing_rounds,TABLE,护理查房-业务类-护理查房记录数据,36,"hospital_no,action_id",False
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhnis,jhnism_paper_rec,TABLE,培训教育-业务类-论文登记（页面）,19,"hospital_no,staff_id,paper_title",False
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhnis,jhnism_parameter,TABLE,护理管理-作废类-张海龙作废不再维护 2022-9-1,6,"parameter_code,parameter_name,parameter_bi_name",False
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhnis,jhnism_parameter_datasources,TABLE,护理管理-作废类-张海龙作废不再维护 2022-9-1,5,"datasources_code,parameter_code",False
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhnis,jhnism_participant_list,TABLE,护士活动登记-业务类-活动参与人员列表,8,"staff_id,hospital_no,action_id",False
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhnis,jhnism_pat_adverse_event,TABLE,不不良事件-业务类-不良事件记录,25,"hospital_no,dept_code,patient_id,visit_id,event_id",False
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhnis,jhnism_pat_adverse_event_signs,TABLE,不良事件-业务类-不良事件会签,8,"hospital_no,event_id,action_type,action_date",False
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhnis,jhnism_pat_bedsore_part_lapse,TABLE,压疮闭环管理-业务类-病人压疮转归,9,lapse_date,False
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhnis,jhnism_pat_bedsore_part_rec,TABLE,压疮闭环管理-业务类-病人压疮部位记录,15,bedsore_rec_id,False
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhnis,jhnism_pat_bedsore_rec,TABLE,压疮闭环管理-业务类-病人压疮记录,11,rec_id,False
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhnis,jhnism_pat_nursing_bug,TABLE,护理管理-作废类  张海龙2022-9-5作废不再维护  护理缺陷,26,"hospital_no,dept_code,patient_id,visit_id,bug_id",False
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhnis,jhnism_pat_nursing_bug_signs,TABLE,护理管理-作废类-张海龙2022-9-5作废不再维护  护理缺陷会签,8,"hospital_no,bug_id,bug_class,action_date",False
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhnis,jhnism_pat_rescue_rec,TABLE,压疮闭环管理-业务类-病人抢救记录,13,"hospital_no,action_id",False
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhnis,jhnism_per_nurse_score_d,TABLE,人力资源-业务类-绩效考核护士评分明细,6,"performance_id,dict_code,item_code",False
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhnis,jhnism_per_nurse_score_m,TABLE,人力资源-业务类-绩效考核护士评分,22,"hospital_no,performance_id",False
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhnis,jhnism_perfor_appraisal_detail,TABLE,人力资源-业务类-绩效考核明细表,25,"hospital_no,performance_id,staff_id",False
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhnis,jhnism_perfor_appraisal_weight,TABLE,人力资源-配置类-绩效考核项目权重配置表,11,"hospital_no,dept_code,performance_weight_type,performance_weight_code",False
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhnis,jhnism_performance_appraisal,TABLE,人力资源-业务类-绩效考核主表,14,"hospital_no,performance_id",False
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhnis,jhnism_performance_fixed,TABLE,人力资源-业务类-绩效考核固定奖金,10,"hospital_no,performance_id,staff_id",False
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhnis,jhnism_performance_grade,TABLE,人力资源-业务类-绩效考核护士层级,11,"hospital_no,performance_id,staff_id",False
