system_code,source_code,source_db,source_owner,namespace_name,schema_name,table_name,full_name,table_comment,domain,table_role,include_status,governance_import_status,review_status,num_rows_stats,last_analyzed,column_count,primary_key,primary_key_status,unique_key_count,scope_note
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,MEDREC,MEDREC,MEDREC,MODEL_ITEMS_SELECT,MEDREC.MODEL_ITEMS_SELECT,门诊病历模板选择,住院/病案主线,candidate,candidate,pending_review,unreviewed,36466,2025-02-06T22:02:27,7,,missing,0,ready_his 活库快速分类，待人工复核
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,MEDREC,MEDREC,MEDREC,MODEL_PROJECT_DICT,MEDREC.MODEL_PROJECT_DICT,,字典,dimension,included,active,approved,14,2025-02-06T22:02:26,5,SERIAL_NO,present,0,沿用 25 HIS 源端资产包纳入口径
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,MEDREC,MEDREC,MEDREC,MR_AREA_DICT,MEDREC.MR_AREA_DICT,病人来源字典,字典,dimension,included,active,approved,2990,2024-09-07T06:00:23,6,AREA_CODE,present,0,沿用 25 HIS 源端资产包纳入口径
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,MEDREC,MEDREC,MEDREC,MR_AREA_DICT_20201126,MEDREC.MR_AREA_DICT_20201126,病人来源字典,字典,dimension,included,active,approved,3514,2025-02-06T22:02:26,6,AREA_CODE,present,0,沿用 25 HIS 源端资产包纳入口径
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,MEDREC,MEDREC,MEDREC,MR_AREA_DICT_SY,MEDREC.MR_AREA_DICT_SY,,字典,dimension,included,active,approved,3517,2025-02-06T22:02:26,6,,missing,0,沿用 25 HIS 源端资产包纳入口径
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,MEDREC,MEDREC,MEDREC,MR_BASE_DICT,MEDREC.MR_BASE_DICT,病案接口公共编码字典,字典,dimension,included,active,approved,573,2025-02-06T22:02:25,5,SUPER_CODE+ITEM_CODE,present,0,沿用 25 HIS 源端资产包纳入口径
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,MEDREC,MEDREC,MEDREC,MR_BILL_COSTS,MEDREC.MR_BILL_COSTS,2011版病案首页住院病人费用记录,费用,candidate,candidate,pending_review,unreviewed,6777511,2026-07-01T22:00:13,5,PATIENT_ID+VISIT_ID+MR_BILL_CLASS,present,0,ready_his 活库快速分类，待人工复核
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,MEDREC,MEDREC,MEDREC,MR_BILL_COSTS1,MEDREC.MR_BILL_COSTS1,2011版病案首页住院病人费用记录,费用,candidate,candidate,pending_review,unreviewed,901644,2025-02-06T22:02:30,5,PATIENT_ID+VISIT_ID+MR_BILL_CLASS,present,0,ready_his 活库快速分类，待人工复核
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,MEDREC,MEDREC,MEDREC,MR_BILL_COSTSAA,MEDREC.MR_BILL_COSTSAA,,费用,candidate,candidate,pending_review,unreviewed,112933,2025-08-15T22:00:08,5,,missing,0,ready_his 活库快速分类，待人工复核
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,MEDREC,MEDREC,MEDREC,MR_BILL_COSTS_PATIENTINF,MEDREC.MR_BILL_COSTS_PATIENTINF,,费用,candidate,candidate,pending_review,unreviewed,4917,2026-07-01T22:00:11,2,,missing,0,ready_his 活库快速分类，待人工复核
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,MEDREC,MEDREC,MEDREC,MR_CATALOGER_VS_DEPT,MEDREC.MR_CATALOGER_VS_DEPT,病案编码员质控科室,组织人员,excluded,excluded,excluded,unreviewed,668,2025-05-08T22:01:03,2,,missing,0,日志类表，23 已确认第一版排除
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,MEDREC,MEDREC,MEDREC,MR_COMM_VS_HIS_COMM,MEDREC.MR_COMM_VS_HIS_COMM,2011版病案首页国家基础数据与HIS对照字典,住院/病案主线,candidate,candidate,pending_review,unreviewed,81,2024-03-22T22:00:31,5,CLASS_CODE+HIS_CODE+MR_CODE,present,0,ready_his 活库快速分类，待人工复核
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,MEDREC,MEDREC,MEDREC,MR_COPY_REC,MEDREC.MR_COPY_REC,病案复印记录,住院/病案主线,excluded,excluded,excluded,unreviewed,0,2025-02-06T22:02:22,11,MR_CLASS+MR_NO+COPY_DATE,present,0,临时/备份/测试表，第一版排除
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,MEDREC,MEDREC,MEDREC,MR_DIAGNOSIS,MEDREC.MR_DIAGNOSIS,,诊断,candidate,candidate,pending_review,unreviewed,0,2025-02-06T22:02:24,13,PATIENT_ID+VISIT_ID+DIAGNOSIS_TYPE+DIAGNOSIS_NO,present,0,ready_his 活库快速分类，待人工复核
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,MEDREC,MEDREC,MEDREC,MR_DIAG_COMPARING,MEDREC.MR_DIAG_COMPARING,,诊断,candidate,candidate,pending_review,unreviewed,0,2025-02-06T22:02:25,4,PATIENT_ID+VISIT_ID+DIAG_COMPARE_GROUP,present,0,ready_his 活库快速分类，待人工复核
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,MEDREC,MEDREC,MEDREC,MR_FILE_INDEX,MEDREC.MR_FILE_INDEX,,住院/病案主线,candidate,candidate,pending_review,unreviewed,0,2025-02-06T22:02:30,29,PATIENT_ID+VISIT_ID+FILE_NO,present,0,ready_his 活库快速分类，待人工复核
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,MEDREC,MEDREC,MEDREC,MR_HOSPITAL_OPN_RECORD,MEDREC.MR_HOSPITAL_OPN_RECORD,,住院/病案主线,candidate,candidate,pending_review,unreviewed,0,2025-02-06T22:02:24,9,MR_DATE+MR_DEPT,present,0,ready_his 活库快速分类，待人工复核
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,MEDREC,MEDREC,MEDREC,MR_INDEX,MEDREC.MR_INDEX,病案索引,住院/病案主线,candidate,candidate,pending_review,unreviewed,530030,2026-05-11T22:01:49,10,PATIENT_ID+VISIT_ID,present,0,ready_his 活库快速分类，待人工复核
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,MEDREC,MEDREC,MEDREC,MR_LOCATION_DICT,MEDREC.MR_LOCATION_DICT,病案存放位置字典,字典,dimension,included,active,approved,0,2025-02-06T22:02:25,3,MR_CLASS+MR_LOCATION_NAME,present,0,沿用 25 HIS 源端资产包纳入口径
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,MEDREC,MEDREC,MEDREC,MR_ON_LINE,MEDREC.MR_ON_LINE,联机病历描述,住院/病案主线,candidate,candidate,pending_review,unreviewed,47534,2026-06-22T22:03:38,11,REQUEST_DOCTOR_ID+PATIENT_ID+VISIT_ID,present,0,ready_his 活库快速分类，待人工复核
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,MEDREC,MEDREC,MEDREC,MR_OPERATION,MEDREC.MR_OPERATION,,手术,candidate,candidate,pending_review,unreviewed,0,2025-02-06T22:02:23,18,PATIENT_ID+VISIT_ID+OPERATION_NO,present,0,ready_his 活库快速分类，待人工复核
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,MEDREC,MEDREC,MEDREC,MR_PAPER_DESC,MEDREC.MR_PAPER_DESC,病案纸张描述,住院/病案主线,candidate,candidate,pending_review,unreviewed,1,2025-02-06T22:02:26,9,PAPER_SIZE+BIND_POSITION,present,0,ready_his 活库快速分类，待人工复核
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,MEDREC,MEDREC,MEDREC,MR_PAT_VISIT,MEDREC.MR_PAT_VISIT,,患者就诊,candidate,candidate,pending_review,unreviewed,0,2025-02-06T22:02:24,157,PATIENT_ID+VISIT_ID,present,0,ready_his 活库快速分类，待人工复核
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,MEDREC,MEDREC,MEDREC,MR_QUERY_CONDITION,MEDREC.MR_QUERY_CONDITION,病案查询条件记录（病案复合检索窗口专用）,住院/病案主线,candidate,candidate,pending_review,unreviewed,0,2025-02-06T22:02:24,2,,missing,0,ready_his 活库快速分类，待人工复核
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,MEDREC,MEDREC,MEDREC,MR_RCD_BABY,MEDREC.MR_RCD_BABY,妇婴首页之婴儿信息,住院/病案主线,candidate,candidate,pending_review,unreviewed,0,2025-02-06T22:02:19,10,,missing,0,ready_his 活库快速分类，待人工复核
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,MEDREC,MEDREC,MEDREC,MR_RCD_MOM,MEDREC.MR_RCD_MOM,妇婴首页之孕妇信息,住院/病案主线,candidate,candidate,pending_review,unreviewed,0,2025-02-06T22:02:16,9,,missing,0,ready_his 活库快速分类，待人工复核
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,MEDREC,MEDREC,MEDREC,MR_READ_LOG,MEDREC.MR_READ_LOG,病案阅读记录,住院/病案主线,excluded,excluded,excluded,unreviewed,0,2025-02-06T22:02:24,10,PATIENT_ID+VISIT_ID+REQUISITION_DATE+REQUISITION_DEPT,present,0,日志类表，23 已确认第一版排除
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,MEDREC,MEDREC,MEDREC,MR_REC,MEDREC.MR_REC,病案记录,住院/病案主线,candidate,candidate,pending_review,unreviewed,0,2025-02-06T22:02:18,11,MR_CLASS+MR_NO,present,0,ready_his 活库快速分类，待人工复核
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,MEDREC,MEDREC,MEDREC,MR_REPORT_BJ01,MEDREC.MR_REPORT_BJ01,,检查,candidate,candidate,pending_review,unreviewed,0,2025-02-06T22:02:18,21,,missing,0,ready_his 活库快速分类，待人工复核
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,MEDREC,MEDREC,MEDREC,MR_REPORT_BJ02,MEDREC.MR_REPORT_BJ02,,检查,candidate,candidate,pending_review,unreviewed,0,2025-02-06T22:02:18,28,,missing,0,ready_his 活库快速分类，待人工复核
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,MEDREC,MEDREC,MEDREC,MR_REPORT_BJ03,MEDREC.MR_REPORT_BJ03,,检查,candidate,candidate,pending_review,unreviewed,0,2025-02-06T22:02:19,41,,missing,0,ready_his 活库快速分类，待人工复核
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,MEDREC,MEDREC,MEDREC,MR_REPORT_BJ04,MEDREC.MR_REPORT_BJ04,,检查,candidate,candidate,pending_review,unreviewed,0,2025-02-06T22:02:21,36,,missing,0,ready_his 活库快速分类，待人工复核
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,MEDREC,MEDREC,MEDREC,MR_REPORT_BJ05,MEDREC.MR_REPORT_BJ05,,检查,candidate,candidate,pending_review,unreviewed,0,2025-02-06T22:02:21,28,,missing,0,ready_his 活库快速分类，待人工复核
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,MEDREC,MEDREC,MEDREC,MR_REPORT_BJ10,MEDREC.MR_REPORT_BJ10,卫统5接口表,检查,candidate,candidate,pending_review,unreviewed,0,2025-02-06T22:02:20,70,,missing,0,ready_his 活库快速分类，待人工复核
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,MEDREC,MEDREC,MEDREC,MR_REPORT_DATA,MEDREC.MR_REPORT_DATA,,检查,candidate,candidate,pending_review,unreviewed,0,2025-02-06T22:02:20,37,,missing,0,ready_his 活库快速分类，待人工复核
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,MEDREC,MEDREC,MEDREC,MR_REPORT_DEPT,MEDREC.MR_REPORT_DEPT,报表用科室,检查,candidate,candidate,pending_review,unreviewed,50,2025-02-06T22:02:24,9,,missing,0,ready_his 活库快速分类，待人工复核
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,MEDREC,MEDREC,MEDREC,MR_REPORT_DIAG,MEDREC.MR_REPORT_DIAG,统计病种字典,诊断,candidate,candidate,pending_review,unreviewed,276,2025-02-06T22:02:25,9,,missing,0,ready_his 活库快速分类，待人工复核
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,MEDREC,MEDREC,MEDREC,MR_REPORT_ITEM,MEDREC.MR_REPORT_ITEM,报表用费用分类,检查,candidate,candidate,pending_review,unreviewed,0,2025-02-06T22:02:26,9,,missing,0,ready_his 活库快速分类，待人工复核
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,MEDREC,MEDREC,MEDREC,MR_REPORT_PRTST,MEDREC.MR_REPORT_PRTST,打印参数,检查,candidate,candidate,pending_review,unreviewed,60,2025-02-06T22:02:25,12,,missing,0,ready_his 活库快速分类，待人工复核
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,MEDREC,MEDREC,MEDREC,MR_REPORT_SORTSET,MEDREC.MR_REPORT_SORTSET,打印参数,检查,candidate,candidate,pending_review,unreviewed,0,2025-02-06T22:02:25,10,,missing,0,ready_his 活库快速分类，待人工复核
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,MEDREC,MEDREC,MEDREC,MR_REPORT_SQL,MEDREC.MR_REPORT_SQL,报表用SQL语句,检查,candidate,candidate,pending_review,unreviewed,0,2025-02-06T22:02:23,9,,missing,0,ready_his 活库快速分类，待人工复核
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,MEDREC,MEDREC,MEDREC,MR_REPORT_SYNTAX,MEDREC.MR_REPORT_SYNTAX,数据窗口语法,检查,candidate,candidate,pending_review,unreviewed,2,2023-08-23T22:00:03,5,,missing,0,ready_his 活库快速分类，待人工复核
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,MEDREC,MEDREC,MEDREC,MR_RETURN_TERM,MEDREC.MR_RETURN_TERM,,住院/病案主线,candidate,candidate,pending_review,unreviewed,15,2025-02-06T22:02:24,2,TERM_BEGIN,present,0,ready_his 活库快速分类，待人工复核
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,MEDREC,MEDREC,MEDREC,MR_SYSPARM,MEDREC.MR_SYSPARM,,住院/病案主线,candidate,candidate,pending_review,unreviewed,0,2025-02-06T22:02:20,4,,missing,0,ready_his 活库快速分类，待人工复核
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,MEDREC,MEDREC,MEDREC,MR_TEMPLET_INDEX,MEDREC.MR_TEMPLET_INDEX,病历模板索引,组织人员,excluded,excluded,excluded,unreviewed,0,2025-02-06T22:02:20,9,TEMPLET_ID,present,0,临时/备份/测试表，第一版排除
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,MEDREC,MEDREC,MEDREC,MR_TEMPLET_SELECTION,MEDREC.MR_TEMPLET_SELECTION,病历模板选择,组织人员,excluded,excluded,excluded,unreviewed,0,2021-11-25T19:37:42,2,USER_NAME+TEMPLET_ID,present,0,临时/备份/测试表，第一版排除
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,MEDREC,MEDREC,MEDREC,MR_TRACE_LOG,MEDREC.MR_TRACE_LOG,病案追踪日志,住院/病案主线,excluded,excluded,excluded,unreviewed,0,2025-02-06T22:02:17,10,MR_CLASS+MR_NO+RELEASED_DATE_TIME,present,0,日志类表，23 已确认第一版排除
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,MEDREC,MEDREC,MEDREC,MR_TRANSFER,MEDREC.MR_TRANSFER,,住院/病案主线,candidate,candidate,pending_review,unreviewed,609234,2026-05-20T22:02:47,8,PATIENT_ID+VISIT_ID+ADMISSION_DATE_TIME,present,0,ready_his 活库快速分类，待人工复核
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,MEDREC,MEDREC,MEDREC,MR_WORK_PATH,MEDREC.MR_WORK_PATH,当前病历路径描述,住院/病案主线,candidate,candidate,pending_review,unreviewed,1,2025-02-06T22:02:25,5,MR_PATH,present,0,ready_his 活库快速分类，待人工复核
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,MEDREC,MEDREC,MEDREC,MR_WT2_INTERFACE,MEDREC.MR_WT2_INTERFACE,卫统2接口表（医院职工）,住院/病案主线,excluded,excluded,excluded,unreviewed,0,2025-02-06T22:02:22,30,USERNAME+ZFZJLB+SFZHM,present,0,接口中间表，第一版排除
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,MEDREC,MEDREC,MEDREC,MR_WT3_INTERFACE,MEDREC.MR_WT3_INTERFACE,卫统3表（医院设备）,住院/病案主线,excluded,excluded,excluded,unreviewed,0,2025-02-06T22:02:25,13,SBDH,present,0,接口中间表，第一版排除
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,MEDREC,MEDREC,MEDREC,MR_WT4_1_INTERFACE,MEDREC.MR_WT4_1_INTERFACE,卫统4-1接口表,住院/病案主线,excluded,excluded,excluded,unreviewed,0,2025-02-06T22:02:23,232,BAH+ZYCS,present,0,接口中间表，第一版排除
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,MEDREC,MEDREC,MEDREC,MR_WT4_2_INTERFACE,MEDREC.MR_WT4_2_INTERFACE,,住院/病案主线,excluded,excluded,excluded,unreviewed,0,2025-02-06T22:02:25,242,BAH+ZYCS,present,0,接口中间表，第一版排除
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,MEDREC,MEDREC,MEDREC,MR_WT4_INTERFACE,MEDREC.MR_WT4_INTERFACE,卫统4接口表（医院患者）,住院/病案主线,excluded,excluded,excluded,unreviewed,0,2025-02-06T22:02:26,39,BAH+ZYCS+RYRQ,present,0,接口中间表，第一版排除
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,MEDREC,MEDREC,MEDREC,MR_WT5_INTERFACE,MEDREC.MR_WT5_INTERFACE,卫统5接口表（医院患者）,住院/病案主线,excluded,excluded,excluded,unreviewed,0,2025-02-06T22:02:26,146,S0103+S0102,present,0,接口中间表，第一版排除
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,MEDREC,MEDREC,MEDREC,MR_WT_TWO_THREE,MEDREC.MR_WT_TWO_THREE,卫统报表2-3部分数据记录表,住院/病案主线,candidate,candidate,pending_review,unreviewed,0,2025-02-06T22:02:25,18,MR_DATE,present,0,ready_his 活库快速分类，待人工复核
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,MEDREC,MEDREC,MEDREC,NEWBORN_EVAL,MEDREC.NEWBORN_EVAL,,住院/病案主线,candidate,candidate,pending_review,unreviewed,0,2025-02-06T22:02:24,9,PATIENT_ID+EVAL_DATE+EVAL_ITEM,present,0,ready_his 活库快速分类，待人工复核
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,MEDREC,MEDREC,MEDREC,NEWBORN_REC,MEDREC.NEWBORN_REC,,住院/病案主线,candidate,candidate,pending_review,unreviewed,8520,2024-12-27T22:00:32,75,PATIENT_ID,present,0,ready_his 活库快速分类，待人工复核
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,MEDREC,MEDREC,MEDREC,ONLY_ID,MEDREC.ONLY_ID,,住院/病案主线,candidate,candidate,pending_review,unreviewed,5068,2023-05-16T22:00:03,4,,missing,0,ready_his 活库快速分类，待人工复核
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,MEDREC,MEDREC,MEDREC,OPERATION,MEDREC.OPERATION,手术记录,手术,core_fact,included,active,approved,527828,2026-06-29T22:04:01,31,PATIENT_ID+VISIT_ID+OPERATION_NO,present,0,沿用 25 HIS 源端资产包纳入口径
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,MEDREC,MEDREC,MEDREC,OPERATION_1,MEDREC.OPERATION_1,手术记录,手术,candidate,candidate,pending_review,unreviewed,161744,2025-02-06T22:02:29,20,PATIENT_ID+VISIT_ID+OPERATION_NO,present,0,ready_his 活库快速分类，待人工复核
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,MEDREC,MEDREC,MEDREC,OPERATION_BK,MEDREC.OPERATION_BK,,手术,excluded,excluded,excluded,unreviewed,444936,2025-04-16T22:01:35,21,,missing,0,临时/备份/测试表，第一版排除
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,MEDREC,MEDREC,MEDREC,OPER_SETTLE_CARD,MEDREC.OPER_SETTLE_CARD,,费用,candidate,candidate,pending_review,unreviewed,0,2025-02-06T22:02:16,18,OPERATOR+START_DATE+END_DATE,present,0,ready_his 活库快速分类，待人工复核
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,MEDREC,MEDREC,MEDREC,PATIENT_CARD_INFO,MEDREC.PATIENT_CARD_INFO,,住院/病案主线,candidate,candidate,pending_review,unreviewed,0,2025-02-06T22:02:17,13,CARD_NO,present,0,ready_his 活库快速分类，待人工复核
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,MEDREC,MEDREC,MEDREC,PAT_ICU_RECORD,MEDREC.PAT_ICU_RECORD,住院重症监护记录,住院/病案主线,candidate,candidate,pending_review,unreviewed,4539,2026-05-06T22:01:55,7,,missing,0,ready_his 活库快速分类，待人工复核
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,MEDREC,MEDREC,MEDREC,PAT_MASTER_INDEX,MEDREC.PAT_MASTER_INDEX,病人主索引,患者就诊,core_fact,included,active,approved,1905243,2026-04-28T22:01:41,113,PATIENT_ID,present,0,沿用 25 HIS 源端资产包纳入口径
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,MEDREC,MEDREC,MEDREC,PAT_MASTER_INDEX_copy1,MEDREC.PAT_MASTER_INDEX_copy1,,患者就诊,excluded,excluded,excluded,unreviewed,0,2026-03-31T22:00:12,113,PATIENT_ID,present,0,临时/备份/测试表，第一版排除
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,MEDREC,MEDREC,MEDREC,PAT_MASTER_RENAME_LOG,MEDREC.PAT_MASTER_RENAME_LOG,修改姓名记录表,患者就诊,excluded,excluded,excluded,unreviewed,11535,2022-04-22T22:00:52,9,ENTER_DATE+PATIENT_ID,present,0,日志类表，23 已确认第一版排除
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,MEDREC,MEDREC,MEDREC,PAT_VISIT,MEDREC.PAT_VISIT,病人住院主记录,患者就诊,core_fact,included,active,approved,574677,2026-06-28T14:03:42,268,PATIENT_ID+VISIT_ID,present,0,沿用 25 HIS 源端资产包纳入口径
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,MEDREC,MEDREC,MEDREC,PAT_VISIT_ATTACHED,MEDREC.PAT_VISIT_ATTACHED,,患者就诊,candidate,candidate,pending_review,unreviewed,0,2025-02-06T22:02:20,6,,missing,0,ready_his 活库快速分类，待人工复核
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,MEDREC,MEDREC,MEDREC,PAT_VISIT_BACKUP2025,MEDREC.PAT_VISIT_BACKUP2025,,患者就诊,excluded,excluded,excluded,unreviewed,3,2025-12-31T22:00:05,267,,missing,0,临时/备份/测试表，第一版排除
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,MEDREC,MEDREC,MEDREC,PAT_VISIT_BACKUP2026_0114,MEDREC.PAT_VISIT_BACKUP2026_0114,,患者就诊,excluded,excluded,excluded,unreviewed,2,2026-01-14T22:00:05,269,,missing,0,临时/备份/测试表，第一版排除
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,MEDREC,MEDREC,MEDREC,PAT_VISIT_BIS,MEDREC.PAT_VISIT_BIS,,患者就诊,candidate,candidate,pending_review,unreviewed,5378,2026-04-02T22:01:41,8,PATIENT_ID+VISIT_ID,present,0,ready_his 活库快速分类，待人工复核
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,MEDREC,MEDREC,MEDREC,PAT_VISIT_CANCEL,MEDREC.PAT_VISIT_CANCEL,病人住院主记录,患者就诊,candidate,candidate,pending_review,unreviewed,3922,2026-05-20T22:02:39,7,,missing,0,ready_his 活库快速分类，待人工复核
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,MEDREC,MEDREC,MEDREC,PAT_VISIT_EXTEND,MEDREC.PAT_VISIT_EXTEND,住院信息延伸表用于病案信息新增字段的升级,患者就诊,candidate,candidate,pending_review,unreviewed,28608,2026-06-26T22:06:00,9,,missing,0,ready_his 活库快速分类，待人工复核
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,MEDREC,MEDREC,MEDREC,PAT_VISIT_INSURE,MEDREC.PAT_VISIT_INSURE,,患者就诊,candidate,candidate,pending_review,unreviewed,1,2025-02-06T22:02:23,5,PATIENT_ID+VISIT_ID,present,0,ready_his 活库快速分类，待人工复核
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,MEDREC,MEDREC,MEDREC,PAT_VISIT_NEW,MEDREC.PAT_VISIT_NEW,住院登记扩展,患者就诊,candidate,candidate,pending_review,unreviewed,214217,2026-06-29T22:01:53,12,PATIENT_ID+VISIT_ID,present,0,ready_his 活库快速分类，待人工复核
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,MEDREC,MEDREC,MEDREC,PAT_VISIT_NEW_BACKUP2026_0114,MEDREC.PAT_VISIT_NEW_BACKUP2026_0114,,患者就诊,excluded,excluded,excluded,unreviewed,2,2026-01-14T22:00:05,12,,missing,0,临时/备份/测试表，第一版排除
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,MEDREC,MEDREC,MEDREC,PAT_VISIT_PDF,MEDREC.PAT_VISIT_PDF,,患者就诊,candidate,candidate,pending_review,unreviewed,0,2023-11-06T22:00:09,9,PATIENT_ID+VISIT_ID,present,0,ready_his 活库快速分类，待人工复核
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,MEDREC,MEDREC,MEDREC,PAT_VISIT_PDF_DETAIL,MEDREC.PAT_VISIT_PDF_DETAIL,,患者就诊,candidate,candidate,pending_review,unreviewed,5,2024-01-24T22:00:08,13,PATIENT_ID+VISIT_ID+PDF_FILE+CREATE_DATE,present,0,ready_his 活库快速分类，待人工复核
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,MEDREC,MEDREC,MEDREC,PAT_VISIT_TEMP,MEDREC.PAT_VISIT_TEMP,病人住院主记录,患者就诊,excluded,excluded,excluded,unreviewed,5272,2026-07-04T14:04:41,10,,missing,0,临时/备份/测试表，第一版排除
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,MEDREC,MEDREC,MEDREC,PERSON,MEDREC.PERSON,,住院/病案主线,candidate,candidate,pending_review,unreviewed,0,2025-02-06T22:02:21,3,ID,present,0,ready_his 活库快速分类，待人工复核
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,MEDREC,MEDREC,MEDREC,PMI_MERGED_LOG,MEDREC.PMI_MERGED_LOG,主索引合并记录,住院/病案主线,excluded,excluded,excluded,unreviewed,5,2025-02-06T22:02:25,4,PID_MERGED+PID_RETAINED+MERGED_DATE,present,0,日志类表，23 已确认第一版排除
