系统,库名,表名,字段名,字段含义,字段类型,是否关键字段,建议质量规则,优先级,是否本轮分析,是否后续分析
HIS_SOURCE,his_ready_10_10_10_15,OUTPBILL.OUTP_ORDER_DESC,PATIENT_ID,病人标识号,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,OUTPBILL.OUTP_ORDER_DESC,RCPT_NO,收据号,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,OUTPBILL.OUTP_ORDER_DESC,VISIT_ID,需要人工确认,NUMBER,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,OUTPBILL.OUTP_ORDER_DESC_BACK,PATIENT_ID,病人标识号,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,OUTPBILL.OUTP_ORDER_DESC_BACK,RCPT_NO,收据号,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,OUTPBILL.OUTP_ORDER_DESC_TEMP,PATIENT_ID,需要人工确认,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,OUTPBILL.OUTP_ORDER_DESC_TEMP,CHARGE_TYPE,需要人工确认,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,OUTPBILL.OUTP_ORDER_DESC_TEMP,RCPT_NO,需要人工确认,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,OUTPBILL.OUTP_PAYMENTS_MONEY,RCPT_NO,收据号,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,OUTPBILL.OUTP_PAYMENTS_MONEY,MONEY_TYPE,金额类型,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,OUTPBILL.OUTP_PAYMENTS_MONEY,MONEY_TYPE_CODE,支付方式代码,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,OUTPBILL.OUTP_PAYMENTS_MONEY_BACK,RCPT_NO,收据号,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,OUTPBILL.OUTP_PAYMENTS_MONEY_BACK,MONEY_TYPE,金额类型,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,OUTPBILL.OUTP_PAYMENTS_MONEY_BACK,MONEY_TYPE_CODE,支付方式代码,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,OUTPBILL.OUTP_PAYMENTS_MONEY_BK,RCPT_NO,需要人工确认,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,OUTPBILL.OUTP_PAYMENTS_MONEY_BK,MONEY_TYPE,需要人工确认,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,OUTPBILL.OUTP_PAYMENTS_MONEY_copy1,RCPT_NO,收据号,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,OUTPBILL.OUTP_PAYMENTS_MONEY_copy1,MONEY_TYPE,金额类型,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,OUTPBILL.OUTP_PAYMENTS_MONEY_copy1,MONEY_TYPE_CODE,支付方式代码,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,OUTPBILL.OUTP_RCPT_MASTER,RCPT_NO,收据号,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P1,否,是
HIS_SOURCE,his_ready_10_10_10_15,OUTPBILL.OUTP_RCPT_MASTER,PATIENT_ID,病人标识号,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P1,否,是
HIS_SOURCE,his_ready_10_10_10_15,OUTPBILL.OUTP_RCPT_MASTER,CHARGE_TYPE,费别,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P1,否,是
HIS_SOURCE,his_ready_10_10_10_15,OUTPBILL.OUTP_RCPT_MASTER,INSUR_TYPE,1市医保2省医保,NUMBER,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P1,否,是
HIS_SOURCE,his_ready_10_10_10_15,OUTPBILL.OUTP_RCPT_MASTER,MED_TYPE,drg医疗统筹类别,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P1,否,是
HIS_SOURCE,his_ready_10_10_10_15,OUTPBILL.OUTP_RCPT_MASTER,INSUTYPE,drg险种类型,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P1,否,是
HIS_SOURCE,his_ready_10_10_10_15,OUTPBILL.OUTP_RCPT_MASTER,APPCODE,需要人工确认,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P1,否,是
HIS_SOURCE,his_ready_10_10_10_15,OUTPBILL.OUTP_RCPT_MASTER,ALIPAY_AUTHCODE,支付宝刷脸授权码,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P1,否,是
HIS_SOURCE,his_ready_10_10_10_15,OUTPBILL.OUTP_RCPT_MASTER,YBSH_DISEASE_CODE,自费转医保慢病编码,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P1,否,是
HIS_SOURCE,his_ready_10_10_10_15,OUTPBILL.OUTP_RCPT_MASTER_BACK,RCPT_NO,门诊医疗收据记录,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,OUTPBILL.OUTP_RCPT_MASTER_BACK,PATIENT_ID,病人标识号,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,OUTPBILL.OUTP_RCPT_MASTER_BACK,CHARGE_TYPE,费别,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,OUTPBILL.OUTP_RCPT_MASTER_BK,RCPT_NO,需要人工确认,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,OUTPBILL.OUTP_RCPT_MASTER_BK,PATIENT_ID,需要人工确认,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,OUTPBILL.OUTP_RCPT_MASTER_BK,CHARGE_TYPE,需要人工确认,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,OUTPBILL.OUTP_RCPT_MASTER_BK,INSUR_TYPE,需要人工确认,NUMBER,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,OUTPBILL.OUTP_RCPT_MASTER_BK,MED_TYPE,需要人工确认,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,OUTPBILL.OUTP_RCPT_MASTER_BK,INSUTYPE,需要人工确认,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,OUTPBILL.OUTP_RCPT_MASTER_YD,PATIENT_ID,ID号,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,OUTPBILL.OUTP_RCPT_MASTER_YD_RE,PATIENT_ID,ID号,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,OUTPBILL.PREPAYMENT_RCPT_20210418,PATIENT_ID,需要人工确认,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,OUTPBILL.PREPAYMENT_RCPT_20210418,RCPT_NO,需要人工确认,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,OUTPBILL.PREPAYMENT_RCPT_20210418,TRANSACT_TYPE,需要人工确认,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,OUTPBILL.PREPAYMENT_RCPT_20210418,BANK_CODE,需要人工确认,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,OUTPBILL.PREPAYMENT_RCPT_20210418,VISIT_ID,需要人工确认,NUMBER,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,OUTPBILL.RCPT_VS_CHECK,RCPT_NO,需要人工确认,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,OUTPBILL.TEMP_ACCT_DETAIL,TALLY_FEE_CLASS,需要人工确认,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,OUTPBILL.ZPW_TEMP_ACCT_DETAIL,MONEY_TYPE,需要人工确认,CHAR,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,OUTPBILL.ZPW_TEMP_ACCT_DETAIL,TALLY_FEE_CLASS,需要人工确认,CHAR,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,PHARMACY.BINDING_PRESC_DETAIL,ITEM_NO,序号,NUMBER,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,PHARMACY.BINDING_PRESC_DETAIL,DRUG_CODE,药品代码,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,PHARMACY.BINDING_PRESC_MASTER,PRESC_TYPE,处方类型,NUMBER,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,PHARMACY.BINDING_PRESC_MASTER,DEPT_CODE,部门代码,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,PHARMACY.BINDING_PRESC_MASTER,INPUT_CODE,输入码,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,PHARMACY.BUY_DRUG_PLAN,DRUG_CODE,药品代码,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,PHARMACY.BUY_DRUG_PLAN,INPUT_CODE,输入码,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,PHARMACY.DATAPRESCRIPTIONDETAIL_DATA,STATUS,需要人工确认,NUMBER,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,PHARMACY.DATAPRESCRIPTION_DATA,PAYMENTTYPE,处方缴费类型,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,PHARMACY.DATAPRESCRIPTION_DATA,PAYMENTSTATUS,缴费状态,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,PHARMACY.DATAPRESCRIPTION_DATA,PROCESSSTATUS,内部处理状态,NUMBER,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,PHARMACY.DOCT_DRUG_PRESC_DETAIL,PRESC_NO,处方号,NUMBER,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P1,否,是
HIS_SOURCE,his_ready_10_10_10_15,PHARMACY.DOCT_DRUG_PRESC_DETAIL,ITEM_NO,项目序号,NUMBER,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P1,否,是
HIS_SOURCE,his_ready_10_10_10_15,PHARMACY.DOCT_DRUG_PRESC_DETAIL,ORDER_NO,医嘱序号,NUMBER,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P1,否,是
HIS_SOURCE,his_ready_10_10_10_15,PHARMACY.DOCT_DRUG_PRESC_DETAIL,ORDER_SUB_NO,医嘱子序号,NUMBER,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P1,否,是
HIS_SOURCE,his_ready_10_10_10_15,PHARMACY.DOCT_DRUG_PRESC_DETAIL,DRUG_CODE,药品编码,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P1,否,是
HIS_SOURCE,his_ready_10_10_10_15,PHARMACY.DOCT_DRUG_PRESC_MASTER,PRESC_NO,处方号,NUMBER,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P1,否,是
HIS_SOURCE,his_ready_10_10_10_15,PHARMACY.DOCT_DRUG_PRESC_MASTER,PATIENT_ID,病人ID,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P1,否,是
HIS_SOURCE,his_ready_10_10_10_15,PHARMACY.DOCT_DRUG_PRESC_MASTER,VISIT_ID,住院次数,NUMBER,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P1,否,是
HIS_SOURCE,his_ready_10_10_10_15,PHARMACY.DOCT_DRUG_PRESC_MASTER,CHARGE_TYPE,费别,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P1,否,是
HIS_SOURCE,his_ready_10_10_10_15,PHARMACY.DOCT_DRUG_PRESC_MASTER,PRESC_TYPE,"处方类型，0,西药;1,中药",NUMBER,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P1,否,是
HIS_SOURCE,his_ready_10_10_10_15,PHARMACY.DOCT_DRUG_PRESC_MASTER,PRESC_STATUS,"处方状态 0,未发药；1,已发药",NUMBER,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P1,否,是
HIS_SOURCE,his_ready_10_10_10_15,PHARMACY.DOCT_DRUG_PRESC_MASTER,DIAGNOSIS_CODE,诊断代码，多个代码用‘;’隔开,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P1,否,是
HIS_SOURCE,his_ready_10_10_10_15,PHARMACY.DOSAGE_DESCRIPTION_DICT,DOSAGE_DESCRIPTION_CODE,用量代码,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,PHARMACY.DRUG_APPLICATION_LIST_DETAIL,ITEM_NO,需要人工确认,NUMBER,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,PHARMACY.DRUG_APPLICATION_LIST_DETAIL,PATIENT_ID,需要人工确认,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,PHARMACY.DRUG_APPLICATION_LIST_DETAIL,VISIT_ID,需要人工确认,NUMBER,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,PHARMACY.DRUG_APPLICATION_LIST_DETAIL,ITEM_CLASS,需要人工确认,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,PHARMACY.DRUG_APPLICATION_LIST_DETAIL,DRUG_CODE,需要人工确认,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,PHARMACY.DRUG_DISPENSE_DICT,CODE,需要人工确认,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,PHARMACY.DRUG_DISPENSE_DICT,NEW_CODE,需要人工确认,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,PHARMACY.DRUG_DISPENSE_LABLE,PATIENT_ID,需要人工确认,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,PHARMACY.DRUG_DISPENSE_LABLE,ITEM_NO,需要人工确认,NUMBER,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,PHARMACY.DRUG_DISPENSE_LABLE,VISIT_ID,需要人工确认,NUMBER,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,PHARMACY.DRUG_DISPENSE_LABLE,ORDER_NO,需要人工确认,NUMBER,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,PHARMACY.DRUG_DISPENSE_LABLE,ORDER_SUB_NO,需要人工确认,NUMBER,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,PHARMACY.DRUG_DISPENSE_LABLE_COUNT,WARD_CODE,需要人工确认,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,PHARMACY.DRUG_DISPENSE_PRE,PATIENT_ID,病人标识号,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,PHARMACY.DRUG_DISPENSE_PRE,VISIT_ID,本次住院标识,NUMBER,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,PHARMACY.DRUG_DISPENSE_PRE,ORDER_NO,医嘱序号,NUMBER,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,PHARMACY.DRUG_DISPENSE_PRE,ORDER_SUB_NO,医嘱子序号,NUMBER,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,PHARMACY.DRUG_DISPENSE_PRE,DRUG_CODE,药品代码,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,PHARMACY.DRUG_DISPENSE_PRE,WARD_CODE,需要人工确认,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,PHARMACY.DRUG_DISPENSE_PRE_BACKUP2025,PATIENT_ID,需要人工确认,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,PHARMACY.DRUG_DISPENSE_PRE_BACKUP2025,VISIT_ID,需要人工确认,NUMBER,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,PHARMACY.DRUG_DISPENSE_PRE_BACKUP2025,ORDER_NO,需要人工确认,NUMBER,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,PHARMACY.DRUG_DISPENSE_PRE_BACKUP2025,ORDER_SUB_NO,需要人工确认,NUMBER,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,PHARMACY.DRUG_DISPENSE_PRE_BACKUP2025,DRUG_CODE,需要人工确认,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,PHARMACY.DRUG_DISPENSE_PRE_BACKUP2025,WARD_CODE,需要人工确认,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,PHARMACY.DRUG_DISPENSE_PRE_BK,PATIENT_ID,需要人工确认,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,PHARMACY.DRUG_DISPENSE_PRE_BK,VISIT_ID,需要人工确认,NUMBER,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,PHARMACY.DRUG_DISPENSE_PRE_BK,ORDER_NO,需要人工确认,NUMBER,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,PHARMACY.DRUG_DISPENSE_PRE_BK,ORDER_SUB_NO,需要人工确认,NUMBER,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,PHARMACY.DRUG_DISPENSE_PRE_BK,DRUG_CODE,需要人工确认,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,PHARMACY.DRUG_DISPENSE_PRE_BK,WARD_CODE,需要人工确认,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,PHARMACY.DRUG_DISPENSE_PRE_copy1,PATIENT_ID,病人标识号,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,PHARMACY.DRUG_DISPENSE_PRE_copy1,VISIT_ID,本次住院标识,NUMBER,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,PHARMACY.DRUG_DISPENSE_PRE_copy1,ORDER_NO,医嘱序号,NUMBER,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,PHARMACY.DRUG_DISPENSE_PRE_copy1,ORDER_SUB_NO,医嘱子序号,NUMBER,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
