系统,库名,Schema,表名,表中文名,业务域,时间字段,字段类型,是否推荐业务时间,推荐依据
HIS_SOURCE,his_ready_10_10_10_15,COMM,PRICE_LIST_X,,费用收费,ENTER_DATE,DATE,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,COMM,PRICE_LIST_X1,,费用收费,START_DATE,DATE,是,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,COMM,PRICE_LIST_X1,,费用收费,STOP_DATE,DATE,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,COMM,PRICE_LIST_X1,,费用收费,ENTER_DATE,DATE,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,COMM,RESPON_DEPT_DICT,责任科室与HIS科室对照字典,科室字典,ALTER_DATE,DATE,是,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,COMM,RESPON_DEPT_DICT,责任科室与HIS科室对照字典,科室字典,CREATE_DATE,DATE,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,COMM,RESPON_VS_HIS_DEPT,责任科室与HIS科室对照字典,科室字典,ALTER_DATE,DATE,是,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,COMM,RESPON_VS_HIS_DEPT,责任科室与HIS科室对照字典,科室字典,CREATE_DATE,DATE,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,COMM,SPARE_MEDICINES_DICT,,标准映射表,ENTERED_DATETIME,DATE,是,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,COMM,SPECIMAN_DICT,标本字典,标准映射表,OPERATOR,VARCHAR2,是,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,COMM,SPECIMAN_DICT,标本字典,标准映射表,CREATE_DATE,DATE,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,COMM,SPECIMAN_DICT,标本字典,标准映射表,STOP_DATE,DATE,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,COMM,STAFF_DICT,工作人员字典,人员字典,CREATE_DATE,DATE,是,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,COMM,STAFF_DICT,工作人员字典,人员字典,STATUS_TIME,DATE,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,COMM,STAFF_DICT_20231206,,人员字典,CREATE_DATE,DATE,是,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,COMM,STAFF_DICT_20231206,,人员字典,STATUS_TIME,DATE,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,COMM,STAFF_DICT_BAK,,人员字典,CREATE_DATE,DATE,是,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,COMM,STAFF_DICT_BAK_2,,人员字典,CREATE_DATE,DATE,是,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,COMM,STAFF_RESPON_GROUP,人员责任组,人员字典,ALTER_DATE,DATE,是,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,COMM,STAFF_RESPON_GROUP,人员责任组,人员字典,CREATE_DATE,DATE,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,COMM,STAFF_VS_GROUP,工作人员分组情况,人员字典,INSUR_DEDUCTION_AUTH,VARCHAR2,是,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,COMM,STAFF_VS_GROUP,工作人员分组情况,人员字典,START_DATE,DATE,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,COMM,STAFF_VS_GROUP,工作人员分组情况,人员字典,END_DATE,DATE,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,COMM,SYS_CODE,,标准映射表,UPDATEFLAG,CHAR,是,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,COMM,TIME_INTERVAL_DICT,时间段字典,标准映射表,TIME_INTERVAL_CODE,VARCHAR2,是,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,COMM,TIME_INTERVAL_DICT,时间段字典,标准映射表,TIME_INTERVAL_NAME,VARCHAR2,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,COMM,TIME_UNITS_DICT,时间单位字典,标准映射表,TIME_UNITS_CODE,VARCHAR2,是,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,COMM,TIME_UNITS_DICT,时间单位字典,标准映射表,TIME_UNITS_NAME,VARCHAR2,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,COMM,TJHIS_MESSAGE_DEPT_RECEIVE,护理消息接收科室,护理,MESSAGE_DATE,DATE,是,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,COMM,TJHIS_MESSAGE_DEPT_RECEIVE,护理消息接收科室,护理,RECEIVED_DATE,DATE,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,COMM,TJ_ERROR_LOG,,标准映射表,ERROR_DATE,DATE,是,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,COMM,TJ_LOG_MESSAGE,,标准映射表,LOG_DATE,DATE,是,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,COMM,T_WX_ZFB,,标准映射表,OPER_DATE,VARCHAR2,是,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,COMM,T_ZHIKONG_DATA,质控办提供数据进行计算,标准映射表,IN_DATE,DATE,是,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,COMM,T_ZHIKONG_DATA,质控办提供数据进行计算,标准映射表,OUT_DATE,DATE,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,COMM,T_ZHIKONG_DATA,质控办提供数据进行计算,标准映射表,IMPORT_DATE,DATE,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,COMM,UPDATE_LOG,,标准映射表,UPDATE_TYPE,VARCHAR2,是,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,COMM,USERS_BACK,用户记录,人员字典,CREATE_DATE,DATE,是,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,COMM,USERS_BAK,,人员字典,CREATE_DATE,DATE,是,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,COMM,V_EXECUTE_DATA,,标准映射表,AS_PLAN_EXECUTE_DATE,DATE,是,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,COMM,V_EXECUTE_DATA,,标准映射表,AS_EXECUTE_DATE,DATE,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,COMM,YIBAO,手麻系统视图，不建个表，PB保存不了。,标准映射表,ANES_END_DATE,DATE,是,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,DRUG_USER,2025-07-17MED_DICT_PRICE,药品产地价格表,药品,CREATE_USER_ID,VARCHAR2,是,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,DRUG_USER,2025-07-17MED_DICT_PRICE,药品产地价格表,药品,CREATE_USER_NAME,VARCHAR2,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,DRUG_USER,2025-07-17MED_DICT_PRICE,药品产地价格表,药品,CREATE_TIME,TIMESTAMP(6),否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,DRUG_USER,2025-07-17MED_DICT_PRICE,药品产地价格表,药品,MODIFY_USER_ID,VARCHAR2,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,DRUG_USER,2025-07-17MED_DICT_PRICE,药品产地价格表,药品,MODIFY_USER_NAME,VARCHAR2,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,DRUG_USER,20260325MED_DICT_BASEINFO,药品目录表,药品,CREATE_USER_ID,VARCHAR2,是,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,DRUG_USER,20260325MED_DICT_BASEINFO,药品目录表,药品,CREATE_USER_NAME,VARCHAR2,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,DRUG_USER,20260325MED_DICT_BASEINFO,药品目录表,药品,CREATE_TIME,TIMESTAMP(6),否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,DRUG_USER,20260325MED_DICT_BASEINFO,药品目录表,药品,MODIFY_USER_ID,VARCHAR2,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,DRUG_USER,20260325MED_DICT_BASEINFO,药品目录表,药品,MODIFY_USER_NAME,VARCHAR2,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,DRUG_USER,6.30MED_DICT_BASEINFO,药品目录表,药品,CREATE_USER_ID,VARCHAR2,是,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,DRUG_USER,6.30MED_DICT_BASEINFO,药品目录表,药品,CREATE_USER_NAME,VARCHAR2,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,DRUG_USER,6.30MED_DICT_BASEINFO,药品目录表,药品,CREATE_TIME,TIMESTAMP(6),否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,DRUG_USER,6.30MED_DICT_BASEINFO,药品目录表,药品,MODIFY_USER_ID,VARCHAR2,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,DRUG_USER,6.30MED_DICT_BASEINFO,药品目录表,药品,MODIFY_USER_NAME,VARCHAR2,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,DRUG_USER,6.30MED_DICT_PRICE,药品产地价格表,药品,CREATE_USER_ID,VARCHAR2,是,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,DRUG_USER,6.30MED_DICT_PRICE,药品产地价格表,药品,CREATE_USER_NAME,VARCHAR2,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,DRUG_USER,6.30MED_DICT_PRICE,药品产地价格表,药品,CREATE_TIME,TIMESTAMP(6),否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,DRUG_USER,6.30MED_DICT_PRICE,药品产地价格表,药品,MODIFY_USER_ID,VARCHAR2,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,DRUG_USER,6.30MED_DICT_PRICE,药品产地价格表,药品,MODIFY_USER_NAME,VARCHAR2,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,DRUG_USER,7月出院患者,,住院就诊,入院时间,VARCHAR2,是,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,DRUG_USER,7月出院患者,,住院就诊,出院时间,VARCHAR2,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,DRUG_USER,7月出院患者,,住院就诊,出院科室,VARCHAR2,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,DRUG_USER,DATAPRESCRIPTIONDETAIL_DATA,,处方,PRESTIME,DATE,是,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,DRUG_USER,DATAPRESCRIPTION_DATA,,处方,PRESTIME,DATE,是,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,DRUG_USER,DATAPRESCRIPTION_DATA,,处方,CREATER,VARCHAR2,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,DRUG_USER,DATAPRESCRIPTION_DATA,,处方,CREATETIME,DATE,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,DRUG_USER,DATAPRESCRIPTION_DATA,,处方,VALUATIONTIME,DATE,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,DRUG_USER,DATAPRESCRIPTION_DATA,,处方,IMPORTTIME,DATE,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,DRUG_USER,DOCK_CALL_LOG,对接三方的日志,药品,CALL_TIME,TIMESTAMP(6),是,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,DRUG_USER,DOCK_CALL_LOG,对接三方的日志,药品,CREATE_USER_ID,VARCHAR2,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,DRUG_USER,DOCK_CALL_LOG,对接三方的日志,药品,CREATE_USER_NAME,VARCHAR2,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,DRUG_USER,DOCK_CALL_LOG,对接三方的日志,药品,CREATE_TIME,TIMESTAMP(6),否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,DRUG_USER,DOCK_CALL_LOG,对接三方的日志,药品,MODIFY_USER_ID,VARCHAR2,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,DRUG_USER,DOCUMENT_UPLOAD_RECORD,单据上传记录表,药品,CREATE_TIME,TIMESTAMP(6),是,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,DRUG_USER,DOCUMENT_UPLOAD_RECORD,单据上传记录表,药品,UPDATE_TIME,TIMESTAMP(6),否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,DRUG_USER,DRUG_EXPORT_DETAIL,药品出库明细记录,药品,EXPIRE_DATE,DATE,是,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,DRUG_USER,DRUG_EXPORT_MASTER,药品出库主记录,药品,EXPORT_DATE,DATE,是,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,DRUG_USER,DRUG_EXPORT_MASTER,药品出库主记录,药品,ACCT_DATE,DATE,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,DRUG_USER,DRUG_EXPORT_MASTER,药品出库主记录,药品,TALLY_DATE,DATE,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,DRUG_USER,DRUG_IMPORT_DETAIL,药品入库明细记录,药品,EXPIRE_DATE,DATE,是,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,DRUG_USER,DRUG_IMPORT_DETAIL,药品入库明细记录,药品,INVOICE_DATE,DATE,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,DRUG_USER,DRUG_IMPORT_DETAIL,药品入库明细记录,药品,PRODUCTION_DATE,DATE,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,DRUG_USER,DRUG_IMPORT_DETAIL,药品入库明细记录,药品,PRODUCE_DATE,DATE,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,DRUG_USER,DRUG_IMPORT_DETAIL,药品入库明细记录,药品,UPDATE_STATUS,NUMBER,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,DRUG_USER,DRUG_IMPORT_MASTER,药品入库主记录,药品,IMPORT_DATE,DATE,是,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,DRUG_USER,DRUG_IMPORT_MASTER,药品入库主记录,药品,ACCT_DATE,DATE,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,DRUG_USER,DRUG_IMPORT_MASTER,药品入库主记录,药品,TALLY_DATE,DATE,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,DRUG_USER,DRUG_IMPORT_MASTER,药品入库主记录,药品,ENTER_DATE,DATE,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,DRUG_USER,DRUG_OTHER_INFO,,药品,生效时间,DATE,是,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,DRUG_USER,DRUG_SUPPLY_GUARANTEE,药品供应保障监测数据,药品,SYSTEM_TIME,DATE,是,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,DRUG_USER,DRUG_SUPPLY_GUARANTEE,药品供应保障监测数据,药品,CREATE_TIME,DATE,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,DRUG_USER,DRUG_SUPPLY_GUARANTEE,药品供应保障监测数据,药品,RK_TIME,DATE,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,DRUG_USER,INIT_ACCOUNT_LOG,,药品,CREATE_USER_ID,VARCHAR2,是,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,DRUG_USER,INIT_ACCOUNT_LOG,,药品,CREATE_USER_NAME,VARCHAR2,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,DRUG_USER,INIT_ACCOUNT_LOG,,药品,CREATE_TIME,TIMESTAMP(6),否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,DRUG_USER,INIT_ACCOUNT_LOG,,药品,MODIFY_USER_ID,VARCHAR2,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,DRUG_USER,INIT_ACCOUNT_LOG,,药品,MODIFY_USER_NAME,VARCHAR2,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,DRUG_USER,INP_ORDER_EXECDATA,,住院就诊,START_DATE_TIME,DATE,是,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,DRUG_USER,INP_ORDER_EXECDATA,,住院就诊,STOP_DATE_TIME,DATE,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,DRUG_USER,INP_ORDER_EXECDATA,,住院就诊,MIN_DISP_DATE,DATE,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,DRUG_USER,INP_ORDER_EXECDATA,,住院就诊,MAX_DISP_DATE,DATE,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,DRUG_USER,INP_ORDER_EXECDATA,,住院就诊,ADMISSION_DATE_TIME,DATE,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,DRUG_USER,INP_PATIENT_LOG,,患者主索引,ADMISSION_DATE_TIME,DATE,是,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,DRUG_USER,INP_PATIENT_LOG,,患者主索引,DEPT_ADMISSION_TO,VARCHAR2,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,DRUG_USER,INP_PATIENT_LOG,,患者主索引,DISCHARGE_DATE_TIME,DATE,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,DRUG_USER,INP_PATIENT_LOG,,患者主索引,DEPT_DISCHARGE_FROM,VARCHAR2,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,DRUG_USER,INP_PATIENT_LOG,,患者主索引,DATE_OF_BIRTH,DATE,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,DRUG_USER,MED_ADJUST_PRICE_LIST,调价盈亏记录表,药品,EXPIRE_DATE,DATE,是,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,DRUG_USER,MED_ADJUST_PRICE_LIST,调价盈亏记录表,药品,PRODUCT_DATE,DATE,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,DRUG_USER,MED_ADJUST_PRICE_MASTER,调价主表,药品,ADJST_DATE,TIMESTAMP(6),是,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,DRUG_USER,MED_ADJUST_PRICE_MASTER,调价主表,药品,RECEIVE_DATE,TIMESTAMP(6),否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,DRUG_USER,MED_ADJUST_PRICE_MASTER,调价主表,药品,EXECUTE_OPER_NAME,VARCHAR2,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,DRUG_USER,MED_ADJUST_PRICE_MASTER,调价主表,药品,EXECUTE_OPER,VARCHAR2,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,DRUG_USER,MED_ADJUST_PRICE_MASTER,调价主表,药品,EXECUTE_DATE,TIMESTAMP(6),否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,DRUG_USER,MED_CARE_DETAIL,药品养护记录明细表,药品,PRODUCT_DATE,DATE,是,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,DRUG_USER,MED_CARE_DETAIL,药品养护记录明细表,药品,EXPIRE_DATE,DATE,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,DRUG_USER,MED_CARE_MASTER,药品养护记录主表,药品,CARE_DATE,TIMESTAMP(6),是,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,DRUG_USER,MED_CARE_MASTER,药品养护记录主表,药品,OPER_DATE,TIMESTAMP(6),否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,DRUG_USER,MED_CARE_MASTER,药品养护记录主表,药品,CARE_STATE,NUMBER,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,DRUG_USER,MED_CHECK_DETAIL,盘点明细表,药品,EXPIRE_DATE,DATE,是,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,DRUG_USER,MED_CHECK_DETAIL,盘点明细表,药品,START_TIME,DATE,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,DRUG_USER,MED_CHECK_DETAIL,盘点明细表,药品,REAL_TIME,DATE,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,DRUG_USER,MED_CHECK_DETAIL,盘点明细表,药品,PRODUCT_DATE,DATE,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,DRUG_USER,MED_CHECK_DETAIL,盘点明细表,药品,CREATE_USER_ID,VARCHAR2,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,DRUG_USER,MED_CHECK_DETAIL_2025-9-1,盘点明细表,药品,EXPIRE_DATE,DATE,是,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,DRUG_USER,MED_CHECK_DETAIL_2025-9-1,盘点明细表,药品,START_TIME,DATE,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,DRUG_USER,MED_CHECK_DETAIL_2025-9-1,盘点明细表,药品,REAL_TIME,DATE,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,DRUG_USER,MED_CHECK_DETAIL_2025-9-1,盘点明细表,药品,PRODUCT_DATE,DATE,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,DRUG_USER,MED_CHECK_DETAIL_2025-9-1,盘点明细表,药品,CREATE_USER_ID,VARCHAR2,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,DRUG_USER,MED_CHECK_DETAIL_copy1,盘点明细表,药品,EXPIRE_DATE,DATE,是,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,DRUG_USER,MED_CHECK_DETAIL_copy1,盘点明细表,药品,START_TIME,DATE,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,DRUG_USER,MED_CHECK_DETAIL_copy1,盘点明细表,药品,REAL_TIME,DATE,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,DRUG_USER,MED_CHECK_DETAIL_copy1,盘点明细表,药品,PRODUCT_DATE,DATE,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,DRUG_USER,MED_CHECK_DETAIL_copy1,盘点明细表,药品,CREATE_USER_ID,VARCHAR2,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,DRUG_USER,MED_CHECK_MASTER,盘点主表,药品,CHECK_DATE,TIMESTAMP(6),是,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,DRUG_USER,MED_CHECK_MASTER,盘点主表,药品,FINISH_DATE,TIMESTAMP(6),否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,DRUG_USER,MED_CHECK_MASTER,盘点主表,药品,CREATE_USER_ID,VARCHAR2,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,DRUG_USER,MED_CHECK_MASTER,盘点主表,药品,CREATE_USER_NAME,VARCHAR2,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,DRUG_USER,MED_CHECK_MASTER,盘点主表,药品,CREATE_TIME,TIMESTAMP(6),否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,DRUG_USER,MED_CODE_GENERATE_RULE,单号生成规则表,药品,DATE_FORMAT,VARCHAR2,是,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,DRUG_USER,MED_CODE_GENERATE_RULE,单号生成规则表,药品,CODE_BEGIN_RULE,VARCHAR2,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,DRUG_USER,MED_CODE_GENERATE_RULE,单号生成规则表,药品,CREATE_USER_ID,VARCHAR2,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,DRUG_USER,MED_CODE_GENERATE_RULE,单号生成规则表,药品,CREATE_USER_NAME,VARCHAR2,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,DRUG_USER,MED_CODE_GENERATE_RULE,单号生成规则表,药品,CREATE_TIME,TIMESTAMP(6),否,字段名/备注命中时间语义
