差异类型,系统,库名,Schema,表名,字段名,来源文件名称,文档内容,实际库内容,风险等级,建议处理,是否需要人工确认
实际库有但文档没有的字段,HIS_SOURCE,his_ready_10_10_10_15,MEDREC,T_BNZYFY_SB,FYLB16,数据资产_HIS源端资产包 / READY_HIS活库元数据,旧资产包无字段,READY_HIS 活库存在字段,中,补充字段备注和治理标签,是
实际库有但文档没有的字段,HIS_SOURCE,his_ready_10_10_10_15,MEDREC,T_BNZYFY_SB,FYLB17,数据资产_HIS源端资产包 / READY_HIS活库元数据,旧资产包无字段,READY_HIS 活库存在字段,中,补充字段备注和治理标签,是
实际库有但文档没有的字段,HIS_SOURCE,his_ready_10_10_10_15,MEDREC,T_BNZYFY_SB,FYLB18,数据资产_HIS源端资产包 / READY_HIS活库元数据,旧资产包无字段,READY_HIS 活库存在字段,中,补充字段备注和治理标签,是
实际库有但文档没有的字段,HIS_SOURCE,his_ready_10_10_10_15,MEDREC,T_BNZYFY_SB,FYLB19,数据资产_HIS源端资产包 / READY_HIS活库元数据,旧资产包无字段,READY_HIS 活库存在字段,中,补充字段备注和治理标签,是
实际库有但文档没有的字段,HIS_SOURCE,his_ready_10_10_10_15,MEDREC,T_BNZYFY_SB,FYLB20,数据资产_HIS源端资产包 / READY_HIS活库元数据,旧资产包无字段,READY_HIS 活库存在字段,中,补充字段备注和治理标签,是
实际库有但文档没有的字段,HIS_SOURCE,his_ready_10_10_10_15,MEDREC,T_BNZYFY_SB,FYLB21,数据资产_HIS源端资产包 / READY_HIS活库元数据,旧资产包无字段,READY_HIS 活库存在字段,中,补充字段备注和治理标签,是
实际库有但文档没有的字段,HIS_SOURCE,his_ready_10_10_10_15,MEDREC,T_BNZYFY_SB,FYLB22,数据资产_HIS源端资产包 / READY_HIS活库元数据,旧资产包无字段,READY_HIS 活库存在字段,中,补充字段备注和治理标签,是
实际库有但文档没有的字段,HIS_SOURCE,his_ready_10_10_10_15,MEDREC,T_BNZYFY_SB,FYLB23,数据资产_HIS源端资产包 / READY_HIS活库元数据,旧资产包无字段,READY_HIS 活库存在字段,中,补充字段备注和治理标签,是
实际库有但文档没有的字段,HIS_SOURCE,his_ready_10_10_10_15,MEDREC,T_BNZYFY_SB,FYLB24,数据资产_HIS源端资产包 / READY_HIS活库元数据,旧资产包无字段,READY_HIS 活库存在字段,中,补充字段备注和治理标签,是
实际库有但文档没有的字段,HIS_SOURCE,his_ready_10_10_10_15,MEDREC,T_BNZYFY_SB,FYLB25,数据资产_HIS源端资产包 / READY_HIS活库元数据,旧资产包无字段,READY_HIS 活库存在字段,中,补充字段备注和治理标签,是
实际库有但文档没有的字段,HIS_SOURCE,his_ready_10_10_10_15,MEDREC,T_BNZYFY_SB,FYLB26,数据资产_HIS源端资产包 / READY_HIS活库元数据,旧资产包无字段,READY_HIS 活库存在字段,中,补充字段备注和治理标签,是
实际库有但文档没有的字段,HIS_SOURCE,his_ready_10_10_10_15,MEDREC,T_BNZYFY_SB,FYLB27,数据资产_HIS源端资产包 / READY_HIS活库元数据,旧资产包无字段,READY_HIS 活库存在字段,中,补充字段备注和治理标签,是
实际库有但文档没有的字段,HIS_SOURCE,his_ready_10_10_10_15,MEDREC,T_BNZYFY_SB,FYLB28,数据资产_HIS源端资产包 / READY_HIS活库元数据,旧资产包无字段,READY_HIS 活库存在字段,中,补充字段备注和治理标签,是
实际库有但文档没有的字段,HIS_SOURCE,his_ready_10_10_10_15,MEDREC,T_BNZYFY_SB,FYLB29,数据资产_HIS源端资产包 / READY_HIS活库元数据,旧资产包无字段,READY_HIS 活库存在字段,中,补充字段备注和治理标签,是
实际库有但文档没有的字段,HIS_SOURCE,his_ready_10_10_10_15,MEDREC,T_BNZYFY_SB,FYLB30,数据资产_HIS源端资产包 / READY_HIS活库元数据,旧资产包无字段,READY_HIS 活库存在字段,中,补充字段备注和治理标签,是
实际库有但文档没有的字段,HIS_SOURCE,his_ready_10_10_10_15,MEDREC,T_BNZYFY_SB,FYLB31,数据资产_HIS源端资产包 / READY_HIS活库元数据,旧资产包无字段,READY_HIS 活库存在字段,中,补充字段备注和治理标签,是
实际库有但文档没有的字段,HIS_SOURCE,his_ready_10_10_10_15,MEDREC,T_BNZYFY_SB,FYLB32,数据资产_HIS源端资产包 / READY_HIS活库元数据,旧资产包无字段,READY_HIS 活库存在字段,中,补充字段备注和治理标签,是
实际库有但文档没有的字段,HIS_SOURCE,his_ready_10_10_10_15,MEDREC,T_BNZYFY_SB,FYLB33,数据资产_HIS源端资产包 / READY_HIS活库元数据,旧资产包无字段,READY_HIS 活库存在字段,中,补充字段备注和治理标签,是
实际库有但文档没有的字段,HIS_SOURCE,his_ready_10_10_10_15,MEDREC,T_BNZYFY_SB,FYLB02,数据资产_HIS源端资产包 / READY_HIS活库元数据,旧资产包无字段,READY_HIS 活库存在字段,中,补充字段备注和治理标签,是
实际库有但文档没有的字段,HIS_SOURCE,his_ready_10_10_10_15,MEDREC,T_BNZYFY_SB,FYLB01,数据资产_HIS源端资产包 / READY_HIS活库元数据,旧资产包无字段,READY_HIS 活库存在字段,中,补充字段备注和治理标签,是
实际库有但文档没有的字段,HIS_SOURCE,his_ready_10_10_10_15,MEDREC,T_BNZYFY_SB,BAIDENTITY,数据资产_HIS源端资产包 / READY_HIS活库元数据,旧资产包无字段,READY_HIS 活库存在字段,中,补充字段备注和治理标签,是
实际库有但文档没有的字段,HIS_SOURCE,his_ready_10_10_10_15,MEDREC,T_BNZYFY_SB,CYTIME,数据资产_HIS源端资产包 / READY_HIS活库元数据,旧资产包无字段,READY_HIS 活库存在字段,中,补充字段备注和治理标签,是
实际库有但文档没有的字段,HIS_SOURCE,his_ready_10_10_10_15,MEDREC,T_PERSON,EMP_NO,数据资产_HIS源端资产包 / READY_HIS活库元数据,旧资产包无字段,READY_HIS 活库存在字段,中,补充字段备注和治理标签,是
实际库有但文档没有的字段,HIS_SOURCE,his_ready_10_10_10_15,MEDREC,T_PERSON,NAME,数据资产_HIS源端资产包 / READY_HIS活库元数据,旧资产包无字段,READY_HIS 活库存在字段,中,补充字段备注和治理标签,是
实际库有但文档没有的字段,HIS_SOURCE,his_ready_10_10_10_15,MEDREC,T_PERSON,DOCUMENT_NUM,数据资产_HIS源端资产包 / READY_HIS活库元数据,旧资产包无字段,READY_HIS 活库存在字段,中,补充字段备注和治理标签,是
实际库有但文档没有的字段,HIS_SOURCE,his_ready_10_10_10_15,MEDREC,T_PERSON,DEPT_CODE,数据资产_HIS源端资产包 / READY_HIS活库元数据,旧资产包无字段,READY_HIS 活库存在字段,中,补充字段备注和治理标签,是
实际库有但文档没有的字段,HIS_SOURCE,his_ready_10_10_10_15,MEDREC,T_PERSON,PRACTICE_CERTIFICATE,数据资产_HIS源端资产包 / READY_HIS活库元数据,旧资产包无字段,READY_HIS 活库存在字段,中,补充字段备注和治理标签,是
实际库有但文档没有的字段,HIS_SOURCE,his_ready_10_10_10_15,MEDREC,T_STAFF_DICT,医师工号,数据资产_HIS源端资产包 / READY_HIS活库元数据,旧资产包无字段,READY_HIS 活库存在字段,中,补充字段备注和治理标签,是
实际库有但文档没有的字段,HIS_SOURCE,his_ready_10_10_10_15,MEDREC,T_STAFF_DICT,医师姓名,数据资产_HIS源端资产包 / READY_HIS活库元数据,旧资产包无字段,READY_HIS 活库存在字段,中,补充字段备注和治理标签,是
实际库有但文档没有的字段,HIS_SOURCE,his_ready_10_10_10_15,MEDREC,T_STAFF_DICT,所属科室代码,数据资产_HIS源端资产包 / READY_HIS活库元数据,旧资产包无字段,READY_HIS 活库存在字段,中,补充字段备注和治理标签,是
实际库有但文档没有的字段,HIS_SOURCE,his_ready_10_10_10_15,MEDREC,T_STAFF_DICT,所属科室名称,数据资产_HIS源端资产包 / READY_HIS活库元数据,旧资产包无字段,READY_HIS 活库存在字段,中,补充字段备注和治理标签,是
实际库有但文档没有的字段,HIS_SOURCE,his_ready_10_10_10_15,MEDREC,T_STAFF_DICT,离着标志,数据资产_HIS源端资产包 / READY_HIS活库元数据,旧资产包无字段,READY_HIS 活库存在字段,中,补充字段备注和治理标签,是
实际库有但文档没有的字段,HIS_SOURCE,his_ready_10_10_10_15,MEDREC,V_DIAGNOSIS,PATIENT_ID,数据资产_HIS源端资产包 / READY_HIS活库元数据,旧资产包无字段,READY_HIS 活库存在字段,中,补充字段备注和治理标签,是
实际库有但文档没有的字段,HIS_SOURCE,his_ready_10_10_10_15,MEDREC,V_DIAGNOSIS,VISIT_ID,数据资产_HIS源端资产包 / READY_HIS活库元数据,旧资产包无字段,READY_HIS 活库存在字段,中,补充字段备注和治理标签,是
实际库有但文档没有的字段,HIS_SOURCE,his_ready_10_10_10_15,MEDREC,V_DIAGNOSIS,DIAGNOSIS_TYPE,数据资产_HIS源端资产包 / READY_HIS活库元数据,旧资产包无字段,READY_HIS 活库存在字段,中,补充字段备注和治理标签,是
实际库有但文档没有的字段,HIS_SOURCE,his_ready_10_10_10_15,MEDREC,V_DIAGNOSIS,DIAGNOSIS_NO,数据资产_HIS源端资产包 / READY_HIS活库元数据,旧资产包无字段,READY_HIS 活库存在字段,中,补充字段备注和治理标签,是
实际库有但文档没有的字段,HIS_SOURCE,his_ready_10_10_10_15,MEDREC,V_DIAGNOSIS,DIAGNOSIS_DESC,数据资产_HIS源端资产包 / READY_HIS活库元数据,旧资产包无字段,READY_HIS 活库存在字段,中,补充字段备注和治理标签,是
实际库有但文档没有的字段,HIS_SOURCE,his_ready_10_10_10_15,MEDREC,V_DIAGNOSIS,DIAGNOSIS_DATE,数据资产_HIS源端资产包 / READY_HIS活库元数据,旧资产包无字段,READY_HIS 活库存在字段,中,补充字段备注和治理标签,是
实际库有但文档没有的字段,HIS_SOURCE,his_ready_10_10_10_15,MEDREC,V_DIAGNOSIS,TREAT_DAYS,数据资产_HIS源端资产包 / READY_HIS活库元数据,旧资产包无字段,READY_HIS 活库存在字段,中,补充字段备注和治理标签,是
实际库有但文档没有的字段,HIS_SOURCE,his_ready_10_10_10_15,MEDREC,V_DIAGNOSIS,TREAT_RESULT,数据资产_HIS源端资产包 / READY_HIS活库元数据,旧资产包无字段,READY_HIS 活库存在字段,中,补充字段备注和治理标签,是
实际库有但文档没有的字段,HIS_SOURCE,his_ready_10_10_10_15,MEDREC,V_DIAGNOSIS,OPER_TREAT_INDICATOR,数据资产_HIS源端资产包 / READY_HIS活库元数据,旧资产包无字段,READY_HIS 活库存在字段,中,补充字段备注和治理标签,是
实际库有但文档没有的字段,HIS_SOURCE,his_ready_10_10_10_15,MEDREC,V_DIAGNOSIS,DIAGNOSIS_CODE,数据资产_HIS源端资产包 / READY_HIS活库元数据,旧资产包无字段,READY_HIS 活库存在字段,中,补充字段备注和治理标签,是
实际库有但文档没有的字段,HIS_SOURCE,his_ready_10_10_10_15,MEDREC,V_DIAGNOSIS,INSERT_INDICATOR,数据资产_HIS源端资产包 / READY_HIS活库元数据,旧资产包无字段,READY_HIS 活库存在字段,中,补充字段备注和治理标签,是
实际库有但文档没有的字段,HIS_SOURCE,his_ready_10_10_10_15,MEDREC,V_DIAGNOSIS,ADMISSION_CONDITION,数据资产_HIS源端资产包 / READY_HIS活库元数据,旧资产包无字段,READY_HIS 活库存在字段,中,补充字段备注和治理标签,是
实际库有但文档没有的字段,HIS_SOURCE,his_ready_10_10_10_15,MEDREC,V_DIAGNOSIS,DIAGNOSIS_CODE2,数据资产_HIS源端资产包 / READY_HIS活库元数据,旧资产包无字段,READY_HIS 活库存在字段,中,补充字段备注和治理标签,是
实际库有但文档没有的字段,HIS_SOURCE,his_ready_10_10_10_15,MEDREC,V_DIAGNOSIS_DICT,DIAGNOSIS_CODE,数据资产_HIS源端资产包 / READY_HIS活库元数据,旧资产包无字段,READY_HIS 活库存在字段,中,补充字段备注和治理标签,是
实际库有但文档没有的字段,HIS_SOURCE,his_ready_10_10_10_15,MEDREC,V_DIAGNOSIS_DICT,DIAGNOSIS_NAME,数据资产_HIS源端资产包 / READY_HIS活库元数据,旧资产包无字段,READY_HIS 活库存在字段,中,补充字段备注和治理标签,是
实际库有但文档没有的字段,HIS_SOURCE,his_ready_10_10_10_15,MEDREC,V_DIAGNOSIS_DICT,STD_INDICATOR,数据资产_HIS源端资产包 / READY_HIS活库元数据,旧资产包无字段,READY_HIS 活库存在字段,中,补充字段备注和治理标签,是
实际库有但文档没有的字段,HIS_SOURCE,his_ready_10_10_10_15,MEDREC,V_DIAGNOSIS_DICT,APPROVED_INDICATOR,数据资产_HIS源端资产包 / READY_HIS活库元数据,旧资产包无字段,READY_HIS 活库存在字段,中,补充字段备注和治理标签,是
实际库有但文档没有的字段,HIS_SOURCE,his_ready_10_10_10_15,MEDREC,V_DIAGNOSIS_DICT,CREATE_DATE,数据资产_HIS源端资产包 / READY_HIS活库元数据,旧资产包无字段,READY_HIS 活库存在字段,中,补充字段备注和治理标签,是
实际库有但文档没有的字段,HIS_SOURCE,his_ready_10_10_10_15,MEDREC,V_DIAGNOSIS_DICT,INPUT_CODE,数据资产_HIS源端资产包 / READY_HIS活库元数据,旧资产包无字段,READY_HIS 活库存在字段,中,补充字段备注和治理标签,是
实际库有但文档没有的字段,HIS_SOURCE,his_ready_10_10_10_15,MEDREC,V_DIAGNOSIS_DICT,HEALTH_LEVEL,数据资产_HIS源端资产包 / READY_HIS活库元数据,旧资产包无字段,READY_HIS 活库存在字段,中,补充字段备注和治理标签,是
实际库有但文档没有的字段,HIS_SOURCE,his_ready_10_10_10_15,MEDREC,V_DIAGNOSIS_DICT,INFECT_INDICATOR,数据资产_HIS源端资产包 / READY_HIS活库元数据,旧资产包无字段,READY_HIS 活库存在字段,中,补充字段备注和治理标签,是
实际库有但文档没有的字段,HIS_SOURCE,his_ready_10_10_10_15,MEDREC,V_DIAGNOSIS_DICT,INPUT_CODE_WB,数据资产_HIS源端资产包 / READY_HIS活库元数据,旧资产包无字段,READY_HIS 活库存在字段,中,补充字段备注和治理标签,是
实际库有但文档没有的字段,HIS_SOURCE,his_ready_10_10_10_15,MEDREC,V_DIAGNOSIS_DICT,DISEASE_SORT,数据资产_HIS源端资产包 / READY_HIS活库元数据,旧资产包无字段,READY_HIS 活库存在字段,中,补充字段备注和治理标签,是
实际库有但文档没有的字段,HIS_SOURCE,his_ready_10_10_10_15,MEDREC,V_DIAGNOSIS_DICT,CONTAGIONCODE,数据资产_HIS源端资产包 / READY_HIS活库元数据,旧资产包无字段,READY_HIS 活库存在字段,中,补充字段备注和治理标签,是
实际库有但文档没有的字段,HIS_SOURCE,his_ready_10_10_10_15,MEDREC,V_DIAGNOSIS_DICT,DIAG_INDICATOR,数据资产_HIS源端资产包 / READY_HIS活库元数据,旧资产包无字段,READY_HIS 活库存在字段,中,补充字段备注和治理标签,是
实际库有但文档没有的字段,HIS_SOURCE,his_ready_10_10_10_15,MEDREC,V_DIAGNOSIS_DICT,NM1,数据资产_HIS源端资产包 / READY_HIS活库元数据,旧资产包无字段,READY_HIS 活库存在字段,中,补充字段备注和治理标签,是
实际库有但文档没有的字段,HIS_SOURCE,his_ready_10_10_10_15,MEDREC,V_DIAGNOSIS_DICT,NM2,数据资产_HIS源端资产包 / READY_HIS活库元数据,旧资产包无字段,READY_HIS 活库存在字段,中,补充字段备注和治理标签,是
实际库有但文档没有的字段,HIS_SOURCE,his_ready_10_10_10_15,MEDREC,V_DIAGNOSIS_DICT,DIAGNOSIS_FJ_CODE,数据资产_HIS源端资产包 / READY_HIS活库元数据,旧资产包无字段,READY_HIS 活库存在字段,中,补充字段备注和治理标签,是
实际库有但文档没有的字段,HIS_SOURCE,his_ready_10_10_10_15,MEDREC,V_DIAGNOSIS_DICT,CREATE_USER,数据资产_HIS源端资产包 / READY_HIS活库元数据,旧资产包无字段,READY_HIS 活库存在字段,中,补充字段备注和治理标签,是
实际库有但文档没有的字段,HIS_SOURCE,his_ready_10_10_10_15,MEDREC,V_DIAGNOSIS_DICT,DIAGNOSIS_CODE2,数据资产_HIS源端资产包 / READY_HIS活库元数据,旧资产包无字段,READY_HIS 活库存在字段,中,补充字段备注和治理标签,是
实际库有但文档没有的字段,HIS_SOURCE,his_ready_10_10_10_15,MEDREC,V_DIAG_COMPARING,PATIENT_ID,数据资产_HIS源端资产包 / READY_HIS活库元数据,旧资产包无字段,READY_HIS 活库存在字段,中,补充字段备注和治理标签,是
实际库有但文档没有的字段,HIS_SOURCE,his_ready_10_10_10_15,MEDREC,V_DIAG_COMPARING,VISIT_ID,数据资产_HIS源端资产包 / READY_HIS活库元数据,旧资产包无字段,READY_HIS 活库存在字段,中,补充字段备注和治理标签,是
实际库有但文档没有的字段,HIS_SOURCE,his_ready_10_10_10_15,MEDREC,V_DIAG_COMPARING,DIAG_COMPARE_GROUP,数据资产_HIS源端资产包 / READY_HIS活库元数据,旧资产包无字段,READY_HIS 活库存在字段,中,补充字段备注和治理标签,是
实际库有但文档没有的字段,HIS_SOURCE,his_ready_10_10_10_15,MEDREC,V_DIAG_COMPARING,DIAG_CORRESPONDENCE,数据资产_HIS源端资产包 / READY_HIS活库元数据,旧资产包无字段,READY_HIS 活库存在字段,中,补充字段备注和治理标签,是
实际库有但文档没有的字段,HIS_SOURCE,his_ready_10_10_10_15,MEDREC,V_MR_PAT_VISIT,PATIENT_ID,数据资产_HIS源端资产包 / READY_HIS活库元数据,旧资产包无字段,READY_HIS 活库存在字段,中,补充字段备注和治理标签,是
实际库有但文档没有的字段,HIS_SOURCE,his_ready_10_10_10_15,MEDREC,V_MR_PAT_VISIT,VISIT_ID,数据资产_HIS源端资产包 / READY_HIS活库元数据,旧资产包无字段,READY_HIS 活库存在字段,中,补充字段备注和治理标签,是
实际库有但文档没有的字段,HIS_SOURCE,his_ready_10_10_10_15,MEDREC,V_MR_PAT_VISIT,DEPT_ADMISSION_TO,数据资产_HIS源端资产包 / READY_HIS活库元数据,旧资产包无字段,READY_HIS 活库存在字段,中,补充字段备注和治理标签,是
实际库有但文档没有的字段,HIS_SOURCE,his_ready_10_10_10_15,MEDREC,V_MR_PAT_VISIT,ADMISSION_DATE_TIME,数据资产_HIS源端资产包 / READY_HIS活库元数据,旧资产包无字段,READY_HIS 活库存在字段,中,补充字段备注和治理标签,是
